id,place,company,text,capitalusd,capitalpound,capitalfr,capitalpeso,minerals,owns,owned,doutput,technology,loc,incor,name,role
1271,nuevo leon,cia. min. santa eugenia de monterrey y anexas,this company owns the santa eugenia mine.,,,,,,this company owns the santa eugenia mine.,,,,,,,
1271,nuevo leon,cia. min. santa eugenia de monterrey y anexas,"p. o., apartado 263,, monterrey, n. l.",,,,,,,,,,"p. o., apartado 263,, monterrey, n. l.",,,
1272,nuevo leon,cia. min. santa eugenia de monterrey y anexas,"manager, a. r. bushnell, monterrey, n. l.",,,,,,,,,,"monterrey, n. l.",,a. r. bushnell,manager
1274,nuevo leon,hijos de a. carnavali,"location, sierra de la mitra, n. l., ",,,,,,,,,,"location, sierra de la mitra, n. l., ",,,
1275,nuevo leon,hijos de a. carnavali,"p. o., monterrey, the mines exploited by the above people are owned by the cia. Minera de peñoles, s. a., ",,,,,,,,,,"p. o., monterrey, the mines exploited by the above people are owned by the cia. Minera de peñoles, s. a., ",,,
1276,nuevo leon,hijos de a. carnavali,"manager, jose carnavali, monterrey, n. l.",,,,,,,,,,"monterrey, n. l.",,jose carnavali,manager
1278,nuevo leon,inspiration mining co.,"location & p. o., vallecillo, n. l., ",,,,,,,,,,"location & p. o., vallecillo, n. l., ",,,
1279,nuevo leon,inspiration mining co.,"manager, hugh mcnary, vallecillo, n. l.",,,,,,,,,,"vallecillo, n. l.",,hugh mcnary,manager
1280,nuevo leon,la paz mine,"la paz mine, ",,,,,,,,,,"la paz mine, ",,,
1281,nuevo leon,la paz mine,"location & p. o., lampazas, n. l., ",,,,,,,,,,"location & p. o., lampazas, n. l., ",,,
1282,nuevo leon,la paz mine,"manager, n. j. hightower, lampazos, n. l.",,,,,,,,,,"lampazos, n. l.",,n. j. hightower,manager
1284,nuevo leon,mexican lead co.,c/o a. s. & r. co. see special information (end of mining list.),,,,,,c/o a. s. & r. co. see special information (end of mining list.),,,,,,,
1284,nuevo leon,mexican lead co.,"location, el diente, n. l., ",,,,,,,,,,"location, el diente, n. l., ",,,
1286,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,"location, sierra picachos, n. l., ",,,,,,,,,,"location, sierra picachos, n. l., ",,,
1287,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,"p. o., cerralvo, n. l., ",,,,,,,,,,"p. o., cerralvo, n. l., ",,,
1288,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,"main office in mexico, apartado 102,, monterrey, n. l.",,,,,,,,,,"main office in mexico, apartado 102,, monterrey, n. l.",,,
1289,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,lead silver.,,,,,lead silver.,,,,,,,,
1290,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,"president, ricardo maiz, bilbao, spain",,,,,,,,,,"bilbao, spain",,ricardo maiz,president
1291,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,"grl. Mgr, jose maiz, monterrey, n. l.",,,,,,,,,,"monterrey, n. l.",,jose maiz,grl. Mgr
1292,nuevo leon,sindicato minero fundidor cerralvo bustamante s. a.,"grl. spt., s. l. maiz, cerralvo, n. l.",,,,,,,,,,"cerralvo, n. l.",,s. l. maiz,grl. spt.
1294,oaxaca,cia. minera asarco,c/o a. s. & r. co.,,,,,,,c/o a. s. & r. co.,,,,,,
1296,oaxaca,cia. min. natividad y an. s. a.,"organized, in oaxaca ., ",,,,,,,,,,,"organized, in oaxaca ., ",,
1297,oaxaca,cia. min. natividad y an. s. a.,"$1.680,000 oro nac",,,,"$1.680,000 oro nac",,,,,,,,,
1298,oaxaca,cia. min. natividad y an. s. a.,"location, capulalpan xiacin, oax., ",,,,,,,,,,"location, capulalpan xiacin, oax., ",,,
1299,oaxaca,cia. min. natividad y an. s. a.,"this co. is a subsidiary of cia. Min. de peñoles, s. a. see natividad unit of the cia min. de peñoles, s. a.",,,,,,"this co. is a subsidiary of cia. Min. de peñoles, s. a. see natividad unit of the cia min. de peñoles, s. a.",,,,,,,
1299,oaxaca,cia. min. natividad y an. s. a.,"p. o., ixtlan de juarez, oax., ",,,,,,,,,,"p. o., ixtlan de juarez, oax., ",,,
1301,oaxaca,indiana-oaxaca mining co.,"organized, in 1910., ",,,,,,,,,,,"organized, in 1910., ",,
1302,oaxaca,indiana-oaxaca mining co.,"$1. 000,000 u. s. c.","$1. 000,000 u. s. c.",,,,,,,,,,,,
