"id","volume","year","month","day","page","ppdf","term","loc","org","type","author","method","notes1","notes2","patent","lon","lat","name","lastname","firstname","middlename","simpname","source"
2288,75,1903,2,7,221,254,"Cyanid","Madison County, Montana, USA","Revenue Mine, Madison County","article","Matt W. Alderson","ctrlf","Brief history of use since 1893 in Montana",NA,NA,-111.8865015,45.466729,"Matt W Alderson","alderson","matt","w","alderson, m w","amm"
2371,76,1903,9,19,420,455,"Cyanid","Johannesburg, South Africa",NA,"letter","Andrew F. Crosse","ctrlf","Patents","Regeneration of cyanide solutions",NA,28.0473051,-26.2041028,"Andrew F Crosse","crosse","andrew","f","crosse, a f","cam"
2378,76,1903,10,10,548,583,"Cyanid","Douglas Island, Alaska",NA,"article","Robert A. Kinzie","ctrlf","Methods","Quicksilver, diagrams",NA,-134.5460781,58.2639859,"Robert A Kinzie","kinzie","robert","a","kinzie, r a","taime"
2547,77,1904,1,7,41,80,"Cyanid","North Moccasin mountains, Montana","Kendall Property","article","William A. Akers","ctrlf","In use",NA,NA,-109.4849076,47.2963672,"William A Akers","akers","william","a","akers, w a",NA
2555,77,1904,1,7,46,84,"Cyanid","Deadwood, South Dakota","Hidden Fortune Company","article","Samuel S. Arentz","ctrlf","In use",NA,NA,-103.7296415,44.376651,"Samuel S Arentz","arentz","samuel","s","arentz, s s","sdakota"
2565,77,1904,1,14,71,110,"Cyanid","Caethe, Minas Geraes, Brazil",NA,"letter","C. S. Richardson","ctrlf","Methods; engineering",NA,NA,-43.6610551,-19.8843572,"C S Richardson","richardson","c","s","richardson, c s",NA
2651,77,1904,3,3,355,394,"Cyanid","Korea",NA,"article","Herbert Williams","ctrlf","Methods","Detailed article on gold mining in Korea, no direct mention of cyanide",NA,127.766922,35.907757,"Herbert Williams","williams","herbert",NA,"williams, h","taime"
2849,77,1904,7,7,5,12,"Cyanid","De Lamar, Nevada",NA,"letter","Maurice Lindeman","ctrlf","Methods; experiments","Assaying cyanide solutions",NA,-114.7700032,37.4580195,"Maurice Lindeman","lindeman","maurice",NA,"lindeman, m","cu"
3447,87,1909,2,6,296,326,"cyanid","North Carolina",NA,"article","Edward West Lyon","ctrlf","in use, methods","progression of mining; very long article",NA,-79.0192997,35.7595731,"Edward West Lyon","lyon","edward","west","lyon, e w",NA
3612,89,1910,1,8,89,119,"cyanid","Mercur, Utah","Consolidated Mercur","article","Percy E. Barbour","ctrlf","in use, prices","Gold mining in the past year",NA,-112.2121665,40.3207801,"Percy E Barbour","barbour","percy","e","barbour, p e",NA
3836,90,1910,12,31,1314,1344,"cyanid","Guanajuato, Mexico",NA,"article","Frank H. Probert","ctrlf","in use, methods","deep mining here",NA,-101.2573586,21.0190145,"Frank H Probert","probert","frank","h","probert, f h","rsm"
4280,77,1904,5,19,795,834,"Cyanid","El Triunfo, Baja California, Mexico",NA,"letter","Walter H. Virgor","ctrlf","Methods; experiments","Copper-cyanide solutions; chemistry",NA,-110.1082454,23.8027731,"Walter H Virgor","virgor","walter","h","virgor, w h",NA
4817,89,1910,3,26,667,697,"cyanid","East Oregon",NA,"article","Algernon Del Mar","ctrlf","in use, methods",NA,NA,-118.8917537,44.4383953,"Algernon Del Mar","mar","algernon","del","mar, a d",NA
5030,90,1910,12,24,1260,1290,"cyanid","Jabridge, Nevada",NA,"article","Winthrop W. Fisk","ctrlf","methods, experiments","recent developments here",NA,-115.430608,41.8749232,"Winthrop W Fisk","fisk","winthrop","w","fisk, w w",NA
5032,90,1910,12,31,1300,1330,"cyanid","Porcupine, Ontario",NA,"article","Reginald E. Hore","ctrlf","new mill, methods",NA,NA,-81.1909904,48.4950429,"Reginald E Hore","hore","reginald","e","hore, r e",NA
484,66,1898,12,10,695,856,"cyanid","Omaha",NA,"article","Marcus Benjamin","ctrlf","in use","a long article about mineral and mining at Omaha",NA,-95.9345034,41.2565369,"Marcus Benjamin","benjamin","marcus",NA,"benjamin, m","columbia"
560,67,1899,3,18,320,295,"cyanid","Mexico",NA,"article","V. R de Cornley","ctrlf","in use","Gold resources of mexico",NA,-102.552784,23.634501,"V R de Cornley","cornley","v","r","cornley, v r",NA
1115,70,1900,10,20,454,483,"cyanid","Cripple Creek, Colorado",NA,"article","G. F Hazlehurst","ctrlf","in use",NA,NA,-105.1783149,38.7466555,"G F Hazlehurst","hazlehurst","g","f","hazlehurst, g f",NA
1139,70,1900,11,10,546,575,"cyanid","Cripple Creek, Colorado",NA,"article","S. F Hazlehurst","ctrlf","in use, methods","Long article about mill and samplers",NA,-105.1783149,38.7466555,"S F Hazlehurst","hazlehurst","s","f","hazlehurst, s f",NA
1979,74,1902,8,2,140,171,"cyanid","Chihuahua, Mexico",NA,"article","George D. James","ctrlf","in use, experiments","Very long article about mining from Sierra Madres to Chihuahua",NA,-106.0697945,28.6333754,"George D James","james","george","d","james, g d",NA
2179,74,1902,12,13,779,810,"cyanid","New Mexico",NA,"article","Georgee D. Reid","ctrlf","methods","different methods discussed",NA,-105.8700901,34.5199402,"Georgee D Reid","reid","georgee","d","reid, g d","colorado"
2309,75,1903,3,28,473,506,"Cyanid","Denver, Colorado",NA,"letter","Godfrey Doveton","ctrlf","Methods","Impurities",NA,-104.990251,39.7392358,"Godfrey Doveton","doveton","godfrey",NA,"doveton, g",NA
2314,75,1903,4,11,553,588,"Cyanid","New York, USA",NA,"letter","Henry A. Mather","ctrlf","Methods","Impurities",NA,-74.0059728,40.7127753,"Henry A Mather","mather","henry","a","mather, h a",NA
2418,77,1904,1,7,29,68,"Cyanid","Kalgoorlie, Australia",NA,"article","A. G. Charleton","ctrlf","Production; costs","1903 summary",NA,121.466,-30.749,"A G Charleton","charleton","a","g","charleton, a g","rsm"
2833,77,1904,6,23,997,1036,"Cyanid","New York City, New York",NA,"letter","Grant D. Miller","ctrlf","Methods; experiments","Assaying cyanide solutions",NA,-74.0059728,40.7127753,"Grant D Miller","miller","grant","d","miller, g d",NA
2879,78,1904,7,28,133,140,"Cyanid","Zurich, Switzerland",NA,"letter","F. P. Treadwell","ctrlf","Methods; experiments","Potassium copper cyanide",NA,8.541694,47.3768866,"F P Treadwell","treadwell","f","p","treadwell, f p",NA
2903,78,1904,8,11,221,228,"Cyanid","Black Hills, South Dakota","Homestake Comp","article","William Magenau","ctrlf","In use; methods","Good chart comparing methods of different companies in Black Hills",NA,-103.7717686,43.9939484,"William Magenau","magenau","william",NA,"magenau, w","colorado"
2981,78,1904,10,6,547,554,"Cyanid","Passagem, Minas, Brazil","Ouro Preto Gold Mines","article","Martin Schwerin","ctrlf","In use; methods",NA,NA,-45.1392855,-19.7479347,"Martin Schwerin","schwerin","martin",NA,"schwerin, m","cu"
3272,85,1908,3,7,536,569,"cyanid","Nevada",NA,"news","Lochiel M. King","ctrlf","in use",NA,NA,-116.419389,38.8026097,"Lochiel M King","king","lochiel","m","king, l m","myb"
3561,88,1909,10,9,716,756,"cyanid","Western Australia",NA,"article","J. Bowie Wilson","ctrlf","in use, methods","Black Range District",NA,121.6283098,-27.6728168,"J Bowie Wilson","wilson","j","bowie","wilson, j b","myb"
3642,89,1910,3,5,545,575,"cyanid","Mexico",NA,"news","Albert Bordeaux","ctrlf","in use","of silver",NA,-102.552784,23.634501,"Albert Bordeaux","bordeaux","albert",NA,"bordeaux, a",NA
3676,89,1910,4,30,911,941,"cyanid","New Mexico",NA,"article","Martin Fishback","ctrlf","in use",NA,NA,-105.8700901,34.5199402,"Martin Fishback","fishback","martin",NA,"fishback, m","amm"
3753,90,1910,9,3,488,516,"cyanid","Mexico","Compania Minera Aurora Y Anexas","news","Arthur F. Flynt","ctrlf","in use",NA,NA,-102.552784,23.634501,"Arthur F Flynt","flynt","arthur","f","flynt, a f","amm"
4835,89,1910,4,23,875,905,"cyanid","Coeur d'Alene District",NA,"article","Edward S. Wiard","ctrlf","methods, experiments","for wet sand",NA,-116.6427869,47.7093356,"Edward S Wiard","wiard","edward","s","wiard, e s","MIT"
4837,89,1910,4,30,902,932,"cyanid","Grass Valley and Nevada City",NA,"article","R. E Tremoureux","ctrlf","in use, prices","mining notes of the district",NA,-121.0610606,39.2190608,"R E Tremoureux","tremoureux","r","e","tremoureux, r e","amm"
4938,90,1910,9,3,488,516,"cyanid","Pachuca, Mexico","Loreto Cyanide plant","news","Julius Burggrof","ctrlf","in use",NA,NA,-98.7591311,20.1010608,"Julius Burggrof","burggrof","julius",NA,"burggrof, j",NA
39,55,1893,5,30,556,579,"lixiviation","Oakland, CA","Ontario Silver Mining Company","correspondence","Stetefeldt, ca","using the index",NA,NA,NA,-122.2711639,37.8043514,"Stetefeldt, ca",NA,"stetefeldt",NA,"stetefeldt, ca",NA
98,59,1895,6,22,584,571,"Cyanid","Johannesburg","Rand Central Ore Reduction Company","article","J. E. Clennell","ctrlf","Using cyanide (semantics surrounding cyanide solution and solution quantity)",NA,NA,28.0473051,-26.2041028,"J E Clennell","clennell","j","e","clennell, j e",NA
148,61,1896,1,25,85,94,"Cyanid","Camp Floyd District Utah",NA,"article","James W. Neill","ctrlf","Usage of cyanide",NA,NA,-112.0930477,40.2607036,"James W Neill","neill","james","w","neill, j w",NA
278,63,1897,2,27,212,239,"Cyanide","Yavapai County, Arizona",NA,"article","John F. Blandy","ctrlf","Construction of cyanide plant and using cyanide process",NA,NA,-112.4291464,34.6463981,"John F Blandy","blandy","john","f","blandy, j f",NA
333,64,1897,7,17,67,114,"Cyanide","Witwatersrand",NA,"article","W. Y. Campbell","ctrlf","Using cyanide leaching process",NA,NA,27.8486571,-25.7855464,"W Y Campbell","campbell","w","y","campbell, w y","myb"
341,64,1897,7,31,130,189,"Cyanide","Witwatersrand",NA,"article","W. Y. Campreli","ctrlf","Using cyanide process",NA,NA,27.8486571,-25.7855464,"W Y Campreli","campreli","w","y","campreli, w y",NA
805,68,1899,12,23,754,785,"cyanid","Utah","De La Mar Mines","article","H. L. J Warren","ctrlf","in use","long article about the huge mine",NA,-111.0937311,39.3209801,"H L J Warren","warren","h","l","warren, h l","MIT"
1550,72,1901,11,2,564,599,"cyanid","Sonora, Mexico","U.S Geological survey","article","Robert T. Hill","ctrlf","in use","lack of water is a big drawback",NA,-110.3308814,29.2972247,"Robert T Hill","hill","robert","t","hill, r t",NA
1715,73,1902,2,15,243,278,"cyanid","Etzatlan, Mexico",NA,"article","E. B Von Osdri","ctrlf","methods",NA,NA,-104.0809056,20.7644691,"E B Von Osdri","osdri","e","b","osdri, e b",NA
1748,73,1902,3,8,351,388,"cyanid","Colorado",NA,"article","H. Foster Bain","ctrlf","in use","cyaniding being the standard in this area",NA,-105.7820674,39.5500507,"H Foster Bain","bain","h","foster","bain, h f",NA
2277,75,1903,1,24,150,183,"Cyanid","Kalgoorlie District, Western Australia (smelting in Adelaide)","Bailey's Consols Mine","article","E. Barton Hack","ctrlf","In use",NA,NA,121.466,-30.749,"E Barton Hack","hack","e","barton","hack, e b","colorado"
2308,75,1903,3,28,473,506,"Cyanid","El Transito Mine, Ampala, Honduras",NA,"letter","Alfred Chiddey","ctrlf","Methods","Test for cyanide solution",NA,-87.6519473,13.2916538,"Alfred Chiddey","chiddey","alfred",NA,"chiddey, a",NA
2315,75,1903,4,11,554,589,"Cyanid","Nogales, Arizona",NA,"letter","Charles Taylor","ctrlf","In use","Mine unspecified",NA,-110.9342532,31.3403775,"Charles Taylor","taylor","charles",NA,"taylor, c","taime"
2363,76,1903,9,5,352,387,"Cyanid","Kalgoorlie, Australia",NA,"article","J. T. Marriner","ctrlf","Methods, costs",NA,NA,121.466,-30.749,"J T Marriner","marriner","j","t","marriner, j t","myb"
2603,77,1904,2,4,192,231,"Cyanid","Denver, Colorado",NA,"letter","L. D. Godshall","ctrlf","Methods","Pyrite smelting",NA,-104.990251,39.7392358,"L D Godshall","godshall","l","d","godshall, l d","taime"
2987,78,1904,10,13,597,604,"Cyanid","Rand, South AFrica","The Cyanide Plant Supply Company (London)","letter","Reginald Krall","ctrlf","Methods","Tube-mills",NA,22.937506,-30.559482,"Reginald Krall","krall","reginald",NA,"krall, r",NA
3210,79,1905,1,5,39,76,"Cyanid","Talisman mine, Waihi, Hauraki, New Zealand",NA,"article","E. W. Bronwick","ctrlf","In use",NA,NA,175.8437223,-37.3897993,"E W Bronwick","bronwick","e","w","bronwick, e w",NA
3364,86,1908,8,29,406,430,"cyanid","Zacatecas, Mexico",NA,"article","Claude T. Rice","ctrlf","in use, methods","very long article about many sillver camps",NA,-102.5832539,22.7709249,"Claude T Rice","rice","claude","t","rice, c t",NA
3370,86,1908,9,5,458,482,"cyanid","El Oro, Mexico",NA,"article","D. L. H Forbes","ctrlf","methods, experiments","filtration of slimes",NA,-100.1339164,19.8007531,"D L H Forbes","forbes","d","l","forbes, d l",NA
3435,87,1909,1,9,112,142,"cyanid","South Dakota","Homestake Comp","article","John V. N Dorr","ctrlf","in use, prices",NA,NA,-99.9018131,43.9695148,"John V N Dorr","dorr","john","v","dorr, j v","colorado"
3623,89,1910,1,22,217,247,"cyanid","Nevada","Montgomery Shoshone","article","Edwin Van Saun","ctrlf","in use, prices","long article about the mill",NA,-116.419389,38.8026097,"Edwin Van Saun","saun","edwin","van","saun, e v",NA
3747,90,1910,8,27,409,437,"cyanid","CA","North Star Mining Comp","article","John Tyssowski","ctrlf","in use, methods",NA,NA,-119.4179324,36.778261,"John Tyssowski","tyssowski","john",NA,"tyssowski, j","taime"
4464,86,1908,7,25,176,200,"cyanid","Atlanta Gold District, Idaho",NA,"article","Robert N. Bell","ctrlf","in use",NA,NA,-84.3876845,33.748752,"Robert N Bell","bell","robert","n","bell, r n",NA
4570,87,1909,1,16,152,182,"cyanid","Pike County, Arkansas","Diamond Mining Company","article","John T. Fuller","ctrlf","methods, experiments, prices","very long article",NA,-93.6623239,34.1876975,"John T Fuller","fuller","john","t","fuller, j t","amm"
4697,88,1909,10,2,671,711,"cyanid","Zacuaplan District, Mexico",NA,"article","James M. Platt","ctrlf","in use, prices",NA,NA,-99.7759907,18.7188952,"James M Platt","platt","james","m","platt, j m",NA
2,55,1893,1,3,27,50,"Cyanide","san francisco, california",NA,"correspondence","C. W. Merrill","using the index",NA,NA,NA,-122.4194155,37.7749295,"C W Merrill","merrill","c","w","merrill, c w","amm"
296,63,1897,4,24,403,430,"Cyanide","Camp Floyd Mining District Utah","Mercur Mining and Milling Company","article","E. C. Gemmell","ctrlf","Using the cyanide process",NA,NA,-112.0930477,40.2607036,"E C Gemmell","gemmell","e","c","gemmell, e c",NA
345,64,1897,8,7,155,220,"Cyanide","Idaho","Lamar Mill","article","D. B. Huntley","ctrlf","Decomposing cyanide solution/Using cyanide process",NA,NA,-114.7420408,44.0682019,"D B Huntley","huntley","d","b","huntley, d b",NA
889,69,1900,3,24,349,378,"cyanid","Bearmouth, Montana","Montana & Denver Reduction comp","article","Fred D. Smith","ctrlf","in use, methods","a very long article about this mine",NA,-113.329102,46.708149,"Fred D Smith","smith","fred","d","smith, f d","MIT"
1089,70,1900,10,6,401,430,"cyanid","Georgia","Crown Mountain Gold Mining comp, Cherokee Mining comp","article","Wilber Colvin","ctrlf","prices, experiments",NA,NA,-82.9000751,32.1656221,"Wilber Colvin","colvin","wilber",NA,"colvin, w",NA
1402,71,1901,6,22,809,824,"cyanid","Ontraio, Canada",NA,"article","P. Kirkegaard","ctrlf","in use,methods","bromo-cyanide",NA,-85.3232139,51.253775,"P Kirkegaard","kirkegaard","p",NA,"kirkegaard, p","taime"
2095,74,1902,10,11,480,511,"cyanid","Dutch East Indies",NA,"article","S. J Truscott","ctrlf","methods","impossible to stack plants economically, due to severe weather conditions",NA,5.291266,52.132633,"S J Truscott","truscott","s","j","truscott, s j","rsm"
2360,76,1903,8,29,315,350,"Cyanid","Kalgurli Mine, Kalgoorlie, Australia",NA,"article","Edwin O. Watt","ctrlf","In use, methods","Diagrams",NA,121.466,-30.749,"Edwin O Watt","watt","edwin","o","watt, e o",NA
2384,76,1903,10,24,623,658,"Cyanid","Bonanza mine, South Africa",NA,"article","P. S. Tavener","ctrlf","Methods",NA,NA,22.937506,-30.559482,"P S Tavener","tavener","p","s","tavener, p s",NA
2396,76,1903,11,21,773,808,"Cyanid","Kalgoorlie, Australia",NA,"article","W. E. Simpson","ctrlf","Methods; diagrams",NA,NA,121.466,-30.749,"W E Simpson","simpson","w","e","simpson, w e","rsm"
2402,76,1903,12,5,844,879,"Cyanid","Portland, Oregon",NA,"letter","Robert Grauer","ctrlf","Experiments, methods",NA,NA,-122.6783853,45.515232,"Robert Grauer","grauer","robert",NA,"grauer, r",NA
2405,76,1903,12,10,885,920,"Cyanid","Rhodesia (Zimbabwe)",NA,"article","F. C. Roberts","ctrlf","In use","Good status of cyaniding and gold output in Zim.",NA,29.154857,-19.015438,"F C Roberts","roberts","f","c","roberts, f c","MIT"
2760,77,1904,5,5,723,762,"Cyanid","Mountain Lion mill, Republic, Washington state","Mountain Lion mill","article","C. M. Fassett","ctrlf","Methods; experiments","Hendryx process; diagram of Hendryx agitator",NA,-118.7378067,48.6482183,"C M Fassett","fassett","c","m","fassett, c m",NA
3069,78,1904,12,22,1002,1009,"Cyanid","Maurice station (Burlington Railway), Lawrence County, South Dakota","Victor Gold Mining Comp","news","Jesse Simmons","ctrlf","New mill",NA,NA,-103.7979877,44.310653,"Jesse Simmons","simmons","jesse",NA,"simmons, j",NA
3275,85,1908,3,7,536,569,"cyanid","Kalgoorlie, Western Australia",NA,"news","G. W Williams","ctrlf","methods","Metallurgy here",NA,121.466,-30.749,"G W Williams","williams","g","w","williams, g w",NA
3486,87,1909,5,8,956,1006,"cyanid","Cripple Creek, Colorado",NA,"article","W. A Sharwood","ctrlf","in use, methods","long article about various mines in the district",NA,-105.1783149,38.7466555,"W A Sharwood","sharwood","w","a","sharwood, w a",NA
3513,88,1909,7,10,68,94,"cyanid","Guanajuato, Mexico",NA,"article","Edwin Shapley","ctrlf","in use, methods","an all slime cyanide plant",NA,-101.2573586,21.0190145,"Edwin Shapley","shapley","edwin",NA,"shapley, e",NA
3553,88,1909,10,2,665,705,"cyanid","Mexico",NA,"article","H. A Horsfall","ctrlf","in use","important states of southern mexico",NA,-102.552784,23.634501,"H A Horsfall","horsfall","h","a","horsfall, h a",NA
3619,89,1910,1,8,150,180,"cyanid","Nevada","Windfall Mine","news","B. P Campbell","ctrlf","in use",NA,NA,-116.419389,38.8026097,"B P Campbell","campbell","b","p","campbell, b p",NA
3774,90,1910,10,1,654,682,"cyanid","Chihuahua, Mexico",NA,"article","W. H Seamon","ctrlf","in use","mining operations here, multiple mines",NA,-106.0697945,28.6333754,"W H Seamon","seamon","w","h","seamon, w h",NA
4491,86,1908,9,5,463,487,"cyanid","Newfoundland, Canada",NA,"article","F. S Nicholls","ctrlf","methods, experiments","pyritic smelting in tilt cove",NA,-57.6604364,53.1355091,"F S Nicholls","nicholls","f","s","nicholls, f s",NA
4651,87,1909,6,26,1271,1331,"cyanid","Cobalt Distrcit, Ontario, Canada",NA,"article","Edwin Higgins","ctrlf","in use, methods","Deister Slimers; long artice",NA,-79.6860815,47.3953302,"Edwin Higgins","higgins","edwin",NA,"higgins, e",NA
151,86,1908,12,5,1136,1160,"cyanid","Virginia City, Nevada",NA,"news","G. E Walcott","ctrlf","in use","mill descriptions",NA,-119.6499793,39.3095135,"G E Walcott","walcott","g","e","walcott, g e",NA
375,66,1898,8,27,244,327,"cyanid","Queensland, Australia",NA,"article","John Plummer","ctrlf","in use, new mill","industry review of Queensland mining",NA,144.0847926,-22.575197,"John Plummer","plummer","john",NA,"plummer, j","taime"
1041,70,1900,8,25,216,245,"cyanid","Cochiti District, New Mexico",NA,"article","W. C Wynkoop","ctrlf","in use, new mill","a long article about mining in this area",NA,-106.3503042,35.60892,"W C Wynkoop","wynkoop","w","c","wynkoop, w c",NA
1149,70,1900,11,24,611,640,"cyanid","Cripple Creek, Colorado",NA,"article","T. A Rickard","ctrlf","methods, experiments",NA,NA,-105.1783149,38.7466555,"T A Rickard","rickard","t","a","rickard, t a","rsm"
1675,73,1902,1,25,142,175,"cyanid","London, England",NA,"article","Alfred James","ctrlf","methods, experiments","cyanide practice",NA,-0.1275862,51.5072178,"Alfred James","james","alfred",NA,"james, a","myb"
1948,74,1902,7,19,74,105,"cyanid","Washington",NA,"article","J. C Ralston","ctrlf","in use, methods, experiments","very long article about mining in Washington by an engineer",NA,-120.7401386,47.7510741,"J C Ralston","ralston","j","c","ralston, j c","taime"
2313,75,1903,4,4,514,547,"Cyanid","San Francisco, California",NA,"letter","Bertram Hunt","ctrlf","Methods",NA,NA,-122.4194155,37.7749295,"Bertram Hunt","hunt","bertram",NA,"hunt, b","rsm"
2326,75,1903,6,6,850,883,"Cyanid","Boulder Perseverence, Kalgoorlie, Australia",NA,"article","Donald Clark","ctrlf","In use","Production numbers in Australia, 1902",NA,121.4885929,-30.7818811,"Donald Clark","clark","donald",NA,"clark, d","columbia"
2355,76,1903,8,15,233,268,"Cyanid","Zaruma, El Oro province, Ecuador","South American Development Company","article","J. W. Mercer","ctrlf","In use, methods",NA,NA,-79.6109049,-3.6873033,"J W Mercer","mercer","j","w","mercer, j w",NA
2406,76,1903,12,10,891,926,"Cyanid","Washington Mills, Arizona",NA,"article","Jesse Scobey","ctrlf","In use; diagrams",NA,NA,-111.0937311,34.0489281,"Jesse Scobey","scobey","jesse",NA,"scobey, j","taime"
2416,77,1904,1,7,24,63,"Cyanid","Hedley City, British Columbia, Canada","Nickel Plate mine, Marcus Daly (individual)","article","S. S. Fowler","ctrlf","New mill",NA,NA,-120.076544,49.357177,"S S Fowler","fowler","s","s","fowler, s s",NA
2546,77,1904,1,7,41,80,"Cyanid","South Pass gold district, Fremont County, Wyoming",NA,"article","H. C. Beeler","ctrlf","In use",NA,NA,-108.9134494,42.3699551,"H C Beeler","beeler","h","c","beeler, h c","colorado"
2575,77,1904,1,21,113,152,"Cyanid","Oakland, California",NA,"letter","Herbert Lang","ctrlf","Lead smelting",NA,NA,-122.2711639,37.8043514,"Herbert Lang","lang","herbert",NA,"lang, h","taime"
2790,77,1904,5,26,841,880,"Cyanid","Rand, South Africa",NA,"article","I. Roskelley","ctrlf","Methods","Use of mercury in cyanide process",NA,22.937506,-30.559482,"I Roskelley","roskelley","i",NA,"roskelley, i",NA
2890,78,1904,8,4,183,190,"Cyanid","Karanghake, Hauraki gold-fields, New Zealand","Crown Company","article","Percy Morgan","ctrlf","In use","History of cyanide process in New Zealand",NA,175.7066074,-37.4079322,"Percy Morgan","morgan","percy",NA,"morgan, p",NA
2990,78,1904,10,20,633,640,"Cyanid","Ivanhoe mine, Kalgoorlie, Australia",NA,"article","H. J. Brooke","ctrlf","In use; methods",NA,NA,121.4790085,-30.7788175,"H J Brooke","brooke","h","j","brooke, h j",NA
3088,79,1905,1,5,22,59,"Cyanid","Nevada","Comstock","article","C. C. Burger","ctrlf","In use","Location / company unclear",NA,-116.419389,38.8026097,"C C Burger","burger","c","c","burger, c c",NA
3285,85,1908,4,4,689,722,"cyanid","Chihuahua, Mexico","Batopilas Mines","article","Mark R. Lamb","ctrlf","in use, methods",NA,NA,-106.0697945,28.6333754,"Mark R Lamb","lamb","mark","r","lamb, m r",NA
3293,85,1908,4,4,743,776,"cyanid","Black Hills, South Dakota",NA,"news","S. E Bennett","ctrlf","methods","treatment of slimes",NA,-103.7717686,43.9939484,"S E Bennett","bennett","s","e","bennett, s e",NA
3372,86,1908,9,5,503,527,"cyanid","Guanajuato, Mexico","San Prospero Mil","news","J. S Butleer","ctrlf","in use",NA,NA,-101.2573586,21.0190145,"J S Butleer","butleer","j","s","butleer, j s",NA
3383,86,1908,10,3,660,684,"cyanid","Sonora, Mexico",NA,"article","B. E Russell","ctrlf","in use",NA,NA,-110.3308814,29.2972247,"B E Russell","russell","b","e","russell, b e","colorado"
3385,86,1908,10,3,667,691,"cyanid","Mexico",NA,"article","J. B. Empson","ctrlf","in use, methods","silver cyaniding in mexico",NA,-102.552784,23.634501,"J B Empson","empson","j","b","empson, j b",NA
3404,86,1908,11,7,938,962,"cyanid","Korea",NA,"news","A. E Drucker","ctrlf","in use",NA,NA,127.766922,35.907757,"A E Drucker","drucker","a","e","drucker, a e",NA
3469,87,1909,4,3,733,779,"cyanid","Kalgoorlie, Western Australia",NA,"news","F. O McArdie","ctrlf","methods","for cyanide clean-up here",NA,121.466,-30.749,"F O McArdie","mcardie","f","o","mcardie, f o",NA
3483,87,1909,5,1,931,977,"cyanid","Black Hills, South Dakota",NA,"news","B. D O'Brien","ctrlf","experiments","in grinding different degrees of fineness, roasting and extractiing",NA,-103.7717686,43.9939484,"B D O'Brien","brien","b","d","brien, b d",NA
3511,88,1909,7,3,49,75,"cyanid","Montana",NA,"news","Clyde H. Jay","ctrlf","methods","agitating and filtering",NA,-110.3625658,46.8796822,"Clyde H Jay","jay","clyde","h","jay, c h","colorado"
3580,88,1909,11,6,957,997,"cyanid","Korea",NA,"news","J. D Hubbard","ctrlf","in use",NA,NA,127.766922,35.907757,"J D Hubbard","hubbard","j","d","hubbard, j d","colorado"
4960,90,1910,10,1,678,706,"cyanid","Aguascalientes",NA,"article","Bruno Newman","ctrlf","in use",NA,NA,-102.2915677,21.8852562,"Bruno Newman","newman","bruno",NA,"newman, b","harvard"
6,55,1893,2,11,123,146,"Cyanide","Montana",NA,"news","Beadle, H m","ctrlf",NA,NA,NA,-110.3625658,46.8796822,"Beadle, H m",NA,"beadle",NA,"beadle, h m",NA
7,55,1893,2,11,128,151,"Cyanide","Silver Peak, nevada",NA,"news","M. H Joseph","ctrlf",NA,NA,NA,-117.6348148,37.7549309,"M H Joseph","joseph","m","h","joseph, m h",NA
11,55,1893,2,25,176,199,"macarthur","gold creek, ak",NA,"article","garside, gw","ctrlf",NA,NA,NA,-92.4140448,35.0120315,"garside, gw",NA,"garside",NA,"garside, gw",NA
132,60,1895,11,9,441,466,"Cyanid","California",NA,"article","W. H Storms","ctrlf","Usage of cyanide process",NA,NA,-119.4179324,36.778261,"W H Storms","storms","w","h","storms, w h",NA
209,62,1896,8,29,201,208,"Cyanide","Bovisa, Italy",NA,"article","F. Clerioli","ctrlf","Using/adopting the cyanide process",NA,NA,9.1597554,45.5065037,"F Clerioli","clerioli","f",NA,"clerioli, f",NA
311,63,1897,5,29,541,568,"Cyanide","Trans Baikal, Siberia","Verkhne Zeya Company","article","E. D. Levat","ctrlf","Using the cyanide process",NA,NA,116.967656,53.0928771,"E D Levat","levat","e","d","levat, e d",NA
338,64,1897,7,24,96,149,"Cyanide","London","Society of Chemical Industry","news","E. Andreoli","ctrlf","Using the cyanide process",NA,NA,-0.1275862,51.5072178,"E Andreoli","andreoli","e",NA,"andreoli, e",NA
1100,70,1900,10,13,426,455,"cyanid","Italy",NA,"news","price guide","ctrlf","prices",NA,NA,12.56738,41.87194,"price guide","guide","price",NA,"guide, p",NA
1313,71,1901,4,27,519,542,"cyanid","British Columbia, Canada","Athabasca Mine","article","Nelson Fell","ctrlf","in use, prices, methods","very long article about the mine",NA,-127.6476206,53.7266683,"Nelson Fell","fell","nelson",NA,"fell, n",NA
1387,71,1901,6,15,747,762,"cyanid","Australia","Australia Insituite of Mining Engineers","news","A. S Kenyon","ctrlf","methods","roasting ore from cyaniding, E.Janitzky",NA,133.775136,-25.274398,"A S Kenyon","kenyon","a","s","kenyon, a s",NA
1534,72,1901,10,19,494,529,"cyanid","Carolina",NA,"article","Harvey Weed","ctrlf","in use, experiments,prices","notes on Carolina gold deposits",NA,-79.0192997,35.7595731,"Harvey Weed","weed","harvey",NA,"weed, h",NA
1724,73,1902,2,22,281,316,"cyanid","Mysore, India",NA,"article","W. S Smeeth","ctrlf","in use, methods","a publication on mining industry of mysore",NA,76.6393805,12.2958104,"W S Smeeth","smeeth","w","s","smeeth, w s",NA
