"","loc","lon","lat"
"1749","gleneldon road streatham",-0.12573,51.4284482
"1750","the orchard bedford",-79.6243743,37.4000653
"1751","to above companies",-93.1877925,39.1090425
"1752","mining engineer rand mines",NA,NA
"1753","and metallurgical companies",NA,NA
"1754","the mineral industry",NA,NA
"1755","stanfield concentrator co",NA,NA
"1756","various metallurgical works",NA,NA
"1757","salisbury house ec",-0.0874677,51.5174303
"1758","mines fms deceased",NA,NA
"1759","a w africa",34.508523,-8.783195
"1760","to nov",NA,NA
"1761","oakwood avenue beckenham",-0.0110629,51.4042795
"1762","survey of scotland",-4.1620461,55.8512205
"1763","in the pyrenees",1.0011899,42.6681804
"1764","oil reserves committee",NA,NA
"1765","chairman rsm dinner",NA,NA
"1766","institution petroleum technologists",NA,NA
"1767","institution mining engineers",-104.836813,39.577623
"1768","simla india",77.1734033,31.1048145
"1769","mining and exploring",-123.1152488,49.2865658
"1770","mineral oil production",NA,NA
"1771","owners chemical manufacturers",NA,NA
"1772","appointed director",NA,NA
"1773","appointed managing director",NA,NA
"1774","naya cementation dept",NA,NA
"1775","general consulting practice",-83.0007548,39.9610405
"1776","finsbury pavement london",-0.0874254,51.5199229
"1777","sandford road bromley",0.0172136,51.39684
"1778","royal societies club st",NA,NA
"1779","to mining",-123.1176612,49.2852063
"1780","companies chota nagpur",85,23
"1781","deccan development co",NA,NA
"1782","eastern development corporation",-72.161416,41.380597
"1783","fields prospecting department",NA,NA
"1784","of mines perak",101.0843575,4.2781016
"1785","speedwell road edgbaston",-1.9008128,52.4617535
"1786","sons agricultural chemists",NA,NA
"1787","tierney road streatham",-0.1277938,51.4459368
"1788","blaina works monmouthshire",-3.159627,51.766823
"1789","s african school of",18.4699541,-33.9562784
"1790","ltd nelson bc",-117.296549,49.4922888
"1792","mines ltd bc",-123.1225996,49.2849807
"1793","bank of british west",-2.2390595,53.4805743
"1794","mayfield house wolverhampton",-2.0635297,52.5993966
"1795","middleton st george co",-1.4518734,54.5185901
"1796","consulting metallurgist truro",NA,NA
"1797","africa south africa",22.937506,-30.559482
"1798","esq merchant newquay",-5.073719,50.415497
"1799","in trans vaal",-81.1829373,43.2303525
"1800","mines in damaraland",NA,NA
"1801","miner geldenhuis deep",NA,NA
"1802","dutch east indies",NA,NA
"1803","in sw africa",34.508523,-8.783195
"1805","glebe road sheffield",-1.501568,53.3832491
"1806","of great britain",-3.435973,55.378051
"1807","government metallurgical works clyde",NA,NA
"1808","metallurgy mason college",-77.3073606,38.8298118
"1809","the university birmingham",-1.9305135,52.4508168
"1810","in mining etc",NA,NA
"1811","demonstrator rsm",NA,NA
"1812","malay states government",NA,NA
"1813","mines department fed malay",NA,NA
"1814","senior whitworth scholar",NA,NA
"1815","lilleshall ironworks shropshire",-2.397612,52.736249
"1816","retired from service",-84.5592539,42.7331866
"1817","in west africa",-2.4604145,13.531665
"1818","copiapa chili",-70.3321587,-27.3665763
"1819","shepton beauchamp ilminster somerset",-2.850804,50.951806
"1820","wheatlands crockham hill edenbridge",0.0654509,51.236681
"1821","pendarves street camborne",-5.2855928,50.2065772
"1822","junc tion mine",-84.5052313,32.6427305
"1823","hill and elsewhere",NA,NA
"1824","sulphide corporation finsbury house",-3.0387698,53.8029686
"1825","geology and geography",-81.7810302,32.4263179
"1826","and their origins",NA,NA
"1827","growth of europe",15.2551187,54.5259614
"1828","of mineralogy",NA,NA
"1829","orahova carrickmines co dublin",17.0336789,45.1977036
"1830","lead south dakota",-103.7651984,44.3522065
"1831","lead south dakota usa",-103.7651984,44.3522065
"1832","and land development",-94.720305,36.722185
"1833","willow st san",-117.2264226,32.733169
"1834","govern ment service",-95.7420105,37.2270235
"1835","inspector of mines ulu",NA,NA
"1836","vryheid natal",30.792458,-27.7654196
"1837","derby road withington",-2.2188704,53.4366338
"1838","engineer hong kong",114.2029845,22.2914765
"1839","trading corporation ltd",-73.7611531,45.4960525
"1840","dredging co ltd",-87.973341,31.1019096
"1841","broad street avenue blomfield",-74.1914382,40.8210489
"1842","development co",-94.720305,36.722185
"1843","st thomas",-64.8940946,18.3380965
"1844","manager honjo works furukawa",NA,NA
"1845","pocos de caldas minas",-46.5547852,-21.7695566
"1846","grove lane kingston",-122.5728277,47.8115465
"1847","and acting manager",NA,NA
"1848","agency district engineer",-95.9892906,36.1521136
"1849","panyer house to",-79.9545716,40.4365121
"1850","naosari buildings fort bombay",72.8332034,18.9358104
"1851","tin properties burma",NA,NA
"1852","consulting mining engineer and",-79.3773704,43.65048
"1853","section geldenhuis deep",NA,NA
"1854","dirleton gardens alloa scotland",-3.8072017,56.1159531
"1855","brakpan mines ltd",28.3743697,-26.2764739
"1856","coal syndicate fms",NA,NA
"1857","vimy estate kuang selangor",2.810418,50.373953
"1858","otago university museum dunedin",170.5103944,-45.8656722
"1859","pinner road harrow",-0.358428,51.5844176
"1860","sir john cass technical",NA,NA
"1861","bau upper sarawak",110.1546292,1.417224
"1862","lembing pahang fms",103.0327402,3.914618
"1863","beach lawn waterloo",-3.0353584,53.4765457
"1864","co oratava teneriffe",-16.5242831,28.3910982
"1865","oratava teneriffe canary islands",-16.5701927,28.2648286
"1866","old jewry london",-0.0908538,51.5143264
"1867","st helen",-84.4103263,44.3636378
"1868","rua do sacramento",-46.5744413,-23.6578654
"1869","mines dept nsw",151.5517747,-32.7276421
"1870","owing to war",-95.712891,37.09024
"1871","st olaf westcliff bournemouth",-1.8903103,50.7189057
"1872","ltd blaina monmouthshire",-3.159627,51.766823
"1873","co asia minor",-74.394465,40.838075
"1874","bechuanaland south africa",NA,NA
"1875","and port pirie",138.0088567,-33.1708294
"1878","borneo co sarawak",112.9407712,2.0156006
"1879","tin syndicate nigeria",NA,NA
"1880","office chancery lane",-0.1110752,51.5143002
"1881","royal mint melbourne",144.9568638,-37.8122632
"1882","assayer in",NA,NA
"1883","the royal mint melbourne",144.9568638,-37.8122632
"1884","national mutual chambers sydney",151.2074213,-33.8669456
"1885","siemens westminster sw",NA,NA
"1886","work and private",NA,NA
"1887","chancery lane london",-0.1120214,51.516154
"1889","the sl syndicate",NA,NA
"1890","box gatooma s",29.9162276,-18.3269371
"1892","engineer west africa",3.4250659,6.4313493
"1893","gold mines salvador",NA,NA
"1894","silver mines salvador",NA,NA
"1895","under professor frankland",NA,NA
"1896","brewery house plumstead london",0.0786646,51.4807618
"1897","on witwatersrand mine",27.8486571,-25.7855464
"1898","consolidated gold fields",-83.973032,34.5369517
"1899","avenue road highgate",138.6219047,-34.9623939
"1900","newman street w",-117.6764734,34.1519306
"1901","technical information bureau",-84.2102582,36.0436975
"1902","african mining journal",34.508523,-8.783195
"1903","bengal coal co ltd",153.029619,-27.468467
"1904","the doon harpenden herts",-0.3603831,51.8211659
"1905","auckland roseville street jersey",174.6823876,-36.9078168
"1907","works at pontgibaud",2.852928,45.831664
"1908","th may",NA,NA
"1909","technical school hanley",-71.4212183,41.8157482
"1910","mint to",NA,NA
"1911","feb th",NA,NA
"1912","retired from business",-122.4775753,48.7504177
"1913","red cross society",-122.9367933,49.2549307
"1914","during the war",NA,NA
"1915","could be devised",NA,NA
"1916","their treatment impracticable",NA,NA
"1917","and finance co",-97.7797899,37.6378555
"1918","surveyor and sampler",NA,NA
"1919","assistant manager nigeria",NA,NA
"1920","the grange bramcote",-1.242837,52.934196
"1921","francke mines ltd",NA,NA
"1922","of the mint",-118.371601,34.052203
"1923","the british association",NA,NA
"1924","and steel institute",-77.0104605,38.898431
"1925","redcliffe square s",-0.1884377,51.487797
"1926","killed in action",-95.712891,37.09024
"1927","wolf concentrating table",NA,NA
"1928","over cambs england",0.0301999,52.3240875
"1930","areas gold mines",-83.973032,34.5369517
"1931","mining arsm dic",NA,NA
"1932","assayer royal mint",-3.3887484,51.5542917
"1933","inst mining lurgy",NA,NA
"1934","institute of metals",-73.9807114,40.7512341
"1935","a g charleton",NA,NA
"1936","nigeria ltd nigeria",3.5570356,6.7774301
"1937","row helensburgh nb",-4.734014,56.002318
"1938","lake of wood",-94.8475431,49.0609997
"1939","the reduction works",NA,NA
"1940","cheshunt lodge horsham sussex",-0.028486,51.699888
"1941","webster street san",-122.4319482,37.787815
"1942","a barons court road",-80.6828565,35.300467
"1943","trading co ltd",-79.2695469,43.7512762
"1944","the mining journal",-87.3973197,46.5436564
"1945","and analytical chemist",-117.156924,32.8344431
"1946","the laboratory no",NA,NA
"1947","th street douglas",-109.5446878,31.3468977
"1948","st james",-95.9159416,36.7336754
"1949","the cementation work",NA,NA
"1950","smelting works singapore",NA,NA
"1951","engineer malay states",NA,NA
"1952","tin mines nigeria",NA,NA
"1953","hayle explosive works",-5.4217237,50.1840616
"1954","director of dept",-95.712891,37.09024
"1955","director",-95.705184,37.223513
"1956","tin syndicate ltd",NA,NA
"1957","appointment to date",NA,NA
"1958","general manager siamese tin",NA,NA
"1959","co died",-105.7820674,39.5500507
"1960","marine terrace aberdeen",-2.1014357,57.1379858
"1961","coal mine usa",-105.5150314,44.3877807
"1962","crown mines ltd",NA,NA
"1963","mines crown ltd",NA,NA
"1965","gift coolgardie wa",121.4709003,-30.7485681
"1966","broken hill nsw",141.4539396,-31.9539135
"1967","po box cobalt",NA,NA
"1968","consolidated langlaagte mines",NA,NA
"1969","springs mines box",NA,NA
"1970","prof w gowland",NA,NA
"1971","british non",NA,NA
"1972","exploration co egypt",NA,NA
"1973","the allikies copper mines",-10.0457401,51.6389999
"1974","rutherford college newcastle",-1.627714,54.9667014
"1975","sunny bank lennox road",-73.2765306,42.3544346
"1976","lake view consols",-76.050449,42.109335
"1977","syndicate ltd nigeria",NA,NA
"1978","kaduna syndicate ltd jos",7.4165053,10.5104642
"1979","university college oxford",-1.2520981,51.7525769
"1980","of s africa",22.937506,-30.559482
"1981","vickers ltd crayford",NA,NA
"1982","ivydale road peckham london",-0.046914,51.4613987
"1983","mines queens land",151.6780968,-28.8607028
"1984","produce co ltd",-122.3115263,41.3037693
"1985","belvidere estate antigua british",-61.8175207,17.0746557
"1986","mcgill university montreal canada",-73.5771511,45.5047847
"1987","kenaston saskatchewan canada",-106.2706237,51.5006133
"1988","old jewry ec",-0.13198,51.528774
"1989","st james street",-0.1392841,51.5065194
"1990","a mine accident",NA,NA
"1991","redcliffe square london",-0.1884377,51.487797
"1992","sociedad exploradora de caylloma",-71.601445,-15.6378116
"1993","holywell coal co",-3.225103,53.276009
"1994","navigation co ltd",-81.5826389,28.4185332
"1995","peace co durham",-1.8811598,54.7294099
"1996","coal co ltd",-81.187287,37.777506
"1997","crucible co travancore",NA,NA
"1998","mining co wynaad",76.1319953,11.6853575
"1999","engineer private account",NA,NA
"2000","work in",-73.9964338,40.7243662
"2001","works assistant assayer",NA,NA
"2002","co assistant engineer",NA,NA
"2003","under oceana consolidated",NA,NA
"2004","corporation water works and",-81.223546,29.47445
"2005","died in",-95.712891,37.09024
"2006","assistant works manager",NA,NA
"2007","and works manager",NA,NA
"2008","joint managing director",NA,NA
"2009","bath hill prestwich n",-2.283889,53.524446
"2010","the patent office",-118.3379534,34.152544
"2011","to date examiner",NA,NA
"2012","trator tati concessions",NA,NA
"2013","hawthorn bank helmsburgh scotland",-4.2026458,56.4906712
"2014","astronomical physics rsm",NA,NA
"2015","a common ealing",-0.2959456,51.5104269
"2016","of explosives factories",NA,NA
"2017","cwrt",-3.934182,52.583913
"2018","queen street place",-75.7019298,45.4200479
"2019","ltd dudley",-2.0680914,52.5184876
"2020","king street dudley",-2.0858486,52.5083088
"2021","cheam park cheam surrey",-0.222666,51.361036
"2022","habergham vicarage burnley lancs",-2.2551546,53.7645781
"2023","kilvington eynsford kent",0.211539,51.366456
"2024","with messrs becker",NA,NA
"2025","co singapore",103.8431984,1.2795757
"2026","mining syndicate smyrna",NA,NA
"2027","coke company",-96.9544002,37.240004
"2028","st bernards tulse",-95.9327352,36.0177606
"2029","mines johannes burg",28.0011893,-26.2173389
"2030","jos northern nigeria",8.881082,9.7985242
"2031","drayton gardens london",-0.1812237,51.4887216
"2034","rapid city usa",-103.2310149,44.0805434
"2035","dakota usa",-101.0020119,47.5514926
"2036","molyneux mines consolidated",NA,NA
"2037","mine ltd manicaland",32.174605,-18.9216386
"2038","gold mine co",-105.50055,39.78712
"2039","of mines pretoria",28.173062,-25.752532
"2040","mines dept pretoria s",28.201357,-25.7488019
"2041","balcombe hayward",-0.12794,51.058563
"2042","netherhall gardens hampstead",-0.1781198,51.5516853
"2043","brookman boulder mine kalgoorlie",121.4862627,-30.7781939
"2044","co mergui burma",98.0656972,11.4062394
"2045","mines tavoy burma",98.193668,14.095062
"2046","st agnes scorrier cornwall",-5.2036202,50.3125085
"2047","the mexico mines of",-108.4082757,27.3911752
"2048","the tsungli yamen",NA,NA
"2049","student in",-86.516804,39.171006
"2051","office central building",-93.2920337,37.20854
"2052","casa mia hornchurch essex",0.2032977,51.5649892
"2053","consols w a",-120.7401385,47.7510741
"2054","kalgoorlie west australia",121.466,-30.749
"2055","upper gloucester place",-0.1593497,51.5211359
"2056","ltd lingsugur hyderabad",76.5199195,16.1550404
"2057","to date",-71.2607451,42.3896516
"2058","hillside langley park sutton",-0.1852516,51.3571569
"2059","union of sa",27.774966,-26.103941
"2060","inspector of mines office",-105.4916673,44.2776711
"2061","course at rsm",NA,NA
"2062","mines as above",NA,NA
"2063","surveys siamese government",NA,NA
"2064","leecroft south hill park",-84.059858,34.0994975
"2065","explosive co",NA,NA
"2066","co briton ferry",-3.824315,51.632119
"2067","tube works landore",-3.9369162,51.6412925
"2068","courtenay gardens upminster",0.2541559,51.5614954
"2069","spassky copper",NA,NA
"2070","box route",-95.5919774,36.7931177
"2071","new denver british columbia",-117.3720711,49.99129
"2072","iron co monmouthshire",-2.7163417,51.81161
"2073","april th",NA,NA
"2075","steel works manager",NA,NA
"2076","iron co ulverston",-3.09267,54.195138
"2077","parkdale wolverhampton",-2.1468138,52.5901774
"2078","rotherfield sussex",0.2194,51.046062
"2079","the abyssinian development syndicate",-73.9418873,40.8109982
"2080","mines dept naraguta nigeria",8.9466146,9.9826896
"2081","addison gardens kensington",-0.2176969,51.5008589
"2082","clifton road twickenham",-0.334599,51.4470208
"2083","temporary superintendent",NA,NA
"2084","estate ltd",-77.3850424,44.1653742
"2085","po box witbank",29.233446,-25.8989004
"2086","taking first place",NA,NA
"2087","of mines",-105.2225708,39.7510475
"2088","shrublands kew gardens",-0.295573,51.4787438
"2089","miri sarawak",113.9913832,4.399493
"2090","th avenue parktown north",28.0337183,-26.1452379
"2091","of mines siam",NA,NA
"2092","renong west siam",NA,NA
"2093","bitteswell manor lutterworth leicester",-1.2130088,52.4680697
"2095","san seoul mining co",126.9779692,37.566535
