source,type,year,number,text,lastname,firstname,simpname,nationality,edu,prof,org,ydeg,loc,country,lat,lon
frei,alumni,1899,4728,"Tschatzkin, Gregor. Odessa, RuBland.",Tschatzkin,Gregor,"Tschatzkin, G",ukraine,,NA,,,odessa rubland,ukraine,46.482526,30.7233095
frei,alumni,1899,4729,"v. VietinghoffScheel, Max Eugen Baron. Talsen,",V VietinghoffScheel,Max Eugen Baron,"V VietinghoffScheel, M  E",latvia,,NA,,,baron talsen,latvia,57.2480409,22.5873858
frei,alumni,1899,4730,"de Villiers, Louis. Wellington, Kapkolonie.",De Villiers,Louis,"De Villiers, L",south africa,,NA,,,wellington south africa,south africa,-33.6404794,19.0096562
frei,alumni,1899,4731,"Volten, Johannes Hendrik. Muntok, Holland.",V lten,Johannes Hendrik,"V lten, J  H",netherlands,,NA,,,muntok holland,netherlands,-2.0651651,105.1643012
frei,alumni,1899,4732,"Voskule, Gideon Andrew. Wynburg, Kapkolonie.",V skule,Gideon Andrew,"V skule, G  A",south africa,,NA,,,wynburg kapkolonie,south africa,-34.0084456,18.4661816
frei,alumni,1899,4733,"Waterschoot van der Gracht, Joseph. Amsterdam, Holland. Dipl.Ing. 1903.",Waterschoot ,Joseph,"Waterschoot , J",netherlands,Engineer,NA,,1903,amsterdam holland,netherlands,52.3666969,4.8945398
frei,alumni,1899,4734,"Weber, Eduard Adolf. Pasvervean, Java, Holl.",Weber,Eduard Adolf,"Weber, E  A",indonesia,,NA,,,pasvervean java holl,indonesia,-7.6145292,110.7122465
frei,alumni,1899,4735,"Weyland, Jakob. Nikolajeff, RuBland.",Weyland,Jakob,"Weyland, J",austria,,NA,,,nikolajeff rubland,austria,46.66319,13.65518
frei,alumni,1899,4736,"Whittaker, Harry. Rewtenstall, England. Dipl.",Whittaker,Harry,"Whittaker, H",united kingdom,,NA,,,england,united kingdom,52.3555177,-1.1743197
frei,alumni,1899,4737,"Wilhelm, Friedrich. Odessa, RuBI. Dipl.Ing.1905.",Wilhelm,Friedrich,"Wilhelm, F",united states of america,Engineer,NA,,1905,odessa rubi,united states of america,31.8456816,-102.3676431
frei,alumni,1899,4738,"Zelensky, David. Nikolajeff, RuBland.",Zelensky,David,"Zelensky, D",austria,,NA,,,nikolajeff rubland,austria,46.66319,13.65518
frei,alumni,1899,4739,"Zwetaeff, Paul M. Briansk, RuBland.",Zwetaeff,Paul M,"Zwetaeff, P  M",russia,,NA,,,briansk rubland,russia,53.2635306,34.41611
frei,alumni,1901,4740,"Antipin, Peter. Beresowka, RuBI. Dipl.Ing. 1908. 4757 Cronacher,~Rudolf Bernhard. Eisfeld i. Thiir.",Antipin,Peter,"Antipin, P",united states of america,Engineer,NA,,1908,i thiir,united states of america,41.5076487,-81.6058718
frei,alumni,1901,4741,"Aue, Hermann Konrad. Dresden. ",Aue,Hermann Konrad,"Aue, H  K",germany,,NA,,,konrad dresden,germany,51.0386799,13.7323162
frei,alumni,1901,4742,"Bauer, Franz Georg. Frohnau bei Annaberg,",Bauer,Franz Georg,"Bauer, F  G",germany,,NA,,,frohnau bei annaberg,germany,50.5813653,12.9925348
frei,alumni,1901,4743,"von Behr, Georg Baron . WeiBPomusch, RuBI.",V Behr,Georg Baron,"V Behr, G  B",lithuania,,NA,,,siauliai lithuania,lithuania,55.9349085,23.3136823
frei,alumni,1901,4744,"Bernard, Paul. Schomberg, Oberschlesien.",Bernard,Paul,"Bernard, P",poland,,NA,,,robberg oberschlesien,poland,50.2648592,19.0237425
frei,alumni,1901,4745,"Blau, Benno Siegfried Max. Malstadt b. Saarbriicken,",Blau,Benno Siegfried Max,"Blau, B  S",germany,,NA,,,b saarbriicken,germany,49.2401572,6.9969327
frei,alumni,1901,4746,"Bliefert, Willy Ernst Hermann. Libau, RuBland. Deutsch. Reichsangeh.",Bliefert,Willy Ernst Hermann,"Bliefert, W  E",letonia,,NA,,,libau russland,letonia,56.5046678,21.010806
frei,alumni,1901,4747,"Blomberg, Wilh. Abo, Finni. Dipl.Ing. 1907.",Blomberg,Wilh,"Blomberg, W",finland,Engineer,NA,,1907,abo finnland,finland,60.4518126,22.2666302
frei,alumni,1901,4748,"Bliigel, Friedrich Wilhelm. Tondern, Schleswig.",Bliigel,Friedrich Wilhelm,"Bliigel, F  W",denmark,,NA,,,tondern schleswig,denmark,54.939615,8.864417
frei,alumni,1901,4749,"Bock, Otto Richard. KleinPeiskerau, PreuBen.",Bock,Otto Richard,"Bock, O  R",germany,,NA,,,ohlau germany,germany,53.8629339,9.9587308
frei,alumni,1901,4750,"Bodart, Maurice. Dison, Belgien.",Bodart,Maurice,"Bodart, M",belgium,,NA,,,dison belgien,belgium,50.6099208,5.8539546
frei,alumni,1901,4751,"Boege, Hermann Leo. Brux, Bohmen. Deutsch.",Boege,Hermann Leo,"Boege, H  L",czech republic,,NA,,,kliny czech republic,czech republic,50.6382487,13.5481322
frei,alumni,1901,4752,"Botello, Joaquin. Hidalgo de! Parral, Mexiko.",Botello,Joaquin,"Botello, J",mexico,,NA,,,de parral mexiko,mexico,26.9317835,-105.6666166
frei,alumni,1901,4753,"Biirklein, Friedrich. Au b. Aibling, Bayern.",Biirklein,Friedrich,"Biirklein, F",germany,,NA,,,aibling bayern,germany,47.8640182,12.0093171
frei,alumni,1901,4754,"Celliers, Isaac Bisseux. Pretoria, Transvaal.",Celliers,Isaac Bisseux,"Celliers, I  B",south africa,,NA,,,pretoria transvaal,south africa,-25.753062,28.189339
frei,alumni,1901,4755,"Chaustoff, Elias. Sagunoff, RuBland.",Chaustoff,Elias,"Chaustoff, E",austria,,NA,,,sagunoff rubland,austria,46.66319,13.65518
frei,alumni,1901,4756,"Constantinoff, Constantin. Sophia, Bulgarien. Dipl.Ing. 1906.",Constantinoff,Constantin,"Constantinoff, C",bulgaria,Engineer,NA,,1906,sophia bulgarien,bulgaria,42.6977082,23.3218675
frei,alumni,1901,4758,"Dr. Despositos,;.,Eugene. Athen,Griechenland.",Dr Despositos,,"Dr Despositos,",greece,,NA,,,athen griechenland,greece,37.9838096,23.7275388
frei,alumni,1901,4759,"Dick, [Stanislaus. Zbiersk:, [RuBland. Deutsch. Reichsangeh. Dipl.Ing. 1907.",Dick,Stanislaus,"Dick, S",poland,Engineer,NA,,1907, zbiersk rubland,poland,51.9538651,18.1333046
frei,alumni,1901,4760,"van Diggelen, Hendrik . Cornelius Tromp. Dewetsdorp, Orangekolonie.",V Diggelen,Hendrik,"V Diggelen, H",south africa,,NA,,,dewetsdorp orangekolonie,south africa,-29.5917671,26.667126
frei,alumni,1901,4761,"Dragneff, Petko. StaraZagora, Bulgarien. Dipl.",Dragneff,Petko,"Dragneff, P",bulgaria,,NA,,,bulgarien,bulgaria,42.733883,25.48583
frei,alumni,1901,4762,"Dubinin, Sergius. OpetschenskyPosad, RuBland.",Dubinin,Sergius,"Dubinin, S",austria,,NA,,,opetschenskyposad rubland,austria,46.66319,13.65518
frei,alumni,1901,4763,"Dr._Durdin, Nikolaus. St. Petersburg.",Dr Durdin,,"Dr Durdin,",united states of america,,NA,,,st petersburg,united states of america,27.7676008,-82.6402915
frei,alumni,1901,4764,"Eckert, Bruno. Bamberg, Bayern. Dipl.Ing.1906.",Eckert,Bruno,"Eckert, B",germany,Engineer,NA,,1906,bamberg bayern,germany,49.8988135,10.9027636
frei,alumni,1901,4765,"Eger, Heinrich Georg. Dresden. Dipl.Ing. 1907.",Eger,Heinrich Georg,"Eger, H  G",germany,Engineer,NA,,1907,dresden,germany,51.0504088,13.7372621
frei,alumni,1901,4766,"Fernandez y Alberdi, Emeterio Enrique. San Salvador de! ValleBilbao, Spanien.",Fernandez y Alberdi,,"Fernandez y Alberdi,",spain,,NA,,,de vallebilbao spanien,spain,43.3049937,-3.0372333
frei,alumni,1901,4767,"Forster,_Ernst Kamillo. Dresden. Dipl.Ing. 1907.",Forster,Ernst Kamillo,"Forster, E  K",germany,Engineer,NA,,1907,dresden,germany,51.0504088,13.7372621
frei,alumni,1901,4768,"Freudberg, Jakob. Talsen, RuBland.",Freudberg,Jakob,"Freudberg, J",latvia,,NA,,,talsen rubland,latvia,57.2480409,22.5873858
frei,alumni,1901,4769,"Garcia Morales, Santiago. Huelva, Spanien. Dipl.Ing. 1908.",Garcia Morales,Santiago,"Garcia Morales, S",spain,Engineer,NA,,1908,huelva spanien,spain,37.261421,-6.9447224
frei,alumni,1901,4770,"GarciaMorales, Francisco. Huelva, Spanien.",GarciaMorales,Francisco,"GarciaMorales, F",spain,,NA,,,huelva spanien,spain,37.261421,-6.9447224
frei,alumni,1901,4771,"Gardner, Walter. London, England.",Gardner,Walter,"Gardner, W",united kingdom,,NA,,,london england,united kingdom,51.5073509,-0.1277583
frei,alumni,1901,4772,"Gerich, Fritz. Ehrenhain b. Altenburg.",Gerich,Fritz,"Gerich, F",germany,,NA,,,altenburg,germany,50.9931202,12.4366572
frei,alumni,1901,4773,"Ginsburg, Eruchim Elja. Moskau, RuBland.",Ginsburg,Eruchim Elja,"Ginsburg, E  E",austria,,NA,,,moskau rubland,austria,46.66319,13.65518
frei,alumni,1901,4774,"Glockemeier, Georg. Raguhn, Anhalt.",Glockemeier,Georg,"Glockemeier, G",germany,,NA,,,raguhn anhalt,germany,51.7094279,12.2681424
frei,alumni,1901,4775,"Goldenberg, Awenir. Wien. Russ. Staatsangeh. Dipl.Ing. I 906.",Goldenberg,Awenir,"Goldenberg, A",austria,Engineer,NA,,1906, wien,austria,48.2081743,16.3738189
frei,alumni,1901,4776,"Goldhamer, [Manoil] Georg. Jassy, Rumanien.",Goldhamer,Manoil Georg,"Goldhamer, M  G",romania,,NA,,,jassy rumanien,romania,47.1584549,27.6014418
frei,alumni,1901,4777,"Greifenhagen, Walther Hellmuth. Zittau, Sachs.",Greifenhagen,Walther Hellmuth,"Greifenhagen, W  H",germany,,NA,,,zittau sachsen,germany,50.8999681,14.8029971
frei,alumni,1901,4778,"Gronningsaeter, Anton Mart. Sondmore, Norweg.",Gronningsaeter,Anton Mart,"Gronningsaeter, A  M",norway,,NA,,,sondmore norweg,norway,60.7039354,10.2249223
frei,alumni,1901,4779,"v. Haimberger, Paul Theodor Hermann Freiherr. Ebensee, bsterreich. Dipl.Ing. 1906.",V Haimberger,Paul Theodor Hermann,"V Haimberger, P  T",austria,Engineer,NA,,1906,ebensee bsterreich,austria,47.8071383,13.779037
frei,alumni,1901,4780,"Hammond, Paul. Jundiahy, Bras. Dipl.Ing. 1908.",Hammond,Paul,"Hammond, P",brazil,Engineer,NA,,1908,jundiahy bras,brazil,-23.1857076,-46.8978057
frei,alumni,1901,4781,"Hanau, Julius. Victoria West, Kapkolonie.",Hanau,Julius,"Hanau, J",south africa,,NA,,,victoria west kapkolonie,south africa,-31.4217669,23.1203315
frei,alumni,1901,4782,"Haug, Karl Wilhelm. Spaichingen, Wilrttemberg.",Haug,Karl Wilhelm,"Haug, K  W",germany,,NA,,,spaichingen wilrttemberg,germany,48.0748189,8.7347582
frei,alumni,1901,4783,"Hayner, Albert Johannes. MeiBen, Sachsen.",Hayner,Albert Johannes,"Hayner, A  J",germany,,NA,,,meiben sachsen,germany,51.1617842,13.4976592
frei,alumni,1901,4784,"Herberz, Johann. St. Petersburg.",Herberz,Johann,"Herberz, J",united states of america,,NA,,,st petersburg,united states of america,27.7676008,-82.6402915
frei,alumni,1901,4785,"Hertel, Johann. Ansbach, Bayern. Dipl.Ing. 1904.",Hertel,Johann,"Hertel, J",germany,Engineer,NA,,1904,ansbach bayern,germany,49.3004246,10.5719357
frei,alumni,1901,4786,"Hirsch, Carl Hermann Wilhelm. Auerbach, Sachs. Dipl.Ing. 1909.",Hirsch,Carl Hermann Wilhelm,"Hirsch, C  H",germany,Engineer,NA,,1909,auerbach sachsen,germany,50.5079692,12.3981373
frei,alumni,1901,4787,"Hochschild, Philipp. Frankfurt a. M.",Hochschild,Philipp,"Hochschild, P",germany,,NA,,, frankfurt a,germany,50.1109221,8.6821267
frei,alumni,1901,4788,"Janew, Johann. Melitopol, RuBland.",Janew,Johann,"Janew, J",ukraine,,NA,,,melitopol rubland,ukraine,46.8550216,35.3586996
frei,alumni,1901,4789,"Jobst, Erich. Gersdorf, Bez. Chemnitz, Sachsen. ",Jobst,Erich,"Jobst, E",germany,,NA,,,chemnitz sachsen,germany,50.827845,12.9213697
frei,alumni,1901,4790,"Kaiser, Eduard Wilhelm. Eilenburg, PreuBen.",Kaiser,Eduard Wilhelm,"Kaiser, E  W",germany,,NA,,,dillenburg preuben,germany,50.7452841,8.280763
frei,alumni,1901,4791,"Krause, Carl Friedrich Wilhelm. Bethlehem, Orangekolonie. Dipl.Ing. 1905.",Krause,Carl Friedrich Wilhelm,"Krause, C  F",south africa,Engineer,NA,,1905,bethlehem soud africa,south africa,-28.2423025,28.3111262
frei,alumni,1901,4792,"Krau8e, Rudolf Alexander. Freiberg, Sachsen.",Krau8e,Rudolf Alexander,"Krau8e, R  A",germany,,NA,,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1901,4793,"Kreyness, Israel. Moskau, RuBland.",Kreyness,Israel,"Kreyness, I",austria,,NA,,,moskau rubland,austria,46.66319,13.65518
frei,alumni,1901,4794,"Kristeller, Friedrich Leopold. fraustadt, PreuB.",Kristeller,Friedrich Leopold,"Kristeller, F  L",poland,,NA,,,fraustadt preub,poland,51.8071084,16.3164767
frei,alumni,1901,4795,"Kuhn, Herbert. Zwickau, Sachsen.",Kuhn,Herbert,"Kuhn, H",germany,,NA,,,zwickau sachsen,germany,50.7102169,12.4733725
frei,alumni,1901,4796,"Kuntze, johannes Otto Paul. Berlin.",Kuntze,johannes Otto Paul,"Kuntze, j  O",united states of america,,NA,,,paul berlin,united states of america,39.7370459,-75.046871
frei,alumni,1901,4797,"Lange, Robert. Auerhammer, Sachsen.",Lange,Robert,"Lange, R",germany,,NA,,,auerhammer sachsen,germany,50.58211,12.6942367
frei,alumni,1901,4798,"Latzky, Isaak. Riga, RuBland. Dipl.Ing. 1906.",Latzky,Isaak,"Latzky, I",latvia,Engineer,NA,,1906,riga rubland,latvia,56.9496487,24.1051865
frei,alumni,1901,4799,"Lebedinsky, Paul. Urjupinskaja, RuBI. Dipl. Ing. 1908.",Lebedinsky,Paul,"Lebedinsky, P",russia,Engineer,NA,,1908,uryupinsk russia,russia,50.7974183,42.0056002
frei,alumni,1901,4800,"Maag, Albert. Oberglatt, Schweiz.",Maag,Albert,"Maag, A",switzerland,,NA,,,oberglatt schweiz,switzerland,47.4766643,8.5194782
frei,alumni,1901,4801,"Mac Farlane, Archibald Kennedy. Killean, Schottland. Dipl.Ing. 1906.",Mac Farlane,Archibald Kennedy,"Mac Farlane, A  K",united kingdom,Engineer,NA,,1906,killean schottland,united kingdom,55.640048,-5.664662
frei,alumni,1901,4802,"Meinecke, Wilhelm Friedrich Heinrich. Dortmund, PreuBen. Dipl.Ing. 1907.",Meinecke,Wilhelm Friedrich Heinrich,"Meinecke, W  F",germany,Engineer,NA,,1907,dortmund preuben,germany,51.5881962,7.5400214
frei,alumni,1901,4803,"Meyer, Max Albert. Freiberg, Sachsen. Dipl.Ing.",Meyer,Max Albert,"Meyer, M  A",germany,Engineer,NA,,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1901,4804,"v. Mohrenschildt, Reinhold. Gut Ruil, Estland, RuBland. Dipl.Ing. 1905.",V Mohrenschildt,Reinhold,"V Mohrenschildt, R",austria,Engineer,NA,,1905,ruil estland rubland,austria,46.66319,13.65518
frei,alumni,1901,4805,"Montua, Otto. Altfelde, PreuBen.",Montua,Otto,"Montua, O",poland,,NA,,,altfelde preuben,poland,54.0542472,19.2011777
frei,alumni,1901,4806,"Motorin, Alexej. Vologda, RuBland.",Motorin,Alexej,"Motorin, A",russia,,NA,,,vologda rubland,russia,59.2180665,39.8978053
frei,alumni,1901,4807,"Millier, Hans Alfred. Schneeberg, Sachsen.",Millier,Hans Alfred,"Millier, H  A",germany,,NA,,,schneeberg sachsen,germany,50.5954901,12.6386475
frei,alumni,1901,4808,"Dr. v. Napolsky, Alexander._ Millheim a. d. Ruhr,",Napolsky,Alexander,"Napolsky, A",united states of america,,NA,,,millheim ruhr,united states of america,37.617554,-89.8873285
frei,alumni,1901,4809,"Oekonomu, Christos. Athen, Griechenland.",Oekonomu,Christos,"Oekonomu, C",greece,,NA,,,athen griechenland,greece,37.9838096,23.7275388
frei,alumni,1901,4810,"Orkin, Benno. Autz, RuBland. Dipl.Ing. 1906.",Orkin,Benno,"Orkin, B",austria,Engineer,NA,,1906,autz rubland,austria,46.66319,13.65518
frei,alumni,1901,4811,"Peilert, Konrad Ernst Ludwig. St. Petersburg.",Peilert,Konrad Ernst Ludwig,"Peilert, K  E",united states of america,,NA,,,st petersburg,united states of america,27.7676008,-82.6402915
frei,alumni,1901,4812,"Penny, Rupert. Nagpur, Indien.",Penny,Rupert,"Penny, R",india,,NA,,,nagpur indien,india,21.1458004,79.0881546
frei,alumni,1901,4813,"Perutz, Thomas Joseph. Smichow bei Prag, Bohmen. Dipl.Ing. 1907.",Perutz,Thomas Joseph,"Perutz, T  J",czech republic,Engineer,NA,,1907,bei prag bohmen,czech republic,50.0850736,14.4328744
frei,alumni,1901,4814,"Pfaff, Friedrich Hermann Gustav. Hamburg.",Pfaff,Friedrich Hermann Gustav,"Pfaff, F  H",germany,,NA,,,gustav hamburg,germany,53.5536727,10.0285977
frei,alumni,1901,4815,"Pfitzner, Max Otto. Luben, PreuBen. Di pl.Ing.",Pfitzner,Max Otto,"Pfitzner, M  O",germany,,NA,,, luben preuben,germany,51.9410767,13.8911713
frei,alumni,1901,4816,"de Pian, Ambrogio. Laurium, Griechenland.",De Pian,Ambrogio,"De Pian, A",greenland,,NA,,,laurium griechenland,greenland,37.714177,24.0576632
frei,alumni,1901,4817,"Pitschke, Franz. Alsleben a. S., PreuBen.",Pitschke,Franz,"Pitschke, F",germany,,NA,,,alsleben germany,germany,51.7001845,11.6791595
frei,alumni,1901,4818,"Pjansin, Alexander. Samara, RuBland.",Pjansin,Alexander,"Pjansin, A",russia,,NA,,,samara rubland,russia,53.2415041,50.2212463
frei,alumni,1901,4819,"Polak, Gaston. Anderlecht, Belgien.",Polak,Gaston,"Polak, G",belgium,,NA,,,anderlecht belgien,belgium,50.8365808,4.308187
frei,alumni,1901,4820,"Putsch, August. Stockum, Kr. Bochum, PreuB.",Putsch,August,"Putsch, A",germany,,NA,,,bochum preuben,germany,51.4968047,7.2489132
frei,alumni,1901,4821,"Radwanski, Joseph. GroBChelm, Kr. PleB, PreuB.",Radwanski,Joseph,"Radwanski, J",poland,,NA,,,grosschelm,poland,50.1072136,19.1951444
frei,alumni,1901,4822,"v.Reiche,LudwigCarl. Hamburg. Dipl.Ing.1906.",V eiche,,"V eiche,",germany,Engineer,NA,,1906, hamburg,germany,53.5510846,9.9936819
frei,alumni,1901,4823,"Rieber, Johann Georg. Tuttlingen, Wurttemberg.",Rieber,Johann Georg,"Rieber, J  G",germany,,NA,,,tuttlingen wtirttemberg,germany,47.9823316,8.8192096
frei,alumni,1901,4824,"Rodrigo y Luengas, Manuel. Madrid, Spanien.",Rodrigo y Luengas,,"Rodrigo y Luengas,",spain,,NA,,,madrid spanien,spain,40.4167754,-3.7037902
frei,alumni,1901,4825,"Rodwell, Lionel. Burnham, Engl. Dipl.Ing.1907.",Rodwell,Lionel,"Rodwell, L",united kingdom,Engineer,NA,,1907,burnham englandand,united kingdom,51.240139,-2.993858
frei,alumni,1901,4826,"v. d. Ropp, Arthur Joseph Moritz freiherr. Mitau, RuBI. Deutsch. Reichsangeh. Dipl.Ing.",Ropp,Arthur Joseph,"Ropp, A J",latvia,Engineer,NA,,,mitau russland,latvia,56.6511091,23.7213541
frei,alumni,1901,4827,"Rosin, Sender. Mohilew, RuBI. Dipl.Ing. 1907.",Rosin,Sender,"Rosin, S",belarus,Engineer,NA,,1907,mohilew russland,belarus,53.8980663,30.3325337
frei,alumni,1901,4828,"Sander, Johann Ernst Louis. Grimma, Sachsen.",Sander,Johann Ernst Louis,"Sander, J  E",germany,,NA,,,grimma sachsen,germany,51.2364426,12.7202313
frei,alumni,1901,4829,"Sarfert, Kurt Alfred. Zwickau, Sa. Dipl.Ing.1906.",Sarfert,Kurt Alfred,"Sarfert, K  A",germany,Engineer,NA,,1906,zwickau,germany,50.7102169,12.4733725
frei,alumni,1901,4830,"v. Sa8, Eduard Otto Robert Reinhold freiherr. Arensburg, RuBland. Dipl.Ing. 1906.",V Sa8,Eduard Otto Robert,"V Sa8, E  O",estonia,Engineer,NA,,1906,arensburg rubland,estonia,58.2549526,22.4918978
frei,alumni,1901,4831,"Schilling, Emil Johannes. Dresden.",Schilling,Emil Johannes,"Schilling, E  J",germany,,NA,,,johannes dresden,germany,51.05387,13.79427
frei,alumni,1901,4832,"Schlicker, Johann. KleinRosseln, Lothringen.",Schlicker,Johann,"Schlicker, J",germany,,NA,,,kleinrosseln lothringen,germany,49.208686,6.848182
frei,alumni,1901,4833,"Schmidt, Curt. Dobeln, Sachs. Dipl.Ing. 1911.",Schmidt,Curt,"Schmidt, C",germany,Engineer,NA,,1911,dobeln sachs,germany,51.1229322,13.1167196
frei,alumni,1901,4834,"Schon, Paul Oskar. Libau, RuBI. Dipl.Ing. 1905.",Schon,Paul Oskar,"Schon, P  O",letonia,Engineer,NA,,1905,libau rubi,letonia,56.5046678,21.010806
frei,alumni,1901,4835,"Scholz, Arthur Felix Max. Hirschberg, Schles.",Scholz,Arthur Felix Max,"Scholz, A  F",poland,,NA,,,hirschberg schlesien,poland,50.9044171,15.7193616
frei,alumni,1901,4836,"Schreiber, Hermann Hans Wilhelm. Magdeburg,",Schreiber,Hermann Hans Wilhelm,"Schreiber, H  H",germany,,NA,,,wilhelm magdeburg,germany,52.0903244,11.6094582
frei,alumni,1901,4837,"Schreiber, Kurt Wilhelm Ignaz. Duisburg, PreuB.",Schreiber,Kurt Wilhelm Ignaz,"Schreiber, K  W",germany,,NA,,,duisburg preub,germany,51.4344079,6.7623293
frei,alumni,1901,4838,"Schwiedler, Alfred Alois. Stephansdorf, Kr. NeiBe, Schlesien. Dipl.Ing. 1906.",Schwiedler,Alfred Alois,"Schwiedler, A  A",poland,Engineer,NA,,1906,neibe schlesien,poland,50.4822855,17.3295861
frei,alumni,1901,4839,"Singher, Leibu. Vaslui, Rum. Dipl.Ing. 1905.",Singher,Leibu,"Singher, L",romania,Engineer,NA,,1905,vaslui rum,romania,46.6406915,27.7276468
frei,alumni,1901,4840,"Sofikites, frixos. Syra, Griechenland.",Sofikites,frixos,"Sofikites, f",greece,,NA,,,syra griechenland,greece,37.4385028,24.9139344
frei,alumni,1901,4841,"Southwell, Bailey. Keighley, England.",Southwell,Bailey,"Southwell, B",united kingdom,,NA,,,keighley england,united kingdom,53.867795,-1.912358
frei,alumni,1901,4842,"Stojanoff, Minio. Lowetsch, Bulgarien.",Stojanoff,Minio,"Stojanoff, M",bulgaria,,NA,,,lowetsch bulgarien,bulgaria,43.1369534,24.7141906
frei,alumni,1901,4843,"Stoll, Max Bruno. Frankenberg, Sachs. Dipl. Ing. 1910.",Stoll,Max Bruno,"Stoll, M  B",germany,Engineer,NA,,1910,frankenberg ,germany,51.057117,8.8043709
frei,alumni,1901,4844,"Dr. Suyehiro, Tadasuke. Tokio, Japan.",Dr Suyehiro,,"Dr Suyehiro,",japan,,NA,,,tokio japan,japan,35.6761919,139.6503106
frei,alumni,1901,4845,"Dr. Synodinos, Johann. Athen, Griechenland.",Dr Synodinos,,"Dr Synodinos,",greece,,NA,,,athen griechenland,greece,37.9838096,23.7275388
frei,alumni,1901,4846,"Taschner, Ferdinand. Freiberg, Sachsen. Dipl.Ing.",Taschner,Ferdinand,"Taschner, F",germany,Engineer,NA,,,freiberg sachsen,germany,50.9128283,13.341727
frei,alumni,1901,4847,"Vivian, Hugh. Oporto, Portugal. Engl. Staatsangeh. Dipl.Ing. 1908.",V vian,Hugh,"V vian, H",portugal,Engineer,NA,,1908,porto portugal,portugal,41.1579438,-8.6291053
frei,alumni,1901,4848,"Wahring, fritz. Aplerbeck, Kr. Horde, PreuBen.",Wahring,fritz,"Wahring, f",germany,,NA,,,horde germany,germany,51.4873334,7.4953101
frei,alumni,1901,4849,"Weintrob, Sampson. Kiew, RuBland.",Weintrob,Sampson,"Weintrob, S",ukraine,,NA,,,kiew rubland,ukraine,50.4501,30.5234
frei,alumni,1901,4850,"Wilson, Douglas Gerard. London, England.",Wilson,Douglas Gerard,"Wilson, D  G",united kingdom,,NA,,,london england,united kingdom,51.5073509,-0.1277583
frei,alumni,1901,4851,"Wonckhaus, Paul. Hagen i. W., PreuBen.",Wonckhaus,Paul,"Wonckhaus, P",germany,,NA,,,hagen germany,germany,51.3670777,7.4632841
frei,alumni,1901,4852,"v. Wolff, Erich Maxim. Friedrich Baron. Hintzenberg, RuBland.",V Wolff,Erich Maxim,"V Wolff, E  M",austria,,NA,,,baron hintzenberg rubland,austria,46.66319,13.65518
frei,alumni,1901,4853,"Wrubel, Walter. Ziirich, Schweiz. Dipl.Ing. 1906.",Wrubel,Walter,"Wrubel, W",switzerland,Engineer,NA,,1906,ziirich schweiz,switzerland,47.3768866,8.541694
frei,alumni,1901,4854,"Zeese, Oskar Alfred. Kottbus, PreuBen. Dipl.Ing.",Zeese,Oskar Alfred,"Zeese, O  A",germany,Engineer,NA,,,kottbus preuben,germany,51.7563108,14.3328679
frei,alumni,1901,4855,"Dr. Zeis, Otto. Altona a. E., PreuBen.",Dr Zeis,,"Dr Zeis,",germany,,NA,,,altona germany,germany,53.57916,9.8745558
frei,alumni,1901,4856,"Zimmermann, Alfred. Berlin.",Zimmermann,Alfred,"Zimmermann, A",germany,,NA,,,berlin,germany,52.5200066,13.404954
frei,alumni,1901,4857,"Zimmermann, Andreas. Moskau, RuBland.",Zimmermann,Andreas,"Zimmermann, A",austria,,NA,,,moskau rubland,austria,46.66319,13.65518
frei,alumni,1901,4858,"Zucchi, Girolamo. Mailand, Ital. Dipl.Ing.1905.",Zucchi,Girolamo,"Zucchi, G",italy,Engineer,NA,,1905,mailand italien,italy,45.4642035,9.189982
frei,alumni,1902,4859,"Bau8, Karl. Landau, Pfalz. Dipl.Ing. 1908.",Bau8,Karl,"Bau8, K",germany,Engineer,NA,,1908,landau pfalz,germany,49.198886,8.1185622
frei,alumni,1902,4860,"Behrsin, Eduard. AltRahden, RuBland.",Behrsin,Eduard,"Behrsin, E",austria,,NA,,,altrahden rubland,austria,46.66319,13.65518
frei,alumni,1902,4861,"Bernet, Edmond Jacques. Genf, Schweiz.",Bernet,Edmond Jacques,"Bernet, E  J",switzerland,,NA,,,genf schweiz,switzerland,46.2043907,6.1431577
frei,alumni,1902,4862,"Biolik, Jacob. Cielmitz, Oberschlesien.",Biolik,Jacob,"Biolik, J",poland,,NA,,,cielmitz oberschlesien,poland,50.0895655,19.0180249
frei,alumni,1902,4863,"v. Bronsch, Hermann. Gut Alexandrowka, RuBI.",V Bronsch,Hermann,"V Bronsch, H",germany,,NA,,,gut alexandrowka rubi,germany,52.411711,13.056853
frei,alumni,1902,4864,"Buttmann, Heinrich. Rudolstadt, Thilringen.",Buttmann,Heinrich,"Buttmann, H",germany,,NA,,,rudolstadt thilringen,germany,50.7182972,11.3336548
frei,alumni,1902,4865,"Chose, Jacob. Libau, RuBland. Dipl.Ing. 1908.",Chose,Jacob,"Chose, J",letonia,Engineer,NA,,1908,libau rubland,letonia,56.5046678,21.010806
frei,alumni,1902,4866,"Durst, Wilhelm. Mergentheim, Wilrttemberg.",Durst,Wilhelm,"Durst, W",germany,,NA,,,mergentheim wiirttemberg,germany,49.488537,9.7704158
