"","id","role","name","lastname","middlename","firstname","simpname","year","yearg","company","capital","text","office","situated","mine","loc","lon","lat"
"2617",501717,"Manager","w p hammnn","hammnn","p","w","hammnn, w p",1911,NA,"Oriental Consolidated Mining Company",NA,"General Manager W. P. Hammnn, Oroville, California.",NA,NA,NA,"oroville",-121.556359,39.5137752
"2618",501773,"Manager","in eastern siberia c","siberi","eastern","in","siberi, i e",1911,NA,"Orsk Goldfields Limited",NA,"General Manager in Eastern Siberia C. W. Purington ; Atiiitant, J.W iMbtrha. Responsible Agent in Russia B. K. Pavlov sky, Ekaterinburg.",NA,NA,NA,"siberia",99.1966559,61.0137097
"2619",501913,"Manager","in spain juan stnyck","stnyck","spain","in","stnyck, i s",1911,NA,"Overlee Coal Company Limited",NA,"EngineersC ommercial Manager in Spain Juan Stnyck, 3 , Alcale, Madrid. Louis Fabre. Mieres, Oviedo, Spain,.Mining ; A. Oifuemes, Gijon, Spain, Colliery.",NA,NA,NA,"spain",-3.74922,40.463667
"2620",501951,"Manager","roliert s gardiner","gardiner","s","roliert","gardiner, r s",1911,NA,"Pelton Colliery Limited",NA,"General Manager Roliert S. Gardiner. Registered Offices Millmrn House, Ncweastle-on-Tync.",NA,NA,NA,"london",-0.1277583,51.5073509
"2621",501962,"Manager","c h steatonson","steatonson","h","c","steatonson, c h",1911,NA,"Pelton Colliery Limited",NA,"Mine Manager C. H. Steatonson, 1, Tynevale Terrace, Gateshead-on-Tyne.","tynevale terrace gateshead",NA,NA,"tynevale terrace gateshead",-1.6217778,54.953196
"2622",502062,"Manager","l dc kalb","kalb","dc","l","kalb, l d",1911,NA,"Pacific Smelting And Mining Company",NA,"SecreGteanreyral Manager L . dc Kalb, Guaymaa. Sonora, Mexico. ReagnidsteOrfefidces V. H. Williams, 42, Broadway, New Ycrk. Offices Augusu, Maine, U.S.A.",NA,NA,NA,"sonora",-110.3308814,29.2972247
"2623",502164,"Manager","g e stephenson","stephenson","e","g","stephenson, g e",1911,NA,"Palmarejo And Mexican Gold Fields",NA,"General Manager G. E. Stephenson, Cuiuipa , Chihuahua, Mexico. Mine Superintendent R. Hmvkc, Chinipas, Chihuahua, Mexico.",NA,NA,NA,"chihuahua",-105.7820674,28.4854458
"2624",502299,"Engineers","matthew francis","francis",NA,"matthew","francis, m",1911,NA,"Pantymwyn Mining Company Limited",NA,"Engineers Matthew Francis ; J. L. Francis, Halkyn, near Holywell.",NA,NA,NA,"wales",-3.7837117,52.1306607
"2625",502676,"Engineers","harvey wilbrabam","wilbrabam",NA,"harvey","wilbrabam, h",1911,NA,"Pena Copper Mines Limited",NA,"O onsultine Engineers Harvey and Wilbrabam.",NA,NA,NA,"spain",-3.74922,40.463667
"2626",502677,"Manager","at mine henrique schreck","schreck","mine","at","schreck, a m",1911,NA,"Pena Copper Mines Limited",NA,"General Manager at Mine Henrique Schreck, Pena Mines, Huclva, Spain, Solicitors Budd, Johnson & Jocks,",NA,NA,NA,"spain",-3.74922,40.463667
"2627",502717,"Managers","j brown","brown",NA,"j","brown, j",1911,NA,"Pench Valley Coal Company Limited",NA,"Mine Managers J. Brown ; R. Fenwick. Colliery Engineer M. 8. Armstrong, Chhindwara, Central Provinces, India.",NA,NA,NA,"strand road calcutta",88.3444623,22.5719916
"2628",503052,"Engineer","w j barnett","barnett","j","w","barnett, w j",1911,NA,"Poderosa Mining Company Limited",NA,"Consulting Engineer W. J. Barnett, M.I.M.M.",NA,NA,NA,"chile",-71.542969,-35.675147
"2629",503122,"Manager","e m hann","hann","m","e","hann, e m",1911,NA,"Powell Duffryn Steam Coal Limited",NA,"General Manager E. M. Hann, Abiraman. Aherdare, Mon.",NA,NA,NA,"london",-0.1277583,51.5073509
"2630",503207,"Manager","e waterman","waterman",NA,"e","waterman, e",1911,NA,"Branstone Gold Mining Company Limited",NA,"Resident Manager E. Waterman, Princeton, B.C.",NA,NA,NA,"princeton",-74.6550739,40.3430942
"2631",503267,"Manager","w m currie","currie","m","w","currie, w m",1911,NA,"Pusing Bharu Tin Mines Limited",NA,"General Manager W. M. Currie, Pusinsr Bharu Tin Mines, Papan, Pcrak, F.M.S.",NA,NA,NA,"london",-0.1277583,51.5073509
"2632",503268,"Manager","w n knapp","knapp","n","w","knapp, w n",1911,NA,"Pusing Bharu Tin Mines Limited",NA,"Mine Manager w. n. Knapp.",NA,NA,NA,"london",-0.1277583,51.5073509
"2633",503296,"Manager","william m currie","currie","m","william","currie, w m",1911,NA,"Pusing Lama Tin Mines Limited",NA,"Resident General Manager William M. Currie, Kinta, Perak, Straits Settlements.",NA,NA,NA,"london",-0.1277583,51.5073509
"2634",503447,"Manager-","r willian s","willia","willian","r","willia, r w",1911,NA,"Raub Australian Mining Company Limited",NA,"Manager- r . Willian s. | Consulting Engineer W. H. Martin.",NA,NA,NA,"porcupine",-111.7909417,40.6189514
"2635",503475,"Manager","d c jacklinjr","jacklinjr","c","d","jacklinjr, d c",1911,NA,"Ray Consolidated Copper Company",NA,"General Manager D. C. Jacklinjr.",NA,NA,NA,"broadway",-94.7053013,37.3961631
"2636",503500,"Manager","f m lush","lush","m","f","lush, f m",1911,NA,"Red Moor Limited Iron",NA,"Mine Manager F. M. Lush, Hoche, Cornwall.",NA,NA,NA,"cornwall",-5.0527125,50.2660471
"2637",503600,"Manager","f nieholls","nieholls",NA,"f","nieholls, f",1911,NA,"Renong Dredging Company Limited",NA,"Manager F. Nieholls, Renong, Siam.",NA,NA,NA,"australia",133.775136,-25.274398
"2638",503656,"Manager","lewis jenkins","jenkins",NA,"lewis","jenkins, l",1911,NA,"Rhayader Granite Quarries Limited",NA,"Manager Lewis Jenkins, Rhos Colliery, Pantyffynnon, Sonth Wales. Secretary and Offices W. N. Jones, Bhos Colliery OlHoe, Pantyffynnon, Carmarthenshire.",NA,NA,NA,"wales",-3.7837117,52.1306607
"2639",503804,"Manager","r f taylor","taylor","f","r","taylor, r f",1911,NA,"Right Way Mines Limited",NA,"Mine Manager R. F. Taylor, Cobalt. Ontario. Secretary and Treasurer E. A. Larmonth, 171, Elgin Street, Ottawa, Canada.","elgin street ottawa canada",NA,NA,"ontario",-85.323214,51.253775
"2640",503849,"Engineers","and oeneral s","oenera","oeneral","and","oenera, a o",1911,NA,"Rio Del Oro Company Limited",NA,"Consulting Engineers and Oeneral Managers.",NA,NA,NA,"worcester",-71.8022934,42.2625932
"2641",503850,"Superintendent","no g hackxey","hackxey","g","no","hackxey, n g",1911,NA,"Rio Del Oro Company Limited",NA,"Pearse, King -ton & Browne, Worcester House, Walbrook, K.C. Mining Superintendent No 1 G. Hackxey. Ciudad, Bolivar, Veaezoe a.",NA,NA,NA,"worcester",-71.8022934,42.2625932
"2642",503885,"Manager","d w shanks","shanks","w","d","shanks, d w",1911,NA,"Rio Plata Mining Company",NA,"Manager D. W. Shanks. Begistered Offices Phrenix. Arizona.",NA,NA,NA,"arizona",-111.0937311,34.0489281
"2643",503929,"Manager","s report attached to","attache","report","s","attache, s r",1911,NA,"Rio Plata Mining Company",NA,"Extract fiom General Manager s report attached to before-mentioned report :",NA,NA,NA,"winchester",-121.9510491,37.3183318
"2644",504640,"Manager","w wedlake","wedlake",NA,"w","wedlake, w",1911,NA,"Austell China Clay Works Limited",NA,"Manager w. Wedlake.",NA,NA,NA,"stirling",-3.9369029,56.1165227
"2645",504715,"Manager","j t manderson","manderson","t","j","manderson, j t",1911,NA,"Saint David Gold Mines Limited",NA,"Manager J. T. Manderson.",NA,NA,NA,"station road port talbot",-3.781941,51.5943689
"2646",504736,"Engineer","f deiusch","deiusch",NA,"f","deiusch, f",1911,NA,"Saint David Gold Mines Limited",NA,"Consulting Engineer F. DeiUsch. Consulting Civil Bngineers Sir Douglas Fox k Partners.",NA,NA,NA,"london",-0.1277583,51.5073509
"2647",504811,"Managers","john taylor","taylor",NA,"john","taylor, j",1911,NA,"Saint David Gold Mines Limited",NA,"ST. NEOT Ml NLNG SYNDIC ATEr LIMITED7 Managers John Taylor & Sons, 6. Queen Street Plare, K.C.","queen street plare k",NA,NA,"london",-0.1277583,51.5073509
"2648",504938,"Engineers","harvey wilbraham","wilbraham",NA,"harvey","wilbraham, h",1911,NA,"San Miguel Copper Mines Limited",NA,"Consulting Engineers Harvey and Wilbraham, 2, Laurence Pountney Hill, E.C.",NA,NA,NA,"london",-0.1277583,51.5073509
"2649",504971,"Engineer","frederick kensington","kensington",NA,"frederick","kensington, f",1911,NA,"San Salvador Spanish Iron Ore Limited",NA,"Engineer Frederick Kensington, M.I.C.E., Santandcr, Spain.",NA,NA,NA,"kensington",-75.1179823,39.9934039
"2650",505009,"Manager","h w hughes","hughes","w","h","hughes, h w",1911,NA,"San Dwell Pardk Ctolliery Limited",NA,"General Manager H. W. Hughes, Sandwell Park Colliery, West Bromwich.",NA,NA,NA,"shakespeare",-92.3370863,38.9061402
"2651",505125,"Manager-","hugh roue","roue",NA,"hugh","roue, h",1911,NA,"Santa Gertrudis Company Limited",NA,"Manager- Hugh Roue.",NA,NA,NA,"london",-0.1277583,51.5073509
"2652",505227,"Managers","john taylor a sons","sons","taylor","john","sons, j t",1911,NA,"Santiago Syndicate Itd",NA,"Managers John Taylor A Sons, 6 & 6, Queen Street Place, E.C. Secretary and Offices J. H. Wood, 6, Queen Stroet Place, E.C.","queen street place london",NA,NA,"london",-0.1277583,51.5073509
"2653",505349,"Manager","p maclaren","maclaren",NA,"p","maclaren, p",1911,NA,"Scottish Ontario Gold Syndicate Limited",NA,"Mine Manager P. Maclaren, Bannermans Camn, Porcupine, Ontario.",NA,NA,NA,"porcupine",-111.7909417,40.6189514
"2654",505443,"Managers","osborne chappel","chappel",NA,"osborne","chappel, o",1911,NA,"Seremban Tin Mining Company Limited",NA,"General Managers Osborne 4 Chappel. Ipoh, Malay Peninsula.",NA,NA,NA,"cornwall",-5.0527125,50.2660471
"2655",505469,"Engineer","d diego cervantes","cervantes","diego","d","cervantes, d d",1911,NA,"Seremban Tin Mining Company Limited",NA,"Consulting Engineer D. Diego Cervantes, Spain.",NA,NA,NA,"spain",-3.74922,40.463667
"2656",505470,"Manager","james haxton","haxton",NA,"james","haxton, j",1911,NA,"Seremban Tin Mining Company Limited",NA,"Mine Manager James Haxton, Serena, Spain.",NA,NA,NA,"spain",-3.74922,40.463667
"2657",505984,"Manager","w m carrie","carrie","m","w","carrie, w m",1911,NA,"Siputeh Tin Mines Limited",NA,"General Manager W. M. Carrie, Papan, Perak, F.&.S.",NA,NA,NA,"london",-0.1277583,51.5073509
"2658",506103,"Engineer","malcolm burr","burr",NA,"malcolm","burr, m",1911,NA,"Snowdown Colliery Limited",NA,"iiesident Engineer Malcolm Burr, Dover. Colliery Manager T. W. Austin. Snowdown Colliery, Nonington, Kent.",NA,NA,NA,"austin",-97.7430608,30.267153
"2659",506666,"Manager","h c woolmor","woolmor","c","h","woolmor, h c",1911,NA,"Spanish Mining And Exploration Limited",NA,"Resident Manager H. C. Woolmor, A.M.I.C.E., Spassky Zavod, Akmolinsk, Siberia.",NA,NA,NA,"siberia",99.1966559,61.0137097
"2660",506667,"Superintendent","f c knight","knight","c","f","knight, f c",1911,NA,"Spanish Mining And Exploration Limited",NA,"Smelter Superintendent F. C. Knight. Spassky Zavod, Akmolinsk, 8iberia. Mine Superintendent C. Farmer, Yusponssky Mine, noar Akmolinsk, Siberia.",NA,NA,NA,"siberia",99.1966559,61.0137097
"2661",506668,"Manager","r m percy","percy","m","r","percy, r m",1911,NA,"Spanish Mining And Exploration Limited",NA,"Collieries Manager R. M. Percy, Karagandy, Akmolinsk. Siberia.",NA,NA,NA,"siberia",99.1966559,61.0137097
"2662",506756,"Engineer","v a blair","blair","a","v","blair, v a",1911,NA,"Squirrel Valley Copper Mine Limited",NA,"Consulting Engineer V. A. Blair, Corporation Chambers, Guildhall, B.C.",NA,NA,NA,"london",-0.1277583,51.5073509
"2663",507368,"Manager","n h kmmons","kmmons","h","n","kmmons, n h",1911,NA,"Tennessee Copper And Corporation Limited",NA,"General Manager N. H. Kmmons, Copperhill, Polk Co., Tennessee. Transfer Agents National City Bank, New York; Old Colony Trust, Boston, U.S.A. Secretary aDd Offices E. C. Westervelt, 11, Broadway, Now York, U.S.A.",NA,NA,NA,"copperhill",-73.6486571,40.7551642
"2664",507440,"Manager","william p rutherord","rutherord","p","william","rutherord, w p",1911,NA,"Tetela Mining Company Limited",NA,"General Manager William P. Rutherford. | London Bankers Bank of Scotia 1-",NA,NA,NA,"rutherford",-74.1068091,40.826489
"2665",507660,"Manager","david a herron","herron","a","david","herron, d a",1911,NA,"Tomboy Gold Mines Company Limited",NA,"General Manager David A. Herron, Tellurido, Colorado, Consulting Engineer in U.S.A. London R. T.Baylias, 11, Cornbill, B.C. . Solicitors Clarke, Rawlins & Co. | Bankers Union of London & Smiths Bank, Limited.",NA,NA,NA,"colorado",-105.7820674,39.5500507
"2666",507763,"Manager","esaiah morgan","morgan",NA,"esaiah","morgan, e",1911,NA,"Ton Phillip Rhondda Colliery Limited",NA,"Colliery Manager Esaiah Morgan, Ton Phillip Colliery, ne r Pyle, Glam.",NA,NA,NA,"swansea",-3.943646,51.62144
"2667",507781,"Manager","harold d higgins","higgins","d","harold","higgins, h d",1911,NA,"Torres Mines Limited",NA,"Manager Harold D. Higgins.",NA,NA,NA,"london",-0.1277583,51.5073509
"2668",507833,"Manager","j f gillott","gillott","f","j","gillott, j f",1911,NA,"Tredegar Iron And Coal Limited",NA,"Works Manager J. F. Gillott. | Works and Collieries Tredegar, Mon.",NA,NA,NA,"cardiff",-3.17909,51.481581
"2669",507874,"Managers","j e colin","colin","e","j","colin, j e",1911,NA,"Tregrehan Mining Company Limited",NA,"Managers J. E. Colin, 1 1 Sons, Crinnie, Par Station, Cornwall.",NA,NA,NA,"cornwall",-5.0527125,50.2660471
"2670",508006,"Manager","h d griiths","griiths","d","h","griiths, h d",1911,NA,"Tronoh Mines Limited",NA,"TBONOH MINES Sine Manager H. D. Griffiths, Tronoh, Perak, Straits Settlements.",NA,NA,NA,"london",-0.1277583,51.5073509
"2671",508087,"Manager","n a loggin","loggin","a","n","loggin, n a",1911,NA,"Twin Lakes Placers Limited",NA,"Manager N. A. Loggin. | Bankers Robarts, Lubbock A Co.",NA,NA,NA,"london",-0.1277583,51.5073509
"2672",508109,"Manager","w h trewarthajames","trewarthajames","h","w","trewarthajames, w h",1911,NA,"Tyee Copper Company Limited",NA,"General Manager W. H. Trewartha-James. Victoria, B.C. Mine Superintendent J. W. Bryant, Victoria, Vancouver Island, B.C. Smelter Manager W. J. Watson, Ladysmith, B.C. Bankers Bank of Montreal, and London County & Westminster Bank, Limited. Solicitors Ashurst, Morris, Crisp & Co. | Auditors Everett, Morgan & Grundy Secretary and Offloes William Gardner, 46, Leadenhall Street, E.C.","leadenhall street london",NA,NA,"london",-0.1277583,51.5073509
"2673",508396,"Manager","f holmes","holmes",NA,"f","holmes, f",1911,NA,"Uruguay Consolidated Gold Mines Limited",NA,"Mine Manager F. Holmes, Montevideo. | Bankers National Bank of Scotland, MSolicitors",NA,NA,NA,"london",-0.1277583,51.5073509
"2674",508479,"Manager","w w bellows","bellows","w","w","bellows, w w",1911,NA,"Utah Bingham Mining Company",NA,"Mine Manager W. W. Bellows, Walker Bldgs. Bait Lake City, Utah, U.S.A.",NA,NA,NA,"bellows",-117.1657,33.122898
"2675",508706,"Engineers","j macarthur co","macarthu","macarthur","j","macarthu, j m",1911,NA,"Ventanas Miningand Exploration Limited",NA,"Consulting Engineers J. 8. MacArthur Co., Glasgow. | Auditor W. M Gaw.",NA,NA,NA,"glasgow",-4.251806,55.864237
"2676",508890,"Manager","r h milvain","milvain","h","r","milvain, r h",1911,NA,"Walker Shfork Gold Dredging Limited",NA,"Mine Manager R. H. Milvain, Dawson, Yukon Territory.",NA,NA,NA,"yukon",-135,64.2823274
"2677",509067,"Manager","g h ashwin","ashwin","h","g","ashwin, g h",1911,NA,"Wath Mai Colliery Company Limited",NA,"General Manager G. H. Ashwin.",NA,NA,NA,"sheffield",-1.470085,53.381129
"2678",509133,"Manager","john h b forster","forster","h","john","forster, j h",1911,NA,"Weardale Steel Coal And Coke",NA,"General Manager John H. B. Forster. | Auditors W. B. Peat & Co. Middlesbrough . Secretary and Offloes T. H. Warwick, F.C.I.S., F.8.A.A.,",NA,NA,NA,"england",-1.1743197,52.3555177
"2679",509230,"Manager","and oices s hereordlavey","hereordlavey","oices","and","hereordlavey, a o",1911,NA,"Wflsht Industries Syndicate Limjtej",NA,"General Manager and Offices S. Hereford-Lavey, 27-28, Pall Mall, S.W.",NA,NA,NA,"london",-0.1277583,51.5073509
"2680",509242,"Manager","griith jones","jones",NA,"griith","jones, g",1911,NA,"Welsh Navigation Steam Coal Limited",NA,"Manager Griffith Jones, Coeuely, near Tonyrefail, Glam. | Auditor James Cos u",NA,NA,NA,"cardiff",-3.17909,51.481581
"2681",509306,"Managers","t holmes","holmes",NA,"t","holmes, t",1911,NA,"West British Development Syndicate Limited",NA,"Mine Managers T. Holmes, Crootchaven, Co. C .Tk.",NA,NA,NA,"liverpool",-76.2177046,43.106456
"2682",509467,"Engineer","f dietzsch","dietzsch",NA,"f","dietzsch, f",1911,NA,"West Durham Wallsend Coal Limited",NA,"Consulting Engineer F. Dietzsch, A.R S.M. Mine Manager Capt. T. H. PrUk, Jim., St. Agnes, Cornwall. Bankers Uniun of London and Smith s Bunk, Ltd.",NA,NA,NA,"cornwall",-5.0527125,50.2660471
"2683",509514,"Engineers","j s macarthur co","macarthu","s","j","macarthu, j s",1911,NA,"West Mexican Mines Limited",NA,"Consult ing Engineers J. S. MacArthur 4 Co.",NA,NA,NA,"guadalupe",-118.2760503,29.0525203
"2684",509515,"Manager","d b gemmill","gemmill","b","d","gemmill, d b",1911,NA,"West Mexican Mines Limited",NA,"Mine Manager D. B. Gemmill, Guadalupe-y-Galvo, Chihuahua, Mexico.",NA,NA,NA,"guadalupe",-118.2760503,29.0525203
"2685",509588,"Managers","in canada robinson black","black","canada","in","black, i c",1911,NA,"Western Canaqa Iinv Estment Limited",NA,"Managers in Canada Robinson and Black, Winnipeg-, Manitoba.",NA,NA,NA,"canada",-106.346771,56.130366
"2686",509605,"Manager","john taylor","taylor",NA,"john","taylor, j",1911,NA,"Western Mtc Limited",NA,"General Manager -John Taylor, Winnipeg, Manitoba. Auditors G. A. Toache 4 Co.",NA,NA,NA,"winnipeg",-97.1383744,49.895136
"2687",509832,"Engineer","r sache","sache",NA,"r","sache, r",1911,NA,"Widin Copper Syndicate Limited",NA,"Consulting Engineer R. Sache, Rincooa, Ridway Ro d, Roehampton, S. W.",NA,NA,NA,"london",-0.1277583,51.5073509
"2688",509853,"Manager","w h hewlett","hewlett","h","w","hewlett, w h",1911,NA,"Wigaini Coal And Iron Limited",NA,"Besident Manager W. H. Hewlett. | Solicitor and Secretary Thomas Ratcliffe Ellis.",NA,NA,NA,"manchester",-2.2426305,53.4807593
"2689",509988,"Engineer","thomas douglas","douglas",NA,"thomas","douglas, t",1911,NA,"William Perch And Limited",NA,"Consulting Engineer Thomas Douglas, The Garth, Darlington.",NA,NA,NA,"durham",-78.898619,35.9940329
"2690",509989,"Manager","m h green well","well","h","m","well, m h",1911,NA,"William Perch And Limited",NA,"Mine Manager M. H. Green well, Frosterley, oo. Durham.",NA,NA,NA,"durham",-78.898619,35.9940329
"2691",510064,"Engineers","forster brown","brown",NA,"forster","brown, f",1911,NA,"Windsor Steam Coal Company Limited",NA,"Consulting Engineers Forster Brown & Rees, Cardiff. Colliery Manager E. A. Creed, Redbrook, Caerphilly.",NA,NA,NA,"cardiff",-3.17909,51.481581
"2692",510159,"Manager","g f copper","copper","f","g","copper, g f",1911,NA,"Wohlfahrt Lead Mines Limited",NA,"Manager G F. Copper.",NA,NA,NA,"western",-95.7127622,37.0937489
