,id,source,original name,simplified name,year,class,loc,lon,lat
1988,18067,total,"pierce, robert e","pierce, r e",1876,NA,FALSE,,
1989,18074,total,"pierce, william joseph","pierce, w j",1908,II,FALSE,,
1990,18075,total,"piercy, david j","piercy, d j",1870,NA,FALSE,,
1991,18085,total,"pike, alexander rea","pike, a r",1894,NA,FALSE,,
1992,18094,total,"pike, lucy johnson","pike, l j",1886,V,FALSE,,
1993,18097,total,"pike, robert","pike, r",1908,I,FALSE,,
1994,18098,total,"pike, william abbott","pike, w a",1871,I,FALSE,,
1995,18099,total,"pilgrim, arthur layton","pilgrim, a l",1898,VII,FALSE,,
1996,18124,total,"piper, edward e","piper, e e",1877,NA,FALSE,,
1997,18125,total,"piper, william benjamin","piper, w b",1893,NA,FALSE,,
1998,18160,total,"plack, louis","plack, l",1893,IV,FALSE,,
1999,18163,total,"plaisted, sheridan","plaisted, s",1891,NA,FALSE,,
2000,18168,total,"pleasants, john","pleasants, j",1893,NA,FALSE,,
2001,18191,total,"plumer, william george","plumer, w g",1890,IV,FALSE,,
2002,18204,total,"poillon, ernest cornelius","poillon, e c",1905,NA,FALSE,,
2003,18228,total,"pomeroy, herbert m","pomeroy, h m",1889,NA,FALSE,,
2004,18233,total,"pond, joseph a","pond, j a",1872,IV,FALSE,,
2005,18246,total,"poole, frederick parsons","poole, f p",1905,VI,FALSE,,
2006,18247,total,"poole, herman h","poole, h h",1868,NA,FALSE,,
2007,18260,total,"poor, james w","poor, j w",1868,NA,FALSE,,
2008,18267,total,"poore, volney leroy","poore, v l",1898,VI,FALSE,,
2009,18270,total,"pope, ahrend oliver","pope, a o",1907,VI,FALSE,,
2010,18279,total,"pope, harry melville","pope, h m",1881,II,FALSE,,
2011,18282,total,"pope, mary ritchie","pope, m r",1903,V,FALSE,,
2012,18283,total,"pope, macy stanton","pope, m s",1892,I,FALSE,,
2013,18289,total,"pope, sydney tharter","pope, s t",1879,II,FALSE,,
2014,18306,total,"porter, georgia","porter, g",1897,V,FALSE,,
2015,18307,total,"porter, john allison","porter, j a",1877,III,FALSE,,
2016,18320,total,"porter, stanley lester","porter, s l",1903,VI,FALSE,,
2017,18321,total,"porter, theodore c","porter, t c",1872,II,FALSE,,
2018,18322,total,"porter, winfred caxley","porter, w c",1892,IV,FALSE,,
2019,18327,total,"portner, robert francis","portner, r f",1897,VI,FALSE,,
2020,18332,total,"potter, carroll","potter, c",1887,NA,FALSE,,
2021,18341,total,"potter, frederick william","potter, f w",1895,NA,FALSE,,
2022,18364,total,"potts, louis joseph","potts, l j",1899,VI,FALSE,,
2023,18365,total,"potts, templin morris","potts, t m",1905,I,FALSE,,
2024,18372,total,"powell, clarence brewster","powell, c b",1906,VI,FALSE,,
2025,18375,total,"powell, john h","powell, j h",1876,III,FALSE,,
2026,18388,total,"powers, charles f","powers, c f",1871,NA,FALSE,,
2027,18389,total,"powers, edward giles","powers, e g",1886,NA,FALSE,,
2028,18396,total,"prado, caio graccho","prado, c g",1895,0,FALSE,,
2029,18397,total,"prado, plinio da","prado, p d",1895,NA,FALSE,,
2030,18404,total,"pratt, charles e","pratt, c e",1887,VI,FALSE,,
2031,18412,total,"pratt, frank josiah","pratt, f j",1895,NA,FALSE,,
2032,18413,total,"pratt, george henry","pratt, g h",1871,V,FALSE,,
2033,18424,total,"pratt, jonathan w","pratt, j w",1876,NA,FALSE,,
2034,18425,total,"pratt, nathan d","pratt, n d",1873,NA,FALSE,,
2035,18426,total,"pratt, nathan raymond","pratt, n r",1891,II,FALSE,,
2036,18430,total,"pratt, walter dillaby","pratt, w d",1901,V,FALSE,,
2037,18433,total,"pratt, william l","pratt, w l",1874,IV,FALSE,,
2038,18440,total,"preble, george h","preble, g h",1881,NA,FALSE,,
2039,18441,total,"preble, henry oxnard","preble, h o",1870,IV,FALSE,,
2040,18442,total,"preble, helen theresa","preble, h t",1900,NA,FALSE,,
2041,18443,total,"preble, william howard","preble, w h",1888,NA,FALSE,,
2042,18444,total,"prendergast, john","prendergast, j",1907,NA,FALSE,,
2043,18456,total,"prescott, alice beardslee","prescott, a b",1894,VIII,FALSE,,
2044,18459,total,"prescott, benjamin t","prescott, b t",1870,NA,FALSE,,
2045,18469,total,"preston, clifford hamilton","preston, c h",1908,IV,FALSE,,
2046,18471,total,"preston, elliott w","preston, e w",1873,NA,FALSE,,
2047,18472,total,"preston, frank herbert","preston, f h",1897,I,FALSE,,
2048,18473,total,"preston, george williams","preston, g w",1869,NA,FALSE,,
2049,18489,total,"price, walter brashear","price, w b",1884,NA,FALSE,,
2050,18490,total,"prichard, charles florence","prichard, c f",1876,II,FALSE,,
2051,18497,total,"prichard, julia a","prichard, j a",1906,V,FALSE,,
2052,18502,total,"priest, george wesley","priest, g w",1895,V,FALSE,,
2053,18509,total,"priest, warren albert","priest, w a",1899,VII,FALSE,,
2054,18510,total,"prime, harold augustus","prime, h a",1897,VI,FALSE,,
2055,18513,total,"prince, ellis waldo","prince, e w",1896,II,FALSE,,
2056,18531,total,"proctor, james a","proctor, j a",1881,II,FALSE,,
2057,18537,total,"proctor, thomas emerson","proctor, t e",1899,IV,FALSE,,
2058,18542,total,"prodromos, aristotle hodge","prodromos, a h",1908,VI,FALSE,,
2059,18545,total,"proudfoot, ernest e","proudfoot, e e",1894,VI,FALSE,,
2060,18548,total,"proudfoot, william","proudfoot, w",1888,NA,FALSE,,
2061,18569,total,"pullen, clarence e","pullen, c e",1870,NA,FALSE,,
2062,18571,total,"pullman, frederick a","pullman, f a",1887,II,FALSE,,
2063,18579,total,"pulsifer, louis warren","pulsifer, l w",1894,IV,FALSE,,
2064,18590,total,"purdy, george w","purdy, g w",1878,NA,FALSE,,
2065,18603,total,"putnam, amy","putnam, a",1905,VII,FALSE,,
2066,18604,total,"putnam, albert e","putnam, a e",1889,NA,FALSE,,
2067,18610,total,"putnam, frederic h","putnam, f h",1883,III,FALSE,,
2068,18624,total,"putnam, nathan b","putnam, n b",1872,I,FALSE,,
2069,18627,total,"putnam, scott bradstreet","putnam, s b",1911,XI,FALSE,,
2070,18640,total,"quincy, thomas d","quincy, t d",1873,NA,FALSE,,
2071,18646,total,"quinn, joseph henry","quinn, j h",1912,NA,FALSE,,
2072,18672,total,"raht, frederick august","raht, f a",1885,NA,FALSE,,
2073,18682,total,"ramsdell, sylvian m","ramsdell, s m",1878,I,FALSE,,
2074,18685,total,"ramsden, albert holdsworth","ramsden, a h",1885,IV,FALSE,,
2075,18688,total,"rand, frank henry","rand, f h",1885,NA,FALSE,,
2076,18694,total,"rand, nathaniel dwight","rand, n d",1900,VI,FALSE,,
2077,18697,total,"rand, william proudman","rand, w p",1900,IV,FALSE,,
2078,18707,total,"randall, john ralph","randall, j r",1907,II,FALSE,,
2079,18714,total,"randall, thomas henry","randall, t h",1883,IV,FALSE,,
2080,18717,total,"raney, lee mahon","raney, l m",1895,NA,FALSE,,
2081,18738,total,"ransome, bertram coleby","ransome, b c",1897,II,FALSE,,
2082,18747,total,"rapoport, boris","rapoport, b",1913,NA,FALSE,,
2083,18748,total,"rapp, louis ballauf","rapp, l b",1903,III,FALSE,,
2084,18762,total,"rathbun, eleanor packer","rathbun, e p",1902,VII,FALSE,,
2085,18763,total,"rathbun, e walter","rathbun, e w",1888,NA,FALSE,,
2086,18774,total,"rawling, charles quincy","rawling, c q",1891,NA,FALSE,,
2087,18788,total,"ray, gano","ray, g",1894,NA,FALSE,,
2088,18789,total,"ray, john stites","ray, j s",1888,II,FALSE,,
2089,18799,total,"raymond, edward lincoln","raymond, e l",1893,III,FALSE,,
2090,18854,total,"recuero, manuel eladio","recuero, m e",1885,I,FALSE,,
2091,18857,total,"redding, william allen","redding, w a",1907,II,FALSE,,
2092,18865,total,"reding, fannie whitney","reding, f w",1899,NA,FALSE,,
2093,18870,total,"redpath, austin w","redpath, a w",1905,V,FALSE,,
2094,18876,total,"reed, charles a","reed, c a",1880,NA,FALSE,,
2095,18882,total,"reed, frank","reed, f",1877,NA,FALSE,,
2096,18889,total,"reed, george whitefield","reed, g w",1895,III,FALSE,,
2097,18897,total,"reed, john","reed, j",1871,NA,FALSE,,
2098,18914,total,"reed, william a","reed, w a",1881,NA,FALSE,,
2099,18920,total,"reed, william kimball","reed, w k",1893,NA,FALSE,,
2100,18928,total,"rees, carl samuel","rees, c s",1896,VI,FALSE,,
2101,18936,total,"regestein, ernest albrecht","regestein, e a",1899,VI,FALSE,,
2102,18945,total,"reid, josiah elnathan","reid, j e",1903,II,FALSE,,
2103,18965,total,"remick, mabelle knowles","remick, m k",1890,NA,FALSE,,
2104,18985,total,"revel, john william","revel, j w",1910,V,FALSE,,
2105,19000,total,"reynolds, albert aden","reynolds, a a",1899,V,FALSE,,
2106,19001,total,"reynolds, blake","reynolds, b",1886,II,FALSE,,
2107,19007,total,"reynolds, edward g","reynolds, e g",1875,NA,FALSE,,
2108,19010,total,"reynolds, george frank","reynolds, g f",1886,II,FALSE,,
2109,19011,total,"reynolds, george wales","reynolds, g w",1884,III,FALSE,,
2110,19018,total,"reynolds, john frank","reynolds, j f",1891,I,FALSE,,
2111,19028,total,"rhoads, joseph graflus","rhoads, j g",1888,NA,FALSE,,
2112,19045,total,"rhodes, william stevens","rhodes, w s",1897,XII,FALSE,,
2113,19061,total,"rice, frederick bishop","rice, f b",1885,NA,FALSE,,
2114,19065,total,"rice, harry jonathan","rice, h j",1896,V,FALSE,,
2115,19091,total,"rich, charles edward","rich, c e",1883,IV,FALSE,,
2116,19102,total,"rich, isaac","rich, i",1878,I,FALSE,,
2117,19103,total,"rich, james rogers","rich, j r",1871,IV,FALSE,,
2118,19108,total,"rich, thomas p","rich, t p",1871,IV,FALSE,,
2119,19151,total,"richards, robert h","richards, r h",1873,V,FALSE,,
2120,19156,total,"richards, william reuben","richards, w r",1901,II,FALSE,,
2121,19163,total,"richardson, charles dana","richardson, c d",1906,VI,FALSE,,
2122,19166,total,"richardson, clinton leroy","richardson, c l",1900,I,FALSE,,
2123,19177,total,"richardson, fred boyd","richardson, f b",1892,NA,FALSE,,
2124,19214,total,"richardson, preston","richardson, p",1892,NA,FALSE,,
2125,19283,total,"riddell, charles w","riddell, c w",1880,II,FALSE,,
2126,19315,total,"riley, edward b","riley, e b",1884,II,FALSE,,
2127,19322,total,"riley, john","riley, j",1877,IV,FALSE,,
2128,19329,total,"riley, louis b","riley, l b",1886,IV,FALSE,,
2129,19334,total,"ring, james w","ring, j w",1879,II,FALSE,,
2130,19339,total,"riotte, gerard","riotte, g",1899,I,FALSE,,
2131,19340,total,"ripley, charles edward","ripley, c e",1890,II,FALSE,,
2132,19356,total,"ripley, william thomas","ripley, w t",1882,II,FALSE,,
2133,19370,total,"ritchie, john","ritchie, j",1870,IV,FALSE,,
2134,19373,total,"ritchie, thomas pope","ritchie, t p",1869,NA,FALSE,,
2135,19374,total,"rivero, manuel","rivero, m",1906,II,FALSE,,
2136,19407,total,"robbins, fred linwood","robbins, f l",1896,NA,FALSE,,
2137,19410,total,"robbins, joseph drew","robbins, j d",1902,X,FALSE,,
2138,19429,total,"roberts, walter h","roberts, w h",1899,NA,FALSE,,
2139,19461,total,"robins, elizabeth","robins, e",1901,NA,FALSE,,
2140,19467,total,"robinson, augusta frances","robinson, a f",1898,NA,FALSE,,
2141,19494,total,"robinson, edward i","robinson, e i",1881,II,FALSE,,
2142,19502,total,"robinson, graham","robinson, g",1890,III,FALSE,,
2143,19514,total,"robinson, harriet laurinda","robinson, h l",1896,NA,FALSE,,
2144,19529,total,"robinson, richard b","robinson, r b",1874,NA,FALSE,,
2145,19532,total,"robinson, samuel","robinson, s",1904,V,FALSE,,
2146,19535,total,"robinson, thomas w","robinson, t w",1876,III,FALSE,,
2147,19554,total,"roche, john aloysius","roche, j a",1895,VI,FALSE,,
2148,19587,total,"roehr, otto louis","roehr, o l",1903,XIII,FALSE,,
2149,19589,total,"roeth, adolph gaston","roeth, a g",1895,VII,FALSE,,
2150,19599,total,"rogers, frank henry","rogers, f h",1896,I,FALSE,,
2151,19612,total,"rogers, james calvin","rogers, j c",1911,VI,FALSE,,
2152,19618,total,"rogers, james smith","rogers, j s",1907,II,FALSE,,
2153,19625,total,"rogers, rutherford hayes","rogers, r h",1904,VI,FALSE,,
2154,19660,total,"rollins, theodore b","rollins, t b",1878,IV,FALSE,,
2155,19665,total,"roney, william wheeler","roney, w w",1901,II,FALSE,,
2156,19672,total,"rooke, warren augustus","rooke, w a",1897,IV,FALSE,,
2157,19706,total,"ropes, j herbert","ropes, j h",1874,NA,FALSE,,
2158,19708,total,"rose, charles h","rose, c h",1884,NA,FALSE,,
2159,19722,total,"rosengarten, francis albert","rosengarten, f a",1896,VI,FALSE,,
2160,19759,total,"ross, waldo ogden","ross, w o",1868,NA,FALSE,,
2161,19764,total,"rotch, arthur","rotch, a",1875,IV,FALSE,,
2162,19765,total,"rotch, abbott lawrence","rotch, a l",1884,II,FALSE,,
2163,19795,total,"rowland, william","rowland, w",1877,NA,FALSE,,
2164,19812,total,"ruddick, jesse hicks","ruddick, j h",1895,II,FALSE,,
2165,19819,total,"ruffin, julian beverley","ruffin, j b",1889,VI,FALSE,,
2166,19820,total,"ruffin, roulhac","ruffin, r",1887,I,FALSE,,
2167,19821,total,"ruffln, charles stanley","ruffln, c s",1885,VI,FALSE,,
2168,19824,total,"ruggles, elmer e","ruggles, e e",1879,II,FALSE,,
2169,19832,total,"ruiz, enrique","ruiz, e",1872,NA,FALSE,,
2170,19853,total,"ruppert, george","ruppert, g",1899,IV,FALSE,,
2171,19864,total,"russel, richard lee","russel, r l",1889,I,FALSE,,
2172,19892,total,"russell, henry harding","russell, h h",1905,VI,FALSE,,
2173,19893,total,"russell, henry m","russell, h m",1870,NA,FALSE,,
2174,19924,total,"ryan, john eustace","ryan, j e",1886,V,FALSE,,
2175,19944,total,"sabin, jay horace","sabin, j h",1902,III,FALSE,,
2176,19954,total,"sada, muguerza carlos","sada, m c",1900,NA,FALSE,,
2177,19963,total,"safford, francis r","safford, f r",1886,II,FALSE,,
2178,19964,total,"safford, james p","safford, j p",1872,III,FALSE,,
2179,19979,total,"sager, oscar frank","sager, o f",1892,II,FALSE,,
2180,19982,total,"saldafia, eduardo egberto","saldafia, e e",1896,X,FALSE,,
2181,19990,total,"salisbury, eugene f","salisbury, e f",1873,NA,FALSE,,
2182,19991,total,"salisbury, florence percy","salisbury, f p",1895,VII,FALSE,,
2183,20010,total,"sampliner, mortimer louis","sampliner, m l",1907,NA,FALSE,,
2184,20019,total,"sampson, percival h","sampson, p h",1882,NA,FALSE,,
2185,20022,total,"sampson, roswell eustis","sampson, r e",1907,III,FALSE,,
2186,20027,total,"sanborn, arthur w","sanborn, a w",1880,II,FALSE,,
2187,20030,total,"sanborn, edward william","sanborn, e w",1902,VII,FALSE,,
2188,20034,total,"sanborn, george waldo","sanborn, g w",1893,NA,FALSE,,
2189,20041,total,"sanborn, willard t","sanborn, w t",1879,NA,FALSE,,
2190,20044,total,"sanchez, batista pedro","sanchez, b p",1899,II,FALSE,,
2191,20051,total,"sanders, william huntington","sanders, w h",1896,IV,FALSE,,
2192,20064,total,"sanford, earl leroy","sanford, e l",1896,II,FALSE,,
2193,20072,total,"saqui, frederick manuel","saqui, f m",1911,VI,FALSE,,
2194,20084,total,"sargent, andrew robeson","sargent, a r",1903,NA,FALSE,,
2195,20087,total,"sargent, charles w","sargent, c w",1877,NA,FALSE,,
2196,20104,total,"sargent, lucile elaine","sargent, l e",1903,VII,FALSE,,
2197,20107,total,"sargent, r t","sargent, r t",1875,NA,FALSE,,
2198,20111,total,"sargent, samuel peter","sargent, s p",1907,VIII,FALSE,,
2199,20118,total,"sargent, william henry","sargent, w h",1891,V,FALSE,,
2200,20119,total,"sargent, winthrop o","sargent, w o",1879,III,FALSE,,
2201,20120,total,"sargent, william parker","sargent, w p",1895,VI,FALSE,,
2202,20123,total,"saroni, charles albert","saroni, c a",1869,NA,FALSE,,
2203,20124,total,"sarratea, roberto browne","sarratea, r b",1907,III,FALSE,,
2204,20133,total,"saunders, robert thomson","saunders, r t",1892,I,FALSE,,
2205,20145,total,"savage, edward michael","savage, e m",1908,I,FALSE,,
2206,20157,total,"sawin, frederic van","sawin, f v",1905,II,FALSE,,
2207,20182,total,"sawyer, frederick jonathan","sawyer, f j",1883,IX,FALSE,,
2208,20183,total,"sawyer, frank leslie","sawyer, f l",1914,VII,FALSE,,
2209,20206,total,"sayer, frederick lincoln","sayer, f l",1888,II,FALSE,,
2210,20236,total,"scattergood, joseph","scattergood, j",1892,V,FALSE,,
2211,20243,total,"schafer, charles adolph","schafer, c a",1911,XIII,FALSE,,
2212,20251,total,"schapira, hersu","schapira, h",1904,VIII,FALSE,,
2213,20278,total,"schiller, norman perry","schiller, n p",1892,NA,FALSE,,
2214,20317,total,"schmidt, richard ernest","schmidt, r e",1887,IV,FALSE,,
2215,20323,total,"schmitt, charles august","schmitt, c a",1899,V,FALSE,,
2216,20328,total,"schmitt, william s","schmitt, w s",1879,II,FALSE,,
2217,20333,total,"schneider, edwin emil","schneider, e e",1893,VI,FALSE,,
2218,20348,total,"schofield, john farrar","schofield, j f",1905,I,FALSE,,
2219,20363,total,"schroeder, ernest herman","schroeder, e h",1898,IV,FALSE,,
2220,20372,total,"schultz, louis g","schultz, l g",1888,VI,FALSE,,
2221,20391,total,"schwartz, john loeser","schwartz, j l",1891,NA,FALSE,,
2222,20406,total,"schwarz, morris louis","schwarz, m l",1893,NA,FALSE,,
2223,20411,total,"scofield, donald cleveland","scofield, d c",1896,IV,FALSE,,
2224,20421,total,"scott, george walter","scott, g w",1908,VI,FALSE,,
2225,20440,total,"scovel, minor","scovel, m",1881,I,FALSE,,
2226,20447,total,"scudder, gardiner hubbard","scudder, g h",1892,NA,FALSE,,
2227,20486,total,"sears, william b","sears, w b",1885,II,FALSE,,
2228,20488,total,"sears, walter herbert","sears, w h",1868,I,FALSE,,
2229,20505,total,"seavey, john franklin","seavey, j f",1886,II,FALSE,,
2230,20516,total,"seetoo, fucheng","seetoo, f",1914,XIII,FALSE,,
2231,20521,total,"seiglie, nestor manuel","seiglie, n m",1906,I,FALSE,,
2232,20526,total,"selfridge, russell","selfridge, r",1892,IX,FALSE,,
2233,20537,total,"senior, thomas edward","senior, t e",1913,X,FALSE,,
2234,20538,total,"sephton, cecilia hilda","sephton, c h",1904,VII,FALSE,,
2235,20541,total,"sessions, william alexander","sessions, w a",1879,NA,FALSE,,
2236,20546,total,"severance, francis earnest","severance, f e",1913,III,FALSE,,
2237,20547,total,"severance, herbert allen","severance, h a",1897,IV,FALSE,,
2238,20558,total,"seyffert, federico ram","seyffert, f r",1893,NA,FALSE,,
2239,20559,total,"seymour, allan","seymour, a",1908,III,FALSE,,
2240,20602,total,"sharpe, thomas mcknight","sharpe, t m",1894,IV,FALSE,,
2241,20658,total,"shea, john william","shea, j w",1909,VI,FALSE,,
2242,20667,total,"shed, nathaniel walter","shed, n w",1881,V,FALSE,,
2243,20672,total,"shedd, james a","shedd, j a",1871,NA,FALSE,,
2244,20691,total,"shen, heenan tinching","shen, h t",1909,XIII,FALSE,,
2245,20694,total,"shepard, arthur bishop","shepard, a b",1895,NA,FALSE,,
2246,20718,total,"shepard, william edwin","shepard, w e",1886,VI,FALSE,,
2247,20719,total,"shepardson, harold s","shepardson, h s",1885,II,FALSE,,
2248,20725,total,"shepley, george foster","shepley, g f",1882,IV,FALSE,,
2249,20731,total,"sheridan, james j","sheridan, j j",1879,II,FALSE,,
2250,20738,total,"sherlock, robert emmet","sherlock, r e",1905,IV,FALSE,,
2251,20752,total,"sherman, edward f","sherman, e f",1889,II,FALSE,,
2252,20757,total,"sherman, f c","sherman, f c",1868,NA,FALSE,,
2253,20760,total,"sherman, frederic lyman","sherman, f l",1902,I,FALSE,,
2254,20777,total,"sherman, lampson parker","sherman, l p",1893,VI,FALSE,,
2255,20786,total,"shethar, prentice","shethar, p",1891,NA,FALSE,,
2256,20791,total,"shillaber, charles patten","shillaber, c p",1876,NA,FALSE,,
2257,20792,total,"shillaber, katharine brewer","shillaber, k b",1901,IV,FALSE,,
2258,20797,total,"shinn, george mills","shinn, g m",1886,IV,FALSE,,
2259,20800,total,"shipman, pelham williams","shipman, p w",1886,NA,FALSE,,
2260,20816,total,"shores, herbert leighton","shores, h l",1904,II,FALSE,,
2261,20817,total,"shorey, bina may","shorey, b m",1907,NA,FALSE,,
