"id","type","source","year","lastname","firstname","middlename","simpname","edu","org","loc","lon","lat","country","text","position","lname","nationality","company","freq","prof"
"aime73864","professional","taime",1873,"lyman","e",NA,"lyman, e","chemistry",NA,"troy n y",-73.69178,42.72841,"united states of america",NA,NA,"lyman",NA,NA,78851,NA
"aime74512","professional","taime",1873,"macfarlane","t",NA,"macfarlane, t","mining eng",NA,"quebec canada.",-73.54914,52.93992,"canada",NA,NA,"macfarlane",NA,NA,78851,NA
"aime75439","professional","taime",1873,"maltby","w",NA,"maltby, w",NA,NA,"will co ill",-88.09008,41.50547,"united states of america",NA,NA,"maltby",NA,NA,78851,NA
"aime76347","professional","taime",1873,"martin","edwin","dudley","martin, e d","chemistry",NA,"tuibach wales",-3.771794,51.58773,"united kingdom",NA,NA,"martin",NA,NA,78851,NA
"aime76492","professional","taime",1873,"martin","paul",NA,"martin, p","electrical eng",NA,"paris",2.352222,48.85661,"france",NA,NA,"martin",NA,NA,78851,NA
"aime77418","professional","taime",1873,"maynard","g",NA,"maynard, g",NA,NA,"new york city",-74.00597,40.71278,NA,NA,NA,"maynard",NA,NA,78851,NA
"aime77800","professional","taime",1873,"mcciintocx","p",NA,"mcciintocx, p",NA,NA,"wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"mcciintocx",NA,NA,78851,NA
"aime77818","professional","taime",1873,"mcclellan","a",NA,"mcclellan, a",NA,NA,"jeddo p o luzerne co pa",-75.89631,40.99564,"united states of america",NA,NA,"mcclellan",NA,NA,78851,NA
"aime78728","professional","taime",1873,"mcintirxk","c",NA,"mcintirxk, c",NA,NA,"easton pa",-75.22073,40.68843,"united states of america",NA,NA,"mcintirxk",NA,NA,78851,NA
"aime79031","professional","taime",1873,"mclaughlin","h","m","mclaughlin, h m",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"mclaughlin",NA,NA,78851,NA
"aime79327","professional","taime",1873,"mcnair","t",NA,"mcnair, t",NA,NA,"hazleton pa",-75.97465,40.95842,"united states of america",NA,NA,"mcnair",NA,NA,78851,NA
"aime79435","professional","taime",1873,"mcpherson","gardner","blake","mcpherson, g b","business","Tudhoe Iron Works","near ferry hill england",-1.553164,54.68803,"united kingdom",NA,NA,"mcpherson",NA,NA,1,NA
"aime80001","professional","taime",1873,"merccr","f",NA,"merccr, f",NA,NA,"wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"merccr",NA,NA,78851,NA
"aime81247","professional","taime",1873,"miller","theodore","gazlay","miller, t g","mechanical eng","Atlas Works","pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"miller",NA,NA,1,NA
"aime81288","professional","taime",1873,"miller","william","barrington","miller, w b","mechanical eng","Lafayette College","easton pa",-75.22073,40.68843,"united states of america",NA,NA,"miller",NA,NA,34,NA
"aime81307","professional","taime",1873,"millholland","j",NA,"millholland, j",NA,NA,"mount savage md",-78.87974,39.69564,"united states of america",NA,NA,"millholland",NA,NA,78851,NA
"aime82160","professional","taime",1873,"moffatt","edward","hopkins","moffatt, e h","mining eng","Cu","dover n j",-74.5621,40.88399,"united states of america",NA,"student","moffatt",NA,NA,4574,"student"
"aime82339","professional","taime",1873,"monks","frederick",NA,"monks, f",NA,NA,"warrington england",-2.59695,53.39004,"united kingdom",NA,NA,"monks",NA,NA,78851,NA
"aime82983","professional","taime",1873,"morgan","david",NA,"morgan, d",NA,NA,"danville pa",-76.61273,40.96342,"united states of america",NA,NA,"morgan",NA,NA,78851,NA
"aime84224","professional","taime",1873,"munroe","h",NA,"munroe, h",NA,NA,"yokohama japan",139.638,35.44367,"japan",NA,NA,"munroe",NA,NA,78851,NA
"aime84984","professional","taime",1873,"neal","r",NA,"neal, r",NA,NA,"bloomsburg pa",-76.45495,41.0037,"united states of america",NA,NA,"neal",NA,NA,78851,NA
"aime85103","professional","taime",1873,"neilson","winthrop",NA,"neilson, w","mining eng",NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"neilson",NA,NA,78851,NA
"aime85465","professional","taime",1873,"newberry","john",NA,"newberry, j",NA,NA,"school of mines new york city",-73.95997,40.80938,"united states of america",NA,NA,"newberry",NA,NA,78851,NA
"aime85734","professional","taime",1873,"newton","harry","e","newton, h e","mining eng","Cu","school of mines new york city",-73.95997,40.80938,"united states of america",NA,"student","newton",NA,NA,4574,"student"
"aime85829","professional","taime",1873,"nichols","elmer","bradford","nichols, e b","business",NA,"bethichem pa",-75.37046,40.62593,"united states of america",NA,NA,"nichols",NA,NA,78851,NA
"aime85905","professional","taime",1873,"nichols","lymann",NA,"nichols, l","mining eng",NA,"boston mass",-71.05888,42.36008,"united states of america",NA,NA,"nichols",NA,NA,78851,NA
"aime86310","professional","taime",1873,"nisiock","j",NA,"nisiock, j",NA,NA,"brazil indiana",-87.12502,39.52365,"united states of america",NA,NA,"nisiock",NA,NA,78851,NA
"aime86432","professional","taime",1873,"noblet","a",NA,"noblet, a","mechanical eng",NA,"liege belgium",5.579666,50.63256,"belgium",NA,NA,"noblet",NA,NA,78851,NA
"aime89196","professional","taime",1873,"oettinger","philipp",NA,"oettinger, p","mining eng",NA,"new york city",-74.00597,40.71278,NA,NA,NA,"oettinger",NA,NA,78851,NA
"aime89446","professional","taime",1873,"oliver","g",NA,"oliver, g",NA,NA,"wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"oliver",NA,NA,78851,NA
"aime89703","professional","taime",1873,"ordway","j",NA,"ordway, j","chemistry","Massachusetts Institute Of Technology","boston mass",-71.05888,42.36008,"united states of america",NA,NA,"ordway",NA,NA,23,NA
"aime90676","professional","taime",1873,"painter","a",NA,"painter, a","student",NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"painter",NA,NA,78851,NA
"aime90970","professional","taime",1873,"panver","i",NA,"panver, i",NA,"Lafayette College","easton pa",-75.22073,40.68843,"united states of america",NA,NA,"panver",NA,NA,34,NA
"aime91101","professional","taime",1873,"park","james","murray","park, j m",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"park",NA,NA,78851,NA
"aime91151","professional","taime",1873,"parker","benjamin",NA,"parker, b","civil eng",NA,"new york city",-74.00597,40.71278,NA,NA,NA,"parker",NA,NA,78851,NA
"aime91763","professional","taime",1873,"patera","b",NA,"patera, b",NA,NA,"vienna austria",16.37382,48.20817,"austria",NA,NA,"patera",NA,NA,78851,NA
"aime92380","professional","taime",1873,"pearse","john","barnard","pearse, j b","mining eng",NA,"dauphin co pa",-76.73365,40.27343,"united states of america",NA,NA,"pearse",NA,NA,78851,NA
"aime93312","professional","taime",1873,"peters","eduard",NA,"peters, e","mining eng",NA,"dudley colorado",-104.7592,38.87146,"united states of america",NA,NA,"peters",NA,NA,78851,NA
"aime93423","professional","taime",1873,"petherick","t",NA,"petherick, t",NA,NA,"pottsville pa",-76.1955,40.68565,"united states of america",NA,NA,"petherick",NA,NA,78851,NA
"aime93843","professional","taime",1873,"phillips","t","e","phillips, t e",NA,NA,"summit hill pa",-75.87103,40.82481,"united states of america",NA,NA,"phillips",NA,NA,78851,NA
"aime94393","professional","taime",1873,"pitman","s",NA,"pitman, s",NA,NA,"somerville mass",-71.0995,42.3876,"united states of america",NA,NA,"pitman",NA,NA,78851,NA
"aime94510","professional","taime",1873,"plater","j",NA,"plater, j",NA,NA,"eureka nevada",-115.9608,39.51249,"united states of america",NA,NA,"plater",NA,NA,78851,NA
"aime94525","professional","taime",1873,"platt","f",NA,"platt, f",NA,NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"platt",NA,NA,78851,NA
"aime94535","professional","taime",1873,"platt","james","h","platt, j h","mining eng","Franklin Furnace","sussex co n j",-74.68688,41.12885,"united states of america",NA,NA,"platt",NA,NA,3,NA
"aime94575","professional","taime",1873,"pleasants","g",NA,"pleasants, g",NA,NA,"pottsville pa",-76.1955,40.68565,"united states of america",NA,NA,"pleasants",NA,NA,78851,NA
"aime94651","professional","taime",1873,"plumb","w",NA,"plumb, w",NA,NA,"mauch chunk pa",-75.73241,40.87592,"united states of america",NA,NA,"plumb",NA,NA,78851,NA
"aime95326","professional","taime",1873,"poseedny","b",NA,"poseedny, b",NA,NA,"vienna austria",16.37382,48.20817,"austria",NA,NA,"poseedny",NA,NA,78851,NA
"aime95440","professional","taime",1873,"potter","william","bailey","potter, w b","english","Washington Nevada Mining Company","st louis mo",-90.1994,38.627,"united states of america",NA,NA,"potter",NA,NA,34,NA
"aime95938","professional","taime",1873,"prechin","e",NA,"prechin, e",NA,NA,"fayette co pa",-79.65021,39.92723,"united states of america",NA,NA,"prechin",NA,NA,78851,NA
"aime96318","professional","taime",1873,"prime","frederik",NA,"prime, f","mining eng",NA,"easton pa",-75.22073,40.68843,"united states of america",NA,NA,"prime",NA,NA,78851,NA
"aime96441","professional","taime",1873,"pritter","w",NA,"pritter, w",NA,NA,"cambridge mass",-71.10973,42.37362,"united states of america",NA,NA,"pritter",NA,NA,78851,NA
"aime96730","professional","taime",1873,"pumpelly","ripley","huntington","pumpelly, r h",NA,NA,"newburgh n y",-74.01042,41.50343,"united states of america",NA,NA,"pumpelly",NA,NA,78851,NA
"aime98036","professional","taime",1873,"raymond","r","m","raymond, r m","mining eng",NA,"new york city",-74.00597,40.71278,NA,NA,NA,"raymond",NA,NA,78851,NA
"aime98475","professional","taime",1873,"reese","j",NA,"reese, j",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"reese",NA,NA,78851,NA
"aime98744","professional","taime",1873,"reis","george",NA,"reis, g",NA,NA,"new castle pa",-80.34701,41.00367,"united states of america",NA,NA,"reis",NA,NA,78851,NA
"aime99156","professional","taime",1873,"ricateer","c",NA,"ricateer, c",NA,"Tacony Chemical Works","bridesburg philadelphia",-75.06987,39.99971,"united states of america",NA,NA,"ricateer",NA,NA,4,NA
"aime99552","professional","taime",1873,"richards","r","c","richards, r c","mining eng","Massachusetts Institute Of Technology","boston mass",-71.05888,42.36008,"united states of america",NA,"student","richards",NA,NA,23,"student"
"aime99854","professional","taime",1873,"richter","t",NA,"richter, t",NA,NA,"freiberg saxony",13.34173,50.91283,"germany",NA,NA,"richter",NA,NA,78851,NA
"aime99950","professional","taime",1873,"ricketson","j",NA,"ricketson, j",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"ricketson",NA,NA,78851,NA
"aime99979","professional","taime",1873,"ricketts","pierre",NA,"ricketts, p","mining eng","Columbia School Of Mines","new york city",-74.00597,40.71278,NA,NA,NA,"ricketts",NA,NA,91,NA
"aime101303","professional","taime",1873,"rockwell","a",NA,"rockwell, a",NA,"Massachusetts Institute Of Technology","boston mass",-71.05888,42.36008,"united states of america",NA,NA,"rockwell",NA,NA,23,NA
"aime101485","professional","taime",1873,"roepper","c",NA,"roepper, c",NA,NA,"bethlehem pa",-75.37046,40.62593,"united states of america",NA,NA,"roepper",NA,NA,78851,NA
"aime101685","professional","taime",1873,"rogerson","j","e","rogerson, j e",NA,NA,"durham england",-1.584852,54.77525,"united kingdom",NA,NA,"rogerson",NA,NA,78851,NA
"aime102536","professional","taime",1873,"rothwell","r",NA,"rothwell, r",NA,NA,"new york city",-74.00597,40.71278,NA,NA,NA,"rothwell",NA,NA,78851,NA
"aime103443","professional","taime",1873,"sackett","c",NA,"sackett, c",NA,NA,"cold spring n y",-73.95458,41.42009,"united states of america",NA,NA,"sackett",NA,NA,78851,NA
"aime103745","professional","taime",1873,"samuel","edmund","alfred","samuel, e a",NA,NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"samuel",NA,NA,78851,NA
"aime104836","professional","taime",1873,"schirmer","jac","fr","schirmer, j f","mining eng",NA,"denver colorado",-104.9903,39.73924,"united states of america",NA,NA,"schirmer",NA,NA,78851,NA
"aime105485","professional","taime",1873,"schulz","alexander",NA,"schulz, a","mining eng",NA,"central city colorado",-105.5142,39.80193,"united states of america",NA,NA,"schulz",NA,NA,78851,NA
"aime105760","professional","taime",1873,"scnuiz","w",NA,"scnuiz, w",NA,NA,"berlin germany",13.40495,52.52001,"germany",NA,NA,"scnuiz",NA,NA,78851,NA
"aime105983","professional","taime",1873,"scranton","w",NA,"scranton, w",NA,NA,"oxford n j",-74.99981,40.81326,"united states of america",NA,NA,"scranton",NA,NA,78851,NA
"aime106600","professional","taime",1873,"serlo","b",NA,"serlo, b",NA,NA,"breslau germany",17.03854,51.10789,"poland",NA,NA,"serlo",NA,NA,78851,NA
"aime108168","professional","taime",1873,"silliman","benjamin",NA,"silliman, b","architect","Mit","new haven conn",-72.92788,41.30827,"united states of america",NA,"student","silliman",NA,NA,48921,"student"
"aime108177","professional","taime",1873,"silliman","j",NA,"silliman, j",NA,NA,"easton pa",-75.22073,40.68843,"united states of america",NA,NA,"silliman",NA,NA,78851,NA
"aime108521","professional","taime",1873,"singer","w",NA,"singer, w","student",NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"singer",NA,NA,78851,NA
"aime109069","professional","taime",1873,"smirg","l",NA,"smirg, l",NA,NA,"new york city.",-74.01099,40.7062,NA,NA,NA,"smirg",NA,NA,78851,NA
"aime109539","professional","taime",1873,"smith","h","c","smith, h c","mechanical eng","Mit","park co colorado",-105.5943,39.08979,"united states of america",NA,"student","smith",NA,NA,48921,"student"
"aime110007","professional","taime",1873,"smith","walter","abbe","smith, w a","mechanical eng","Mit","trenton n j",-74.75972,40.22058,"united states of america",NA,"student","smith",NA,NA,48921,"student"
"aime110068","professional","taime",1873,"smock","j",NA,"smock, j",NA,NA,"new brunswick n j",-74.45182,40.48622,"united states of america",NA,NA,"smock",NA,NA,78851,NA
"aime110565","professional","taime",1873,"sontag","h",NA,"sontag, h",NA,NA,"cologne germany",6.960279,50.93753,"germany",NA,NA,"sontag",NA,NA,78851,NA
"aime111009","professional","taime",1873,"spencer","walter","carpenter","spencer, w c",NA,NA,"carbon co pa",-75.66736,40.90198,"united states of america",NA,NA,"spencer",NA,NA,78851,NA
"aime111113","professional","taime",1873,"spilsbury","e",NA,"spilsbury, e",NA,NA,"new york city",-74.00597,40.71278,NA,NA,NA,"spilsbury",NA,NA,78851,NA
"aime112038","professional","taime",1873,"stearns","i",NA,"stearns, i",NA,NA,"wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"stearns",NA,NA,78851,NA
"aime112543","professional","taime",1873,"steitz","augustus",NA,"steitz, a","mining eng",NA,"hickory street st louis",-90.21909,38.62028,"united states of america",NA,NA,"steitz",NA,NA,78851,NA
"aime113460","professional","taime",1873,"stoelting","h",NA,"stoelting, h",NA,NA,"georgetown colorado",-105.6975,39.7061,"united states of america",NA,NA,"stoelting",NA,NA,78851,NA
"aime114140","professional","taime",1873,"streng","lewis","s","streng, l s","electrical eng",NA,"paris france",2.352222,48.85661,"france",NA,NA,"streng",NA,NA,78851,NA
"aime115086","professional","taime",1873,"sweet","william",NA,"sweet, w","mining eng",NA,"syracuse n y",-76.14742,43.04812,"united states of america",NA,NA,"sweet",NA,NA,78851,NA
"aime115223","professional","taime",1873,"sworer","j",NA,"sworer, j",NA,NA,"wilkes barre pa",-75.88131,41.24591,"united states of america",NA,NA,"sworer",NA,NA,78851,NA
"aime115267","professional","taime",1873,"symincton","w",NA,"symincton, w",NA,NA,"brooklyn n y",-73.94416,40.67818,"united states of america",NA,NA,"symincton",NA,NA,78851,NA
"aime115307","professional","taime",1873,"symons","w",NA,"symons, w",NA,NA,"pottsville pa",-76.1955,40.68565,"united states of america",NA,NA,"symons",NA,NA,78851,NA
"aime116308","professional","taime",1873,"terhune","richard",NA,"terhune, r","mining eng","Cu","joliet ill",-88.08173,41.52503,"united states of america",NA,"student","terhune",NA,NA,4574,"student"
"aime116449","professional","taime",1873,"thalt","n",NA,"thalt, n",NA,NA,"sharon pa",-80.4934,41.23311,"united states of america",NA,NA,"thalt",NA,NA,78851,NA
"aime116489","professional","taime",1873,"thavpt","h",NA,"thavpt, h",NA,NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"thavpt",NA,NA,78851,NA
"aime116834","professional","taime",1873,"thomas","john","a","thomas, j a","mining eng",NA,"hokendauqua pa",-75.49102,40.66204,"united states of america",NA,NA,"thomas",NA,NA,78851,NA
"aime118721","professional","taime",1873,"tranpvd","t",NA,"tranpvd, t",NA,NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"tranpvd",NA,NA,78851,NA
"aime118798","professional","taime",1873,"treadwell","g",NA,"treadwell, g",NA,NA,"san francisco cal",-122.4194,37.77493,"united states of america",NA,NA,"treadwell",NA,NA,78851,NA
"aime119490","professional","taime",1873,"tunner","p",NA,"tunner, p",NA,NA,"leoben austria",15.09113,47.37639,"austria",NA,NA,"tunner",NA,NA,78851,NA
