"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat","year","usdtopound","poundtousd","yentousd","frtousd","mxtousd","bolivusd","capital"
"1633","mmm1664","cia. restauradora del mineral de vetagrande s. a.","mexico city office, edificio boker, apartado 972. the properties of this company are leased to the cia. Minera y beneficiadora del notre, s. a. who subleased the zinc-lead properties to the cia. Min. de peñoles, s. a. see zacatecas unit of the cia. Min. de peñoles, s. a. the silicious properties are leased to the pittsburgh vetagrande mining co. zacatecas, zac. henry wyman, grl. mgr., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wyman grl mgr",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1634","mmm1665","cia. restauradora del mineral de vetagrande s. a.","president, lic. rodolfo f . villalpando, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. rodolfo f . villalpando","president","villalpando",NA,"lic","villalpando, l","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1635","mmm1667","moctezuma mining co.","see special information (end of mining list.)",NA,NA,NA,NA,NA,"see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1636","mmm1667","moctezuma mining co.","location, sombrerete, c/o cia. Min. asarco, s. a., see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of mining list",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1637","mmm1669","palenque mining co. s. a.","organized, in 1924 in mexico., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in 1924 in mexico., ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1638","mmm1670","palenque mining co. s. a.","$77,000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1639","mmm1671","palenque mining co. s. a.","location, district of vetagrande, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of vetagrande zac",-102.5552954,22.8337991,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1640","mmm1672","palenque mining co. s. a.","p. o., zacatecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1641","mmm1673","palenque mining co. s. a.","mexico city office, edifitio cidosa room 305 & 306, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"edifitio cidosa room",-97.1096943,18.8347374,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1642","mmm1674","palenque mining co. s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1643","mmm1675","palenque mining co. s. a.","mill, in construction, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in construction",-94.7348627,37.0250145,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1644","mmm1676","palenque mining co. s. a.","flotation, ",NA,NA,NA,NA,NA,NA,NA,NA,"flotation",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1645","mmm1677","palenque mining co. s. a.","daily output, 30 metric tons ., ",NA,NA,NA,NA,NA,NA,NA,"30 metric tons .",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1646","mmm1678","palenque mining co. s. a.","president, jose c. camu, mexico, d. f., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose c. camu, mexico, d. f.","president",NA,NA,"jose",NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1647","mmm1679","palenque mining co. s. a.","vice pres, lic. gilberto ramos morales., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. gilberto ramos morales.","vice pres",NA,NA,"lic",NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1648","mmm1680","palenque mining co. s. a.","ser. treas., ing. S. casias y cruz, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ing. S. casias y cruz","ser. treas.","cruz",NA,"ing","cruz, i","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1649","mmm1681","palenque mining co. s. a.","superintendent, juan balanzategui, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"juan balanzategui","superintendent","balanzategui",NA,"juan","balanzategui, j","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1650","mmm1682","palenque mining co. s. a.","foreman, s. moya gomez, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. moya gomez","foreman","gomez",NA,"s","gomez, s","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1651","mmm1684","pittsburg bote mining co. s. a.","organized, on september 10, 1925, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, on september 10, 1925, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1652","mmm1685","pittsburg bote mining co. s. a.","location, el bote, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el bote zac",-102.6051719,22.7784799,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1653","mmm1686","pittsburg bote mining co. s. a.","p. o., apartado 7, zacatecas, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1654","mmm1687","pittsburg bote mining co. s. a.","foreign office, 702 oliver bdg. pittsburgh, pa., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdg pittsburgh pa",-79.9958864,40.4406248,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1655","mmm1688","pittsburg bote mining co. s. a.","gold, silver, lead",NA,NA,NA,NA,"gold, silver, lead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1656","mmm1688","pittsburg bote mining co. s. a.","this co. owns the bote mine.",NA,NA,NA,NA,NA,"this co. owns the bote mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1657","mmm1689","pittsburg bote mining co. s. a.","mill name, el bote, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name el bote",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1658","mmm1690","pittsburg bote mining co. s. a.","mill location, el bote, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el bote zac",-102.6051719,22.7784799,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1659","mmm1691","pittsburg bote mining co. s. a.","concentration and cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"concentration and cyanidation.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1660","mmm1692","pittsburg bote mining co. s. a.","this company is subsidiary of the carnegie metals co.",NA,NA,NA,NA,NA,"this company is subsidiary of the carnegie metals co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1661","mmm1692","pittsburg bote mining co. s. a.","daily output, 300 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"300 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1662","mmm1693","pittsburg bote mining co. s. a.","president, j. h. sanford, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. h. sanford","president","sanford",NA,"j","sanford, j","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1663","mmm1694","pittsburg bote mining co. s. a.","vice pres, henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","vice pres","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1664","mmm1695","pittsburg bote mining co. s. a.","secr. & treas., g. f. kinney, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. kinney","secr. & treas.","kinney",NA,"g","kinney, g","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1665","mmm1696","pittsburg bote mining co. s. a.","attorney, g. borrego, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. borrego","attorney","borrego",NA,"g","borrego, g","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1666","mmm1697","pittsburg bote mining co. s. a.","grl. mgr., henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","grl. mgr.","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1667","mmm1698","pittsburg bote mining co. s. a.","business mgr., henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","business mgr.","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1668","mmm1699","pittsburg bote mining co. s. a.","purch. agt., a.l. launer, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.l. launer","purch. agt.","launer",NA,"a","launer, a","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1669","mmm1700","pittsburg bote mining co. s. a.","mine spt., gilbert luna, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gilbert luna","mine spt.","luna",NA,"gilbert","luna, g","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1670","mmm1701","pittsburg bote mining co. s. a.","mill spt, j. a. travers., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. a. travers.","mill spt",NA,NA,"j",NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1671","mmm1702","pittsburg bote mining co. s. a.","mech. Eng., e . h. heinrichs ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e . h. heinrichs .","mech. Eng.",NA,NA,"e",NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1672","mmm1703","pittsburg bote mining co. s. a.","spt. of power, m . f . kocsis ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m . f . kocsis .","spt. of power",NA,NA,"m",NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1673","mmm1705","pittsburgh veta grande mining co. s. a.","organized, on august 12, 1924, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, on august 12, 1924, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1674","mmm1706","pittsburgh veta grande mining co. s. a.","$300,000 oro nac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1675","mmm1707","pittsburgh veta grande mining co. s. a.","location & p. o., apartado 7, zacetecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado zacetecas zac",-76.624692,7.882761,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1676","mmm1708","pittsburgh veta grande mining co. s. a.","foreign office, 702 oliver bdg. pittsburgh, pa., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdg pittsburgh pa",-79.9958864,40.4406248,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1677","mmm1709","pittsburgh veta grande mining co. s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1678","mmm1709","pittsburgh veta grande mining co. s. a.","this company owns the vetagrande and san acacio mines.",NA,NA,NA,NA,NA,"this company owns the vetagrande and san acacio mines.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1679","mmm1710","pittsburgh veta grande mining co. s. a.","mill location, vetagrande, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vetagrande zac",-102.5558806,22.8340177,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1680","mmm1711","pittsburgh veta grande mining co. s. a.","cyanide plant and crushing., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanide plant and crushing.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1681","mmm1712","pittsburgh veta grande mining co. s. a.","this co. has two 750 h. p. nordberg diesel engines and transmission line 4.5 miles long. Has expended $2.400,000 oro nac. The past eighteen months for equipment.",NA,NA,NA,NA,NA,"this co. has two 750 h. p. nordberg diesel engines and transmission line 4.5 miles long. Has expended $2.400,000 oro nac. The past eighteen months for equipment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1682","mmm1712","pittsburgh veta grande mining co. s. a.","daily output, 750 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"750 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1683","mmm1713","pittsburgh veta grande mining co. s. a.","president, j. h. sanford, pittsburgh, pa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. h. sanford","president","sanford",NA,"j","sanford, j","pittsburgh pa",-79.9958864,40.4406248,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1684","mmm1714","pittsburgh veta grande mining co. s. a.","vice pres, henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","vice pres","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1685","mmm1715","pittsburgh veta grande mining co. s. a.","ser. treas., g. f. kinney, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. kinney","ser. treas.","kinney",NA,"g","kinney, g","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1686","mmm1716","pittsburgh veta grande mining co. s. a.","attorney, g. borrego, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. borrego","attorney","borrego",NA,"g","borrego, g","zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1687","mmm1717","pittsburgh veta grande mining co. s. a.","grl. mgr., henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","grl. mgr.","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1688","mmm1718","pittsburgh veta grande mining co. s. a.","business mgr., g. f. kinney, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. f. kinney","business mgr.","kinney",NA,"g","kinney, g","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1689","mmm1719","pittsburgh veta grande mining co. s. a.","director grl, henry wyman, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry wyman","director grl","wyman",NA,"henry","wyman, h","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1690","mmm1720","pittsburgh veta grande mining co. s. a.","purch. agt., a.l. launer, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.l. launer","purch. agt.","launer",NA,"a","launer, a","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1691","mmm1721","pittsburgh veta grande mining co. s. a.","grl. spt., e. l. shera, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. l. shera","grl. spt.","shera",NA,"e","shera, e","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1692","mmm1722","pittsburgh veta grande mining co. s. a.","mine spt., g. r. tingle, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. r. tingle","mine spt.","tingle",NA,"g","tingle, g","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1693","mmm1723","pittsburgh veta grande mining co. s. a.","ming. eng., gilbert luna, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gilbert luna","ming. eng.","luna",NA,"gilbert","luna, g","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1694","mmm1724","pittsburgh veta grande mining co. s. a.","spt. of power, m . f . kocsis ., zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m . f . kocsis .","spt. of power",NA,NA,"m",NA,"zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1695","mmm1725","pittsburgh veta grande mining co. s. a.","master mech., e. h. heindrichs, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. h. heindrichs","master mech.","heindrichs",NA,"e","heindrichs, e","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1696","mmm1726","pittsburgh veta grande mining co. s. a.","grl. foreman, j. lamb, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. lamb","grl. foreman","lamb",NA,"j","lamb, j","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1697","mmm1728","santa rosa mining co. ltd.","organized, in london on nobember 24 1910, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in london on nobember 24 1910, ",NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1698","mmm1729","santa rosa mining co. ltd.","l. 150,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1699","mmm1730","santa rosa mining co. ltd.","location, santa rosa, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa rosa zac",-122.675025,38.2565359,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1700","mmm1731","santa rosa mining co. ltd.","p. o., apartado 12, concepcion del oro, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1701","mmm1732","santa rosa mining co. ltd.","gold, silver, lead",NA,NA,NA,NA,"gold, silver, lead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1702","mmm1733","santa rosa mining co. ltd.","mill location, santa rosa, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa rosa",-122.7140548,38.440429,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1703","mmm1734","santa rosa mining co. ltd.","mill p. o. address, apartado 12, concepcion del oro, zac, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1704","mmm1736","santa rosa mining co. ltd.","table concentration cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration cyanidation.",NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1705","mmm1737","santa rosa mining co. ltd.","this co. is subsidiary of el oro mining & railway co. ltd.",NA,NA,NA,NA,NA,"this co. is subsidiary of el oro mining & railway co. ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1706","mmm1737","santa rosa mining co. ltd.","daily output, 70 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"70 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"zacatecas",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1707","mmm1741","santa rosa mining co. ltd.","chairman, r. t. bayliss, london, e. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. t. bayliss","chairman","bayliss",NA,"r","bayliss, r","london e c",-0.1319797,51.5287743,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1708","mmm1742","santa rosa mining co. ltd.","grl. mgr., a. f. main, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. f. main","grl. mgr.","main",NA,"a","main, a","mexico df",-99.133208,19.4326077,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1709","mmm1744","santa rosa mining co. ltd.","grl. spt., w. g. wasteneys, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. g. wasteneys","grl. spt.","wasteneys",NA,"w","wasteneys, w","del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1710","mmm1745","santa rosa mining co. ltd.","mining eng, r. moreno, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. moreno","mining eng","moreno",NA,"r","moreno, r","del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1711","mmm1747","shannon coppe r co. of mexico s. a.","location p. o., chalchihuites, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chalchihuites zac",-103.8809881,23.4758302,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1712","mmm1748","shannon coppe r co. of mexico s. a.","grl. mgr., j. w. bennie, c/o sombrerete mining co.,, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. w. bennie","grl. mgr.","bennie",NA,"j","bennie, j","mining co zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1713","mmm1750","zacatecas mining corp.","location, vetagrande district, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vetagrande district zac",-102.5558806,22.8340177,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1714","mmm1751","zacatecas mining corp.","p. o., zacatecas, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1715","mmm1752","zacatecas mining corp.","manager, e. p. palmer, zacatecas, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. p. palmer","manager","palmer",NA,"e","palmer, e","zacatecas zac",-102.5832539,22.7709249,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1716","mmm1755","the mazapil copper co ltd.","location & p. o., concepcion del oro, zac., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1717","mmm1756","the mazapil copper co ltd.","grl. Mines spt., w. whyte, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. whyte","grl. Mines spt.","whyte",NA,"w","whyte, w","del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"1718","mmm1757","the mazapil copper co ltd.","smelter spt., t. w. cavers, concepcion del oro, zac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t. w. cavers","smelter spt.","cavers",NA,"t","cavers, t","del oro zac",-101.4190314,24.6145142,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
