lon,lat,locn
-58.38046,-34.60738,"Comuna 1, Ciudad Autónoma de Buenos Aires, Argentina"
-58.50644,-34.63612,"Comuna 9, Ciudad Autónoma de Buenos Aires, Argentina"
-81.66346,41.45005,"Cuyahoga County, Ohio, United States"
-79.92103,40.45966,"Allegheny County, Pennsylvania, United States"
-120.483,37.30216,"Merced County, California, United States"
-94.77306,38.84506,"Johnson County, Kansas, United States"
-91.90266,37.91421,"Phelps County, Missouri, United States"
-90.0679,29.95048,"Orleans Parish, Louisiana, United States"
-73.83867,40.91096,"Westchester County, New York, United States"
-85.14885,41.05437,"Allen County, Indiana, United States"
-79.87725,43.25228,"Hamilton, Golden Horseshoe, Ontario, Canada"
-122.5728,47.81155,"Kitsap County, Washington, United States"
-71.1548,41.703360000000004,"Bristol County, Massachusetts, United States"
-90.08342,29.92941,"Orleans Parish, Louisiana, United States"
-91.85317,29.73621,"St. Mary Parish, Louisiana, United States"
-74.01006,40.70952,"New York County, City of New York, New York, United States"
-74.21237,40.63899,"Union County, New Jersey, United States"
-79.49399,37.98563,"Rockbridge County, Virginia, United States"
-73.90854,40.76069,"Queens County, City of New York, New York, United States"
-70.25409,43.63766,"Cumberland County, Maine, United States"
-71.07398,42.50558,"Middlesex County, Massachusetts, United States"
-71.57452,42.6112,"Middlesex County, Massachusetts, United States"
-71.41127,42.41255,"Middlesex County, Massachusetts, United States"
-71.09718,42.36224,"Middlesex County, Massachusetts, United States"
-71.08917,42.33981,"Suffolk County, Massachusetts, United States"
-81.3792,28.54324,"Orange County, Florida, United States"
-77.09471,38.98465,"Montgomery County, Maryland, United States"
-77.52035,37.47691,"Chesterfield County, Virginia, United States"
-76.02947,36.80738,"Virginia Beach, Virginia, United States"
72.8332,18.93581,"Mumbai City District, Maharashtra, India"
-73.96227,40.79715,"New York County, City of New York, New York, United States"
16.28211,50.78848,"Wałbrzych, województwo dolnośląskie, Polska"
-97.94212,29.83283,"Hays County, Texas, United States"
-80.24753,36.09447,"Forsyth County, North Carolina, United States"
-96.38992,36.4141,"Osage County, Oklahoma, United States"
-90.18384,38.62885,"Saint Louis, Missouri, United States"
-80.2475,36.09408,"Forsyth County, North Carolina, United States"
-76.60926,39.28727,"Baltimore, Maryland, United States"
-81.14789,38.23038,"Fayette County, West Virginia, United States"
-0.0585176,51.51822,"Greater London, England, United Kingdom"
-71.05499,42.35266,"Suffolk County, Massachusetts, United States"
-87.68689,42.04416,"Cook County, Illinois, United States"
-111.4558,36.91472,"Coconino County, Arizona, United States"
-76.28965,36.84641,"Norfolk, Virginia, United States"
-73.97272,40.76132,"New York County, City of New York, New York, United States"
-83.00146,40.01485,"Franklin County, Ohio, United States"
-122.4507,37.77656,"San Francisco, California, United States"
-81.09955,38.13622,"Fayette County, West Virginia, United States"
-121.459,38.5977,"Sacramento County, California, United States"
-71.06544,42.35234,"Suffolk County, Massachusetts, United States"
-92.18924,43.84165,"Fillmore County, Minnesota, United States"
-94.78354,38.96981,"Johnson County, Kansas, United States"
-76.61504,39.29125,"Baltimore, Maryland, United States"
-122.4039,37.78213,"San Francisco, California, United States"
18.25107,52.22303,"Konin, województwo wielkopolskie, Polska"
-0.3298941,53.74241,"Kingston upon Hull, England, United Kingdom"
-71.09988,42.34832,"Suffolk County, Massachusetts, United States"
-74.00649,40.71444,"New York County, City of New York, New York, United States"
-71.30311,42.36676,"Middlesex County, Massachusetts, United States"
-119.4565,35.14247,"Kern County, California, United States"
-72.64336,42.2088,"Hampden County, Massachusetts, United States"
-73.32474,41.14469,"Western Connecticut Planning Region, Connecticut, United States"
-73.85174,42.68939,"Albany County, New York, United States"
-119.0225,35.36928,"Kern County, California, United States"
-75.60549,39.96066,"Chester County, Pennsylvania, United States"
-77.32804,38.56762,"Prince William County, Virginia, United States"
-93.49577,39.35835,"Carroll County, Missouri, United States"
9.670317,54.81638,"Schleswig-Flensburg, Schleswig-Holstein, Deutschland"
-104.6615,24.03295,"Municipio de Durango, Durango, México"
100.9925,15.87003,"จังหวัดเพชรบูรณ์, ประเทศไทย"
-83.00304,39.96443,"Franklin County, Ohio, United States"
-86.24839,43.23418,"Muskegon County, Michigan, United States"
-122.2702,37.86973,"Alameda County, California, United States"
-115.1398,36.16994,"Clark County, Nevada, United States"
-105.6275,39.76582,"Clear Creek County, Colorado, United States"
-78.61068,35.77706,"Wake County, North Carolina, United States"
-95.97587,36.75076,"Washington County, Oklahoma, United States"
-79.64383,43.58564,"Peel Region, Golden Horseshoe, Ontario, Canada"
-71.09117,42.25824,"Norfolk County, Massachusetts, United States"
-81.64472,41.44773,"Cuyahoga County, Ohio, United States"
-73.9925,40.74892,"New York County, City of New York, New York, United States"
-70.22598,43.64912,"Cumberland County, Maine, United States"
-73.97161,40.78306,"New York County, City of New York, New York, United States"
-0.510671,50.9573,"West Sussex, England, United Kingdom"
-73.99872,40.72611,"New York County, City of New York, New York, United States"
-74.48118,40.82326,"Morris County, New Jersey, United States"
-73.83378,40.76302,"Queens County, City of New York, New York, United States"
-71.20516,42.351,"Middlesex County, Massachusetts, United States"
-71.10263,42.38912,"Middlesex County, Massachusetts, United States"
146.685,-32.27316,"Bogan Shire Council, New South Wales Australia"
-72.68566,41.76165,"Capitol Planning Region, Connecticut, United States"
-71.05668,42.37934,"Suffolk County, Massachusetts, United States"
-73.76141,42.65394,"Albany County, New York, United States"
-105.0431,39.7735,"Denver, Colorado, United States"
-83.55256,41.68927,"Lucas County, Ohio, United States"
24.51509,44.17359,"Olt, România"
-0.1051136,51.44312,"Greater London, England, United Kingdom"
88.26364,22.59577,"Domjur, Howrah District, West Bengal, India"
-73.80704,40.7015,"Queens County, City of New York, New York, United States"
-73.99236,40.70108,"Kings County, City of New York, New York, United States"
27.94071,42.09939,"Бургас, България"
22.95068,39.36658,"Περιφερειακή Ενότητα Μαγνησίας, Περιφέρεια Θεσσαλίας, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, Ελλάς"
-51.73266,64.19828,"Sermersooq, Kalaallit Nunaat"
13.9086,42.19425,"Pescara, Abruzzo, Italia"
-71.11409,42.29911,"Suffolk County, Massachusetts, United States"
-122.6463,45.53816,"Multnomah County, Oregon, United States"
-71.06277,42.35251,"Suffolk County, Massachusetts, United States"
-80.12449,26.72022,"Palm Beach County, Florida, United States"
-77.01038,43.202,"Wayne County, New York, United States"
-118.3296,34.08954,"Los Angeles County, California, United States"
-75.14879,40.09455,"Montgomery County, Pennsylvania, United States"
-87.63186,41.8814,"Cook County, Illinois, United States"
-87.77966,42.15511,"Lake County, Illinois, United States"
-96.74035,32.916,"Dallas County, Texas, United States"
-0.1580756,51.49282,"Greater London, England, United Kingdom"
-58.47457,-34.52533,"Partido de Vicente López, Buenos Aires, Argentina"
-3.807202,56.11595,"Clackmannanshire, Alba / Scotland, United Kingdom"
-0.098709,51.51329,"City of London, Greater London, England, United Kingdom"
-93.75053,32.49305,"Caddo Parish, Louisiana, United States"
28.37437,-26.27647,"City of Ekurhuleni Metropolitan Municipality, Gauteng, South Africa"
2.810418,50.37395,"Pas-de-Calais, Hauts-de-France, France métropolitaine, France"
170.5104,-45.86567,"Dunedin City, Otago, New Zealand / Aotearoa"
-0.1334814,51.50655,"Greater London, England, United Kingdom"
-74.0203,40.77453,"Hudson County, New Jersey, United States"
-122.4017,37.7895,"San Francisco, California, United States"
-72.78551,41.65731,"Capitol Planning Region, Connecticut, United States"
-0.1028346,51.53862,"Greater London, England, United Kingdom"
-115.9967,49.66516,"Regional District of East Kootenay, British Columbia, Canada"
-76.63266,39.3095,"Baltimore, Maryland, United States"
-105.7364,33.74757,"Lincoln County, New Mexico, United States"
-122.3404,47.62411,"King County, Washington, United States"
-97.73468,30.29265,"Travis County, Texas, United States"
-104.4974,37.16574,"Las Animas County, Colorado, United States"
-0.358428,51.58442,"Greater London, England, United Kingdom"
-69.82136,43.91682,"Sagadahoc County, Maine, United States"
-82.99316,40.01547,"Franklin County, Ohio, United States"
-71.06532,42.35204,"Suffolk County, Massachusetts, United States"
-77.18051,34.66294,"Onslow County, North Carolina, United States"
-119.7988,36.76492,"Fresno County, California, United States"
-95.63908,37.04023,"Montgomery County, Kansas, United States"
-75.64968,41.40982,"Lackawanna County, Pennsylvania, United States"
-87.74426,44.63277,"Kewaunee County, Wisconsin, United States"
-79.76203,40.55692,"Westmoreland County, Pennsylvania, United States"
-118.2544,34.05572,"Los Angeles County, California, United States"
138.6058,-34.92548,"Adelaide City Council, South Australia, Australia"
-2.058521,51.90894,"Gloucestershire, England, United Kingdom"
-73.9662,40.71496,"Kings County, City of New York, New York, United States"
-86.56122,33.54511,"Jefferson County, Alabama, United States"
-94.08382,36.14955,"Washington County, Arkansas, United States"
-123.262,44.56457,"Benton County, Oregon, United States"
-105.2139,36.6292,"Colfax County, New Mexico, United States"
-72.7446,42.13138,"Hampden County, Massachusetts, United States"
-95.88778,41.55637,"Harrison County, Iowa, United States"
-71.06631,42.3579,"Suffolk County, Massachusetts, United States"
-71.2662,41.67711,"Bristol County, Rhode Island, United States"
-77.45345,37.55022,"Richmond, Virginia, United States"
-87.66696,42.0194,"Cook County, Illinois, United States"
-74.84257,11.01886,"Puerto Colombia, Atlántico, RAP Caribe, Colombia"
-76.83964,40.23702,"Dauphin County, Pennsylvania, United States"
-77.27388,43.25229,"Wayne County, New York, United States"
-74.31182,41.39117,"Orange County, New York, United States"
-2.605884,51.44566,"City of Bristol, West of England, England, United Kingdom"
-90.68631,37.9843,"Washington County, Missouri, United States"
30.39543,-17.37934,"Zvimba, Mashonaland West, Zimbabwe"
-96.98637,32.48024,"Ellis County, Texas, United States"
-81.69054,33.53565,"Aiken County, South Carolina, United States"
-74.15079,40.92122,"Passaic County, New Jersey, United States"
-122.5463,47.42912,"Kitsap County, Washington, United States"
-73.85243,40.70808,"Queens County, City of New York, New York, United States"
-71.05572,42.35603,"Suffolk County, Massachusetts, United States"
-95.23905,37.34078,"Labette County, Kansas, United States"
-105.2188,39.75227,"Jefferson County, Colorado, United States"
-81.37924,28.53834,"Orange County, Florida, United States"
-64.98002,44.23723,"Region of Queens Municipality, Queens County, Nova Scotia, Canada"
-122.2156,41.3565,"Siskiyou County, California, United States"
-77.11392,38.84034,"Alexandria, Virginia, United States"
8.106872,53.53234,"Wilhelmshaven, Niedersachsen, Deutschland"
-79.98008,40.444,"Allegheny County, Pennsylvania, United States"
8.678403,50.58405,"Landkreis Gießen, Hessen, Deutschland"
-81.68635,41.50094,"Cuyahoga County, Ohio, United States"
37.64829,45.11586,"Крымский район, Краснодарский край, Южный федеральный округ, Россия"
-73.89303,40.84554,"Bronx County, The Bronx, City of New York, New York, United States"
-102.3901,20.44158,"Ayotlán, Jalisco, México"
-90.14992,38.6484,"Saint Clair County, Illinois, United States"
-74.01295,40.70533,"New York County, City of New York, New York, United States"
-76.452,37.01828,"Newport News, Virginia, United States"
-78.90551,42.93772,"Erie County, New York, United States"
-118.3375,34.10697,"Los Angeles County, California, United States"
-79.87448,35.35879,"Montgomery County, North Carolina, United States"
-81.65957,41.39176,"Cuyahoga County, Ohio, United States"
-97.64941,30.56583,"Williamson County, Texas, United States"
-105.0071,39.62464,"Arapahoe County, Colorado, United States"
-87.87494,42.15446,"Lake County, Illinois, United States"
-87.68164,41.86903,"Illinois Medical District, Illinois, United States"
-81.48733,37.41817,"McDowell County, West Virginia, United States"
-122.0402,37.52966,"Alameda County, California, United States"
-121.1299,37.47165,"Stanislaus County, California, United States"
-104.5901,38.25073,"Pueblo County, Colorado, United States"
-75.59898,20.73274,"Mayarí, Holguín Cuba"
-76.46912,37.35625,"Gloucester County, Virginia, United States"
-79.9976,40.43746,"Allegheny County, Pennsylvania, United States"
13.63451,49.86228,"Plzeňský kraj, Jihozápad, Česko"
12.03912,50.62924,"Greiz, Thüringen, Deutschland"
-70.79352,42.62419,"Essex County, Massachusetts, United States"
-104.9359,39.74958,"Denver, Colorado, United States"
-93.14999,44.95287,"Ramsey County, Minnesota, United States"
-105.0166,39.61332,"Arapahoe County, Colorado, United States"
-74.00816,40.74525,"New York County, City of New York, New York, United States"
-73.92218,42.79575,"Schenectady County, New York, United States"
10.62459,51.61498,"Landkreis Göttingen, Niedersachsen, Deutschland"
110.1546,1.417224,"Bau, Bahagian Kuching, Sarawak Malaysia"
9.333332,49.23402,"Landkreis Heilbronn, Baden-Württemberg, Deutschland"
174.7316,-41.2809,"Wellington City, Wellington, New Zealand / Aotearoa"
-87.67477,41.95541,"Cook County, Illinois, United States"
-5.977542,43.57414,"Asturias / Asturies, España"
-0.1537921,51.50797,"Greater London, England, United Kingdom"
-3.180099,55.93376,"City of Edinburgh, Alba / Scotland, United Kingdom"
-71.06159,42.4218,"Middlesex County, Massachusetts, United States"
-116.8497,45.02389,"Baker County, Oregon, United States"
-117.0891,44.86127,"Baker County, Oregon, United States"
-0.0308201,51.53209,"Greater London, England, United Kingdom"
-157.8504,21.3027,"Honolulu County, Hawaii, United States"
-79.94044,40.46485,"Allegheny County, Pennsylvania, United States"
-113.2697,44.4588,"Lemhi County, Idaho, United States"
-3.035358,53.47655,"Liverpool City Region, England, United Kingdom"
-111.2646,47.49053,"Cascade County, Montana, United States"
-71.09382,42.31571,"Suffolk County, Massachusetts, United States"
-87.62485,41.87016,"Cook County, Illinois, United States"
144.9845,-37.81193,"City of Melbourne, Victoria, Australia"
-74.01017,40.60266,"Kings County, City of New York, New York, United States"
-71.07659,42.35276,"Suffolk County, Massachusetts, United States"
-74.00257,40.46406,"Monmouth County, New Jersey, United States"
-74.26726,40.50087,"Middlesex County, New Jersey, United States"
-3.194915,55.95964,"City of Edinburgh, Alba / Scotland, United Kingdom"
-82.61573,41.24255,"Huron County, Ohio, United States"
-104.9817,39.74344,"Denver, Colorado, United States"
-71.05422,42.35795,"Suffolk County, Massachusetts, United States"
-87.63613,41.88232,"Cook County, Illinois, United States"
-71.42846,41.82786,"Providence County, Rhode Island, United States"
-70.21478,44.10035,"Androscoggin County, Maine, United States"
-71.41134,41.82354,"Providence County, Rhode Island, United States"
10.22873,55.10415,"Region Syddanmark, Danmark"
8.794264,46.167,"Distretto di Locarno, Ticino, Schweiz/Suisse/Svizzera/Svizra"
-115.4219,49.41784,"Regional District of East Kootenay, British Columbia, Canada"
-74.18542,40.80676,"Essex County, New Jersey, United States"
-82.35735,23.13741,"La Habana Vieja, La Habana, Cuba"
7.424704,51.34797,"Hagen, Nordrhein-Westfalen, Deutschland"
-75.16296,39.94802,"Philadelphia, Pennsylvania United States"
-71.8314,42.27727,"Worcester County, Massachusetts, United States"
-79.44565,36.09357,"Alamance County, North Carolina, United States"
-112.7384,46.39909,"Powell County, Montana, United States"
-75.12907,40.04021,"Philadelphia, Pennsylvania United States"
-81.58428,41.5441,"Cuyahoga County, Ohio, United States"
-117.7357,40.97296,"Humboldt County, Nevada, United States"
-73.76052,42.65482,"Albany County, New York, United States"
-104.6381,24.04627,"Municipio de Durango, Durango, México"
-98.20627,19.04144,"Municipio de Puebla, Puebla, México"
-97.38668,32.34764,"Johnson County, Texas, United States"
-73.97014,40.85093,"Bergen County, New Jersey, United States"
-78.44864,-0.10806,"Quito, Pichincha, Ecuador"
-118.3699,34.17195,"Los Angeles County, California, United States"
-106.2975,39.24841,"Lake County, Colorado, United States"
-73.94839,40.78649,"New York County, City of New York, New York, United States"
18.9038,50.17902,"powiat mikołowski, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska"
-105.6409,40.26518,"Larimer County, Colorado, United States"
-71.3685,46.04863,"Les Appalaches, Chaudière-Appalaches, Québec, Canada"
-61.51424,10.64959,"Port of Spain, Trinidad and Tobago"
-0.8918295,52.24375,"West Northamptonshire, England, United Kingdom"
-0.1661919,51.50005,"Greater London, England, United Kingdom"
-73.82912,40.92698,"Westchester County, New York, United States"
-90.58732,41.50865,"Rock Island County, Illinois, United States"
-71.10045,42.3132,"Suffolk County, Massachusetts, United States"
79.08815,21.1458,"Nagpur Urban Taluka, Nagpur District, Maharashtra, India"
-106.51220000000001,31.81903,"El Paso County, Texas, United States"
-106.5949,35.16451,"Bernalillo County, New Mexico, United States"
-103.6406,19.99059,"Amacueca, Jalisco, México"
-96.84116,33.0251,"Collin County, Texas, United States"
-78.87422,42.88512,"Erie County, New York, United States"
-74.07579,40.86466,"Bergen County, New Jersey, United States"
3.344854,45.70327,"Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, France"
-95.39737,29.76078,"Harris County, Texas, United States"
-87.63711,41.87903,"Cook County, Illinois, United States"
-104.9721,39.76201,"Denver, Colorado, United States"
-117.1195,40.52158,"Lander County, Nevada, United States"
-118.4977,34.02224,"Los Angeles County, California, United States"
-16.52428,28.3911,"Santa Cruz de Tenerife, Canarias, España"
-66.59015,18.22083,"Jayuya, Puerto Rico, United States"
-95.71118,37.20326,"Montgomery County, Kansas, United States"
-16.57019,28.26483,"Santa Cruz de Tenerife, Canarias, España"
22.70819,57.32718,"Talsu novads, Kurzeme, Latvija"
-117.865,33.6879,"Orange County, California, United States"
-80.51367,41.20108,"Mercer County, Pennsylvania, United States"
-96.13403,41.2641,"Douglas County, Nebraska, United States"
-87.63306,41.88487,"Cook County, Illinois, United States"
-71.06825,42.45676,"Middlesex County, Massachusetts, United States"
-94.25522,36.91923,"Newton County, Missouri, United States"
-105.9254,35.68103,"Santa Fe County, New Mexico, United States"
-74.02197,41.4403,"Orange County, New York, United States"
-71.17331,42.41121,"Middlesex County, Massachusetts, United States"
-71.06666,42.357,"Suffolk County, Massachusetts, United States"
-77.61168,43.16055,"Monroe County, New York, United States"
-71.10277,42.41596,"Middlesex County, Massachusetts, United States"
8.276876,47.34937,"Bezirk Bremgarten, Aargau, Schweiz/Suisse/Svizzera/Svizra"
-71.14487,42.32696,"Norfolk County, Massachusetts, United States"
7.313076,45.73496,"Valle d'Aosta / Vallée d'Aoste, Italia"
-71.52256,41.48038,"South County, Rhode Island, United States"
-81.68066,41.49986,"Cuyahoga County, Ohio, United States"
-81.6944,41.50192,"Cuyahoga County, Ohio, United States"
-75.16132,39.95627,"Philadelphia, Pennsylvania United States"
-119.0524,36.07504,"Tulare County, California, United States"
-112.0954,33.44949,"Maricopa County, Arizona, United States"
-91.78785,37.94552,"Phelps County, Missouri, United States"
-84.74523,39.507,"Butler County, Ohio, United States"
-71.29391,42.63742,"Middlesex County, Massachusetts, United States"
-96.80563,32.77638,"Dallas County, Texas, United States"
-89.4103,43.07174,"Dane County, Wisconsin, United States"
-77.01684,38.98418,"Montgomery County, Maryland, United States"
-80.93946,44.56757,"Grey County, Ontario, Canada"
-78.76252,39.65286,"Allegany County, Maryland, United States"
-72.21706,41.71683,"Southeastern Connecticut Planning Region, Connecticut, United States"
14.43287,50.08507,"Hlavní město Praha, Praha, Česko"
-120.8994,39.36823,"Nevada County, California, United States"
-56.19129,-34.89592,"Montevideo, Uruguay"
12.14893,49.67436,"Weiden in der Oberpfalz, Bayern Deutschland"
-1.265032,52.37088,"Warwickshire, England, United Kingdom"
-104.7592,38.87146,"El Paso County, Colorado, United States"
8.757509,51.71892,"Kreis Paderborn, Nordrhein-Westfalen, Deutschland"
-73.98546,40.75512,"New York County, City of New York, New York, United States"
-93.31021,44.85602,"Hennepin County, Minnesota, United States"
-73.98547,40.69248,"Kings County, City of New York, New York, United States"
-93.12168,35.28935,"Pope County, Arkansas, United States"
-96.82847,32.74842,"Dallas County, Texas, United States"
-97.34132,37.69661,"Sedgwick County, Kansas, United States"
-107.8326,37.85694,"San Miguel County, Colorado, United States"
-105.2462,40.02841,"Boulder County, Colorado, United States"
-95.65024,37.03963,"Montgomery County, Kansas, United States"
-1.221898,53.49925,"South Yorkshire, England, United Kingdom"
-75.14799,39.93964,"Philadelphia, Pennsylvania United States"
-72.680179999999993,41.76766,"Capitol Planning Region, Connecticut, United States"
-82.91261,42.39539,"Wayne County, Michigan, United States"
-78.83169,42.8505,"Erie County, New York, United States"
-0.0908538,51.51433,"City of London, Greater London, England, United Kingdom"
-80.01727,40.11202,"Washington County, Pennsylvania, United States"
-74.43033,39.35872,"Atlantic County, New Jersey, United States"
13.34764,50.955,"Mittelsachsen, Sachsen, Deutschland"
-92.10039,46.78828,"Saint Louis County, Minnesota, United States"
10.0286,53.55367,"Hamburg, Deutschland"
8.268663,53.56878,"Landkreis Wesermarsch, Niedersachsen, Deutschland"
9.389245,47.63634,"Baden-Württemberg, Deutschland"
-91.58792,35.82396,"Independence County, Arkansas, United States"
-90.71826,38.78809,"Saint Charles County, Missouri, United States"
-89.70982,38.36255,"Saint Clair County, Illinois, United States"
-111.205,39.68486,"Carbon County, Utah, United States"
13.89117,51.94108,"Dahme-Spreewald, Brandenburg, Deutschland"
14.47288,50.77359,"Liberecký kraj, Severovýchod, Česko"
-78.82929,42.89271,"Erie County, New York, United States"
-74.05397,40.7511,"Hudson County, New Jersey, United States"
-108.8715,44.15718,"Park County, Wyoming, United States"
-123.081,44.01878,"Lane County, Oregon, United States"
-75.04732,40.08901,"Philadelphia, Pennsylvania United States"
-73.94025,40.83951,"New York County, City of New York, New York, United States"
-117.5917,36.268,"Inyo County, California, United States"
-72.54265,42.0813,"Hampden County, Massachusetts, United States"
-89.08763,46.0644,"Vilas County, Wisconsin, United States"
-118.3173,34.06715,"Los Angeles County, California, United States"
-90.20014,38.60412,"Saint Louis, Missouri, United States"
-71.0197,42.08398,"Plymouth County, Massachusetts, United States"
-74.01191,40.65484,"Kings County, City of New York, New York, United States"
-73.98226,40.75557,"New York County, City of New York, New York, United States"
-87.62971,41.88501,"Cook County, Illinois, United States"
-70.77124,42.97582,"Rockingham County, New Hampshire, United States"
-108.1447,29.1933,"Madera, Chihuahua, México"
-0.4171505,51.36327,"Surrey, England, United Kingdom"
-94.13171,36.18203,"Washington County, Arkansas, United States"
-81.35582,28.54561,"Orange County, Florida, United States"
31.04498,-25.77523,"Ehlanzeni, Mpumalanga, South Africa"
-71.2041,42.35143,"Middlesex County, Massachusetts, United States"
-80.57645,37.13179,"Radford City, Virginia, United States"
-71.06144,42.35672,"Suffolk County, Massachusetts, United States"
-91.3964,40.40447,"Lee County, Iowa, United States"
-3.410573,54.57404,"Cumberland, England, United Kingdom"
-75.87103,40.82481,"Carbon County, Pennsylvania, United States"
-104.8202,41.13998,"Laramie County, Wyoming, United States"
-122.4132,47.6541,"King County, Washington, United States"
-105.2197,39.75112,"Jefferson County, Colorado, United States"
-117.4193,47.65816,"Spokane County, Washington, United States"
-115.556,48.38829,"Lincoln County, Montana, United States"
8.080895,45.56761,"Biella, Piemonte, Italia"
-82.23182,39.45868,"Athens County, Ohio, United States"
-77.50461,18.03129,"Manchester, Middlesex County, Jamaica"
-71.05466,42.34572,"Suffolk County, Massachusetts, United States"
-82.12784,29.27878,"Marion County, Florida, United States"
-81.82244,30.59273,"Nassau County, Florida, United States"
-106.2522,38.75367,"Chaffee County, Colorado, United States"
12.45792,50.71803,"Zwickau, Sachsen, Deutschland"
-71.54448,43.20331,"Merrimack County, New Hampshire, United States"
-87.69614,41.87994,"Cook County, Illinois, United States"
-71.05715,42.35826,"Suffolk County, Massachusetts, United States"
-81.40178,38.17316,"Kanawha County, West Virginia, United States"
-75.15459,39.94284,"Philadelphia, Pennsylvania United States"
9.012893,40.12088,"Aristanis/Oristano, Sardigna/Sardegna, Italia"
-71.06118,42.3528,"Suffolk County, Massachusetts, United States"
-77.27126,38.8976,"Fairfax County, Virginia, United States"
-149.8211,61.18802,"Anchorage, Alaska, United States"
-116.548,33.84341,"Riverside County, California, United States"
39.71676,41.0027,"Ortahisar, Trabzon, Karadeniz Bölgesi, Türkiye"
-1.421629,53.23505,"Derbyshire, England, United Kingdom"
-118.342,34.05516,"Los Angeles County, California, United States"
-90.18822,38.62669,"Saint Louis, Missouri, United States"
7.067116,51.16522,"Solingen, Nordrhein-Westfalen, Deutschland"
14.55007,47.51623,"Bezirk Liezen, Steiermark, Österreich"
-74.04176,41.42161,"Orange County, New York, United States"
-84.41033,44.36364,"Roscommon County, Michigan, United States"
-46.57444,-23.65787,"Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
-75.19553,40.04912,"Philadelphia, Pennsylvania United States"
-71.11404,42.29881,"Suffolk County, Massachusetts, United States"
-77.13701,40.00743,"Adams County, Pennsylvania, United States"
-71.67424,42.89453,"Hillsborough County, New Hampshire, United States"
-66.06394,18.42241,"San Juan, Puerto Rico, United States"
-43.17649,-22.91479,"Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
-87.68169,38.72921,"Lawrence County, Illinois, United States"
12.89709,50.26713,"Karlovarský kraj, Severozápad, Česko"
-91.69164,41.30141,"Washington County, Iowa, United States"
-89.64989,39.78919,"Sangamon County, Illinois, United States"
28.96961,41.01035,"Fatih, İstanbul, Marmara Bölgesi, Türkiye"
6.687905,51.44812,"Duisburg, Nordrhein-Westfalen, Deutschland"
-85.49774,34.9873,"Marion County, East Tennessee, Tennessee, United States"
-3.533899,50.71841,"Devon, England, United Kingdom"
-75.18311,39.95554,"Philadelphia, Pennsylvania United States"
-71.80673,42.23694,"Worcester County, Massachusetts, United States"
-123.0721,49.3184,"Metro Vancouver Regional District, British Columbia, Canada"
-118.1285,34.13158,"Los Angeles County, California, United States"
11.67916,51.70018,"Salzlandkreis, Sachsen-Anhalt, Deutschland"
55.10045,51.76665,"городской округ Оренбург, Оренбургская область, Приволжский федеральный округ, Россия"
151.5518,-32.72764,"Maitland City Council, New South Wales, Australia"
151.2081,-33.8799,"Council of the City of Sydney, New South Wales, Australia"
-122.4839,47.27283,"Pierce County, Washington, United States"
-81.66211,35.08017,"Cherokee County, South Carolina, United States"
-78.56924,35.60802,"Johnston County, North Carolina, United States"
-71.52602,43.20775,"Merrimack County, New Hampshire, United States"
-73.97804,40.75635,"New York County, City of New York, New York, United States"
50.22125,53.2415,"городской округ Самара, Самарская область, Приволжский федеральный округ, Россия"
-74.00961,40.70838,"New York County, City of New York, New York, United States"
-71.41657,41.82751,"Providence County, Rhode Island, United States"
-74.22525,40.77458,"Essex County, New Jersey, United States"
-66.58683,-18.42342,"Provincia Rafael Bustillo, Potosí, Bolivia"
-2.429015,53.83374,"Lancashire, England, United Kingdom"
14.41832,51.30382,"Bautzen, Sachsen, Deutschland"
-75.43447,43.23718,"Oneida County, New York, United States"
-73.68123,42.79258,"Saratoga County, New York, United States"
-3.167302,51.49074,"Cardiff, Cymru / Wales, CF, United Kingdom"
-1.089959,53.96749,"York, England, United Kingdom"
-1.89031,50.71891,"Bournemouth, Christchurch and Poole, England, United Kingdom"
-74.68688,41.12885,"Sussex County, New Jersey, United States"
-0.156853,51.50061,"Greater London, England, United Kingdom"
-61.65218,45.18232,"Guysborough District Municipality, Guysborough County, Nova Scotia, Canada"
-117.4893,40.95324,"Humboldt County, Nevada, United States"
-104.9508,39.67483,"Denver, Colorado, United States"
-0.0905694,51.51688,"City of London, Greater London, England, United Kingdom"
-71.25178,42.14709,"Norfolk County, Massachusetts, United States"
-121.9871,37.58367,"Alameda County, California, United States"
-112.2836,45.69207,"Madison County, Montana, United States"
14.15056,50.511,"Ústecký kraj, Severozápad, Česko"
-71.05225,42.35602,"Suffolk County, Massachusetts, United States"
-94.18138,36.10949,"Washington County, Arkansas, United States"
-122.477,41.7932,"Siskiyou County, California, United States"
-112.6389,45.21663,"Beaverhead County, Montana, United States"
-94.56031,36.17796,"Benton County, Arkansas, United States"
-74.00699,40.7173,"New York County, City of New York, New York, United States"
4.308187,50.83658,"Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
